 Cód. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Poblacion ; Nº de oficinas ;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;009;BREÑA BAJA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;010;BUENAVISTA DEL NORTE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;011;CANDELARIA ; ;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;012;FASNIA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;013;FRONTERA ;EL PINAR;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;013;FRONTERA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;014;FUENCALIENTE DE LA PALMA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;015;GARACHICO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;016;GARAFIA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;017;GRANADILLA DE ABONA ;EL MÉDANO;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;017;GRANADILLA DE ABONA ; ;3;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;018;GUANCHA (LA) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;019;GUIA DE ISORA ; ;3;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;020;GÜIMAR ; ;3;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;021;HERMIGUA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;022;ICOD DE LOS VINOS ; ;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;023;LAGUNA (LA) ;LA CUESTA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;023;LAGUNA (LA) ;SAN CRISTOBAL DE LA LAGUNA;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;023;LAGUNA (LA) ;TEJINA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;023;LAGUNA (LA) ;VALLE GUERRA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;023;LAGUNA (LA) ; ;10;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;024;LLANOS DE ARIDANE (LOS) ; ;3;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;025;MATANZA DE ACENTEJO (LA) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;026;OROTAVA (LA) ; ;5;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;027;PASO (EL) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;028;PUERTO DE LA CRUZ ;PUERTO DE LA CRUZ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;028;PUERTO DE LA CRUZ ; ;3;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;029;PUNTAGORDA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;030;PUNTALLANA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;031;REALEJOS (LOS) ;CRUZ SANTA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;031;REALEJOS (LOS) ; ;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;032;ROSARIO (EL) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;033;SAN ANDRES Y SAUCES ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;034;SAN JUAN DE LA RAMBLA ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;035;SAN MIGUEL ;LAS CHAFIRAS;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;035;SAN MIGUEL ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;036;SAN SEBASTIAN DE LA GOMERA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;037;SANTA CRUZ DE LA PALMA ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;038;SANTA CRUZ DE TENERIFE ;AÑAZA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;038;SANTA CRUZ DE TENERIFE ;SANTA CRUZ DE TENERIFE;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;038;SANTA CRUZ DE TENERIFE ; ;26;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;039;SANTA URSULA ;LA CORUJERA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;039;SANTA URSULA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;040;SANTIAGO DEL TEIDE ; ;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;041;SAUZAL (EL) ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;042;SILOS (LOS) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;043;TACORONTE ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;044;TANQUE (EL) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;045;TAZACORTE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;046;TEGUESTE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;047;TIJARAFE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;048;VALVERDE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;049;VALLE GRAN REY ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;050;VALLEHERMOSO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;051;VICTORIA DE ACENTEJO (LA) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;052;VILAFLOR ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;053;VILLA DE MAZO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;002;AMPUERO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;004;ARENAS DE IGUÑA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;006;ARNUERO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;008;ASTILLERO (EL) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;012;CABEZON DE LA SAL ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;016;CAMARGO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;020;CASTRO URDIALES ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;023;COLINDRES ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;024;COMILLAS ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;025;CORRALES DE BUELNA (LOS) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;035;LAREDO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;042;MEDIO CUDEYO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;047;NOJA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;052;PIELAGOS ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;055;POTES ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;059;REINOSA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;060;REOCIN ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;073;SANTA CRUZ DE BEZANA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;074;SANTA MARIA DE CAYON ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;075;SANTANDER ;SANTANDER;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;075;SANTANDER ; ;14;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;079;SANTOÑA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;080;SAN VICENTE DE LA BARQUERA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;085;SUANCES ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;39;Cantabria;087;TORRELAVEGA ; ;5;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;040;CANTALEJO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;057;COCA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;063;CUELLAR ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;076;ESPINAR (EL) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;134;MOZONCILLO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;138;NAVA DE LA ASUNCION ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;181;SAN ILDEFONSO (LA GRANJA) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;194;SEGOVIA ; ;4;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;195;SEPULVEDA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;40;Segovia;225;VILLACASTIN ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;001;AGUADULCE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;002;ALANIS ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;003;ALBAIDA DEL ALJARAFE ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;004;ALCALA DE GUADAIRA ; ;6;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;005;ALCALA DEL RIO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;006;ALCOLEA DEL RIO ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;007;ALGABA (LA) ;LA ALGABA;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;007;ALGABA (LA) ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;008;ALGAMITAS ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;009;ALMADEN DE LA PLATA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;010;ALMENSILLA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;011;ARAHAL ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;012;AZNALCAZAR ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;013;AZNALCOLLAR ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;014;BADOLATOSA ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;015;BENACAZON ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;016;BOLLULLOS DE LA MITACION ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;017;BORMUJOS ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;018;BRENES ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;019;BURGUILLOS ; ;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;020;CABEZAS DE SAN JUAN (LAS) ;LAS CABEZAS DE SAN JUAN;1;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;021;CAMAS ; ;2;
BP;BANCOS;2100;CAIXABANK, S.A.;ES;ESPAÑA;41;Sevilla;022;CAMPANA (LA) ; ;1;
