,bus_based_companies_count,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,prov_total_millones_vehiculos_km,prov_porcentaje_carreteras_ccaa_y_estado,perc_calidad_cobertura_fija_movil,ccaa_accessibility_mean,tiene_cercanias,tiene_feve,tiene_ave,nume_estaciones_tren
4839,,granen,granen,huesca,huesca,aragon,aragon,granen/huesca,Huesca,Grañén,1758.71,0.9762951254044157,70.5,62.64830823,0.0,0.0,0.0,1.0
4840,,graus,graus,huesca,huesca,aragon,aragon,graus/huesca,Huesca,Graus,1758.71,0.9762951254044157,66.02,62.64830823,0.0,0.0,1.0,1.0
4841,,gurrea_de_gallego,gurrea_de_gallego,huesca,huesca,aragon,aragon,gurrea_de_gallego/huesca,Huesca,Gurrea de Gállego,1758.71,0.9762951254044157,90.0,62.64830823,,,,
4842,,hoz_de_jaca,hoz_de_jaca,huesca,huesca,aragon,aragon,hoz_de_jaca/huesca,Huesca,Hoz de Jaca,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4843,,huerto,huerto,huesca,huesca,aragon,aragon,huerto/huesca,Huesca,Huerto,1758.71,0.9762951254044157,69.17,62.64830823,0.0,0.0,1.0,1.0
4844,,huesca,huesca,huesca,huesca,aragon,aragon,huesca/huesca,Huesca,Huesca,1758.71,0.9762951254044157,79.17,62.64830823,0.0,0.0,1.0,1.0
4845,,igries,igries,huesca,huesca,aragon,aragon,igries/huesca,Huesca,Igriés,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4846,,ilche,ilche,huesca,huesca,aragon,aragon,ilche/huesca,Huesca,Ilche,1758.71,0.9762951254044157,77.08,62.64830823,0.0,0.0,1.0,1.0
4847,,isabena,isabena,huesca,huesca,aragon,aragon,isabena/huesca,Huesca,Isábena,1758.71,0.9762951254044157,60.56,62.64830823,0.0,0.0,1.0,1.0
4848,,jaca,jaca,huesca,huesca,aragon,aragon,jaca/huesca,Huesca,Jaca,1758.71,0.9762951254044157,82.36,62.64830823,0.0,0.0,0.0,1.0
4849,,jasa,jasa,huesca,huesca,aragon,aragon,jasa/huesca,Huesca,Jasa,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4850,,labuerda,labuerda,huesca,huesca,aragon,aragon,labuerda/huesca,Huesca,Labuerda,1758.71,0.9762951254044157,50.0,62.64830823,0.0,0.0,1.0,1.0
4851,,laluenga,laluenga,huesca,huesca,aragon,aragon,laluenga/huesca,Huesca,Laluenga,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4852,,lalueza,lalueza,huesca,huesca,aragon,aragon,lalueza/huesca,Huesca,Lalueza,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4853,,lanaja,lanaja,huesca,huesca,aragon,aragon,lanaja/huesca,Huesca,Lanaja,1758.71,0.9762951254044157,69.17,62.64830823,0.0,0.0,1.0,1.0
4854,,laperdiguera,laperdiguera,huesca,huesca,aragon,aragon,laperdiguera/huesca,Huesca,Laperdiguera,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4855,,lascellas_ponzano,lascellas_ponzano,huesca,huesca,aragon,aragon,lascellas_ponzano/huesca,Huesca,Lascellas-Ponzano,1758.71,0.9762951254044157,90.0,62.64830823,,,,
4856,,lascuarre,lascuarre,huesca,huesca,aragon,aragon,lascuarre/huesca,Huesca,Lascuarre,1758.71,0.9762951254044157,46.67,62.64830823,0.0,0.0,1.0,1.0
4857,,laspaules,laspaules,huesca,huesca,aragon,aragon,laspaules/huesca,Huesca,Laspaúles,1758.71,0.9762951254044157,59.38,62.64830823,0.0,0.0,1.0,1.0
4858,,laspuna,laspuna,huesca,huesca,aragon,aragon,laspuna/huesca,Huesca,Laspuña,1758.71,0.9762951254044157,80.0,62.64830823,0.0,0.0,1.0,1.0
4859,,loporzano,loporzano,huesca,huesca,aragon,aragon,loporzano/huesca,Huesca,Loporzano,1758.71,0.9762951254044157,46.72,62.64830823,0.0,0.0,1.0,1.0
4860,,monflorite_lascasas,monflorite_lascasas,huesca,huesca,aragon,aragon,monflorite_lascasas/huesca,Huesca,Monflorite-Lascasas,1758.71,0.9762951254044157,60.0,62.64830823,,,,
4861,,montanuy,montanuy,huesca,huesca,aragon,aragon,montanuy/huesca,Huesca,Montanuy,1758.71,0.9762951254044157,73.68,62.64830823,0.0,0.0,1.0,1.0
4862,,monzon,monzon,huesca,huesca,aragon,aragon,monzon/huesca,Huesca,Monzón,1758.71,0.9762951254044157,73.0,62.64830823,0.0,0.0,0.0,1.0
4863,,novales,novales,huesca,huesca,aragon,aragon,novales/huesca,Huesca,Novales,1758.71,0.9762951254044157,77.5,62.64830823,0.0,0.0,1.0,1.0
4864,,nueno,nueno,huesca,huesca,aragon,aragon,nueno/huesca,Huesca,Nueno,1758.71,0.9762951254044157,65.83,62.64830823,0.0,0.0,1.0,1.0
4865,,olvena,olvena,huesca,huesca,aragon,aragon,olvena/huesca,Huesca,Olvena,1758.71,0.9762951254044157,47.5,62.64830823,0.0,0.0,1.0,1.0
4866,,ontinena,ontinena,huesca,huesca,aragon,aragon,ontinena/huesca,Huesca,Ontiñena,1758.71,0.9762951254044157,37.5,62.64830823,0.0,0.0,1.0,1.0
4867,,osso_de_cinca,osso_de_cinca,huesca,huesca,aragon,aragon,osso_de_cinca/huesca,Huesca,Osso de Cinca,1758.71,0.9762951254044157,90.0,62.64830823,,,,
4868,,panticosa,panticosa,huesca,huesca,aragon,aragon,panticosa/huesca,Huesca,Panticosa,1758.71,0.9762951254044157,80.0,62.64830823,0.0,0.0,1.0,1.0
4869,,penalba,penalba,huesca,huesca,aragon,aragon,penalba/huesca,Huesca,Peñalba,1758.71,0.9762951254044157,65.0,62.64830823,0.0,0.0,1.0,1.0
4870,,las_penas_de_riglos,las_penas_de_riglos,huesca,huesca,aragon,aragon,las_penas_de_riglos/huesca,Huesca,Las Peñas de Riglos,1758.71,0.9762951254044157,45.23,62.64830823,,,,
4871,,peralta_de_calasanz,peralta_de_calasanz,huesca,huesca,aragon,aragon,peralta_de_calasanz/huesca,Huesca,Peralta de Calasanz,1758.71,0.9762951254044157,55.0,62.64830823,,,,
4872,,perarrua,perarrua,huesca,huesca,aragon,aragon,perarrua/huesca,Huesca,Perarrúa,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4873,,plan,plan,huesca,huesca,aragon,aragon,plan/huesca,Huesca,Plan,1758.71,0.9762951254044157,55.0,62.64830823,0.0,0.0,1.0,1.0
4874,,la_puebla_de_castro,la_puebla_de_castro,huesca,huesca,aragon,aragon,la_puebla_de_castro/huesca,Huesca,La Puebla de Castro,1758.71,0.9762951254044157,68.75,62.64830823,,,,
4875,,puente_de_montanana,puente_de_montanana,huesca,huesca,aragon,aragon,puente_de_montanana/huesca,Huesca,Puente de Montañana,1758.71,0.9762951254044157,55.0,62.64830823,,,,
4876,,puertolas,puertolas,huesca,huesca,aragon,aragon,puertolas/huesca,Huesca,Puértolas,1758.71,0.9762951254044157,57.05,62.64830823,0.0,0.0,1.0,1.0
4877,,el_pueyo_de_araguas,el_pueyo_de_araguas,huesca,huesca,aragon,aragon,el_pueyo_de_araguas/huesca,Huesca,El Pueyo de Araguás,1758.71,0.9762951254044157,56.88,62.64830823,,,,
4878,,quicena,quicena,huesca,huesca,aragon,aragon,quicena/huesca,Huesca,Quicena,1758.71,0.9762951254044157,77.5,62.64830823,0.0,0.0,1.0,1.0
4879,,robres,robres,huesca,huesca,aragon,aragon,robres/huesca,Huesca,Robres,1758.71,0.9762951254044157,60.0,62.64830823,0.0,0.0,1.0,1.0
4880,,sabinanigo,sabinanigo,huesca,huesca,aragon,aragon,sabinanigo/huesca,Huesca,Sabiñánigo,1758.71,0.9762951254044157,71.18,62.64830823,0.0,0.0,0.0,1.0
4881,,sahun,sahun,huesca,huesca,aragon,aragon,sahun/huesca,Huesca,Sahún,1758.71,0.9762951254044157,93.33,62.64830823,0.0,0.0,1.0,1.0
4882,,salas_altas,salas_altas,huesca,huesca,aragon,aragon,salas_altas/huesca,Huesca,Salas Altas,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4883,,salillas,salillas,huesca,huesca,aragon,aragon,salillas/huesca,Huesca,Salillas,1758.71,0.9762951254044157,40.0,62.64830823,0.0,0.0,1.0,1.0
4884,,sallent_de_gallego,sallent_de_gallego,huesca,huesca,aragon,aragon,sallent_de_gallego/huesca,Huesca,Sallent de Gállego,1758.71,0.9762951254044157,68.57,62.64830823,,,,
4885,,san_esteban_de_litera,san_esteban_de_litera,huesca,huesca,aragon,aragon,san_esteban_de_litera/huesca,Huesca,San Esteban de Litera,1758.71,0.9762951254044157,90.0,62.64830823,,,,
4886,,sangarren,sangarren,huesca,huesca,aragon,aragon,sangarren/huesca,Huesca,Sangarrén,1758.71,0.9762951254044157,77.5,62.64830823,0.0,0.0,1.0,1.0
4887,,santa_cilia,santa_cilia,huesca,huesca,aragon,aragon,santa_cilia/huesca,Huesca,Santa Cilia,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4888,,santa_cruz_de_la_seros,santa_cruz_de_la_seros,huesca,huesca,aragon,aragon,santa_cruz_de_la_seros/huesca,Huesca,Santa Cruz de la Serós,1758.71,0.9762951254044157,75.0,62.64830823,,,,
4889,,sarinena,sarinena,huesca,huesca,aragon,aragon,sarinena/huesca,Huesca,Sariñena,1758.71,0.9762951254044157,68.75,62.64830823,0.0,0.0,0.0,1.0
4890,,secastilla,secastilla,huesca,huesca,aragon,aragon,secastilla/huesca,Huesca,Secastilla,1758.71,0.9762951254044157,79.38,62.64830823,0.0,0.0,1.0,1.0
4891,,seira,seira,huesca,huesca,aragon,aragon,seira/huesca,Huesca,Seira,1758.71,0.9762951254044157,93.33,62.64830823,0.0,0.0,1.0,1.0
4892,,sena,sena,huesca,huesca,aragon,aragon,sena/huesca,Huesca,Sena,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4893,,senes_de_alcubierre,senes_de_alcubierre,huesca,huesca,aragon,aragon,senes_de_alcubierre/huesca,Huesca,Senés de Alcubierre,1758.71,0.9762951254044157,60.0,62.64830823,,,,
4894,,sietamo,sietamo,huesca,huesca,aragon,aragon,sietamo/huesca,Huesca,Siétamo,1758.71,0.9762951254044157,86.88,62.64830823,0.0,0.0,1.0,1.0
4895,,tamarite_de_litera,tamarite_de_litera,huesca,huesca,aragon,aragon,tamarite_de_litera/huesca,Huesca,Tamarite de Litera,1758.71,0.9762951254044157,95.0,62.64830823,,,,
4896,,tardienta,tardienta,huesca,huesca,aragon,aragon,tardienta/huesca,Huesca,Tardienta,1758.71,0.9762951254044157,70.0,62.64830823,0.0,0.0,1.0,1.0
4897,,tella_sin,tella_sin,huesca,huesca,aragon,aragon,tella_sin/huesca,Huesca,Tella-Sin,1758.71,0.9762951254044157,67.86,62.64830823,0.0,0.0,1.0,1.0
4898,,torla_ordesa,torla_ordesa,huesca,huesca,aragon,aragon,torla_ordesa/huesca,Huesca,Torla-Ordesa,1758.71,0.9762951254044157,79.17,62.64830823,0.0,0.0,1.0,1.0
4899,,torralba_de_aragon,torralba_de_aragon,huesca,huesca,aragon,aragon,torralba_de_aragon/huesca,Huesca,Torralba de Aragón,1758.71,0.9762951254044157,57.5,62.64830823,,,,
4900,,torre_la_ribera,torre_la_ribera,huesca,huesca,aragon,aragon,torre_la_ribera/huesca,Huesca,Torre la Ribera,1758.71,0.9762951254044157,65.0,62.64830823,,,,
4901,,torrente_de_cinca,torrente_de_cinca,huesca,huesca,aragon,aragon,torrente_de_cinca/huesca,Huesca,Torrente de Cinca,1758.71,0.9762951254044157,80.0,62.64830823,,,,
4902,,valfarta,valfarta,huesca,huesca,aragon,aragon,valfarta/huesca,Huesca,Valfarta,1758.71,0.9762951254044157,52.5,62.64830823,0.0,0.0,1.0,1.0
4903,,velilla_de_cinca,velilla_de_cinca,huesca,huesca,aragon,aragon,velilla_de_cinca/huesca,Huesca,Velilla de Cinca,1758.71,0.9762951254044157,100.0,62.64830823,,,,
4904,,beranuy,beranuy,huesca,huesca,aragon,aragon,beranuy/huesca,Huesca,Beranuy,1758.71,0.9762951254044157,42.5,62.64830823,0.0,0.0,1.0,1.0
4905,,vicien,vicien,huesca,huesca,aragon,aragon,vicien/huesca,Huesca,Vicién,1758.71,0.9762951254044157,77.5,62.64830823,0.0,0.0,1.0,1.0
4906,,villanua,villanua,huesca,huesca,aragon,aragon,villanua/huesca,Huesca,Villanúa,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,0.0,1.0
4907,,villanueva_de_sigena,villanueva_de_sigena,huesca,huesca,aragon,aragon,villanueva_de_sigena/huesca,Huesca,Villanueva de Sigena,1758.71,0.9762951254044157,90.0,62.64830823,,,,
4908,,yebra_de_basa,yebra_de_basa,huesca,huesca,aragon,aragon,yebra_de_basa/huesca,Huesca,Yebra de Basa,1758.71,0.9762951254044157,66.0,62.64830823,,,,
4909,,zaidin,zaidin,huesca,huesca,aragon,aragon,zaidin/huesca,Huesca,Zaidín,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,1.0,1.0
4910,,valle_de_hecho,valle_de_hecho,huesca,huesca,aragon,aragon,valle_de_hecho/huesca,Huesca,Valle de Hecho,1758.71,0.9762951254044157,53.5,62.64830823,,,,
4911,,puente_la_reina_de_jaca,puente_la_reina_de_jaca,huesca,huesca,aragon,aragon,puente_la_reina_de_jaca/huesca,Huesca,Puente la Reina de Jaca,1758.71,0.9762951254044157,90.0,62.64830823,0.0,0.0,0.0,1.0
4912,,san_miguel_del_cinca,san_miguel_del_cinca,huesca,huesca,aragon,aragon,san_miguel_del_cinca/huesca,Huesca,San Miguel del Cinca,1758.71,0.9762951254044157,63.33,62.64830823,,,,
4913,,la_sotonera,la_sotonera,huesca,huesca,aragon,aragon,la_sotonera/huesca,Huesca,La Sotonera,1758.71,0.9762951254044157,79.17,62.64830823,0.0,0.0,1.0,1.0
4914,,lupinen_ortilla,lupinen_ortilla,huesca,huesca,aragon,aragon,lupinen_ortilla/huesca,Huesca,Lupiñén-Ortilla,1758.71,0.9762951254044157,86.88,62.64830823,,,,
4915,,santa_maria_de_dulcis,santa_maria_de_dulcis,huesca,huesca,aragon,aragon,santa_maria_de_dulcis/huesca,Huesca,Santa María de Dulcis,1758.71,0.9762951254044157,95.0,62.64830823,,,,
4916,,ainsa_sobrarbe,ainsa_sobrarbe,huesca,huesca,aragon,aragon,ainsa_sobrarbe/huesca,Huesca,Aínsa-Sobrarbe,1758.71,0.9762951254044157,60.43,62.64830823,,,,
4917,,abaigar,abaigar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abaigar/navarra,Navarra,Abáigar,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4918,,abarzuza,abartzuza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abarzuza/navarra,Navarra,Abárzuza/Abartzuza,4321.78,0.8081193397165057,50.0,30.1362471,,,,
4919,,abaurregaina,abaurrea_alta,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abaurregaina/navarra,,,4321.78,0.8081193397165057,47.5,30.1362471,,,,
4920,,aberin,aberin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aberin/navarra,Navarra,Aberin,4321.78,0.8081193397165057,95.0,30.1362471,,,,
4921,,ablitas,ablitas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ablitas/navarra,Navarra,Ablitas,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4922,,adios,adios,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,adios/navarra,Navarra,Adiós,4321.78,0.8081193397165057,45.0,30.1362471,,,,
4923,,aguilar_de_codes,aguilar_de_codes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aguilar_de_codes/navarra,Navarra,Aguilar de Codés,4321.78,0.8081193397165057,52.5,30.1362471,,,,
4924,,aibar,oibar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aibar/navarra,Navarra,Olaibar,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4925,,altsasu,alsasua,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,altsasu/navarra,Navarra,Altsasu/Alsasua,4321.78,0.8081193397165057,100.0,30.1362471,0.0,0.0,0.0,4.0
4926,,allin,allin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,allin/navarra,Navarra,Allín/Allin,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4927,,allo,allo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,allo/navarra,Navarra,Allo,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4928,,amescoa_baja,amescoa_baja,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,amescoa_baja/navarra,Navarra,Améscoa Baja,4321.78,0.8081193397165057,66.25,30.1362471,,,,
4929,,ancin,antzin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ancin/navarra,Navarra,Igantzi,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4930,,andosilla,andosilla,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,andosilla/navarra,Navarra,Andosilla,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4931,,pamplona,pamplona,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,pamplona/navarra,Navarra,Pamplona/Iruña,4321.78,0.8081193397165057,100.0,30.1362471,0.0,0.0,0.0,1.0
4932,,anue,anue,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,anue/navarra,Navarra,Anue,4321.78,0.8081193397165057,62.19,30.1362471,,,,
4933,,anorbe,anorbe,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,anorbe/navarra,Navarra,Añorbe,4321.78,0.8081193397165057,77.5,30.1362471,,,,
4934,,aoiz,agoitz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aoiz/navarra,Navarra,Aoiz/Agoitz,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4935,,araitz,araitz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,araitz/navarra,Navarra,Araitz,4321.78,0.8081193397165057,77.08,30.1362471,,,,
4936,,aranarache,aranaratxe,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aranarache/navarra,,,4321.78,0.8081193397165057,57.5,30.1362471,,,,
4937,,arantza,arantza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arantza/navarra,Navarra,Arantza,4321.78,0.8081193397165057,68.0,30.1362471,,,,
4938,,aranguren,aranguren,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aranguren/navarra,Navarra,Aranguren,4321.78,0.8081193397165057,80.94,30.1362471,,,,
4939,,arano,arano,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arano/navarra,Navarra,Arano,4321.78,0.8081193397165057,21.25,30.1362471,,,,
4940,,arakil,arakil,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arakil/navarra,Navarra,Arakil,4321.78,0.8081193397165057,78.57,30.1362471,0.0,0.0,0.0,1.0
4941,,aras,aras,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aras/navarra,Navarra,Aras,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4942,,arbizu,arbizu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arbizu/navarra,Navarra,Arbizu,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4943,,arce,artzi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arce/navarra,,,4321.78,0.8081193397165057,4.9,30.1362471,,,,
4944,,los_arcos,los_arcos,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,los_arcos/navarra,Navarra,Los Arcos,4321.78,0.8081193397165057,,30.1362471,,,,
4945,,arellano,arellano,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arellano/navarra,Navarra,Arellano,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4946,,areso,areso,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,areso/navarra,Navarra,Areso,4321.78,0.8081193397165057,60.0,30.1362471,,,,
4947,,arguedas,arguedas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arguedas/navarra,Navarra,Arguedas,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4948,,aria,aria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aria/navarra,Navarra,Aria,4321.78,0.8081193397165057,47.5,30.1362471,,,,
4949,,arroniz,arroniz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arroniz/navarra,Navarra,Arróniz,4321.78,0.8081193397165057,60.0,30.1362471,,,,
4950,,arruazu,arruazu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arruazu/navarra,Navarra,Arruazu,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4951,,artajona,artajona,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,artajona/navarra,Navarra,Artajona,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4952,,artazu,artazu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,artazu/navarra,Navarra,Artazu,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4953,,atez,atetz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,atez/navarra,Navarra,Atez/Atetz,4321.78,0.8081193397165057,50.45,30.1362471,,,,
4954,,ayegui,aiegi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ayegui/navarra,,,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4955,,azagra,azagra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,azagra/navarra,Navarra,Azagra,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4956,,bakaiku,bakaiku,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bakaiku/navarra,Navarra,Bakaiku,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4957,,barasoain,barasoain,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,barasoain/navarra,Navarra,Barásoain,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4958,,bargota,bargota,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bargota/navarra,Navarra,Bargota,4321.78,0.8081193397165057,77.5,30.1362471,,,,
4959,,basaburua,basaburua,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,basaburua/navarra,Navarra,Basaburua,4321.78,0.8081193397165057,64.42,30.1362471,,,,
4960,,baztan,baztan,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,baztan/navarra,Navarra,Baztan,4321.78,0.8081193397165057,65.63,30.1362471,,,,
4961,,beire,beire,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,beire/navarra,Navarra,Beire,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4962,,belascoain,belascoain,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,belascoain/navarra,Navarra,Belascoáin,4321.78,0.8081193397165057,52.5,30.1362471,,,,
4963,,berbinzana,berbinzana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,berbinzana/navarra,Navarra,Berbinzana,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4964,,bertizarana,bertizarana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bertizarana/navarra,Navarra,Bertizarana,4321.78,0.8081193397165057,55.36,30.1362471,,,,
4965,,betelu,betelu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,betelu/navarra,Navarra,Betelu,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4966,,biurrun_olcoz,biurrun_olcoz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,biurrun_olcoz/navarra,Navarra,Biurrun-Olcoz,4321.78,0.8081193397165057,55.0,30.1362471,,,,
4967,,bunuel,bunuel,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bunuel/navarra,Navarra,Buñuel,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4968,,auritz,burguete,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,auritz/navarra,,,4321.78,0.8081193397165057,80.0,30.1362471,,,,
4969,,burgui,burgi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burgui/navarra,Navarra,Burgui/Burgi,4321.78,0.8081193397165057,42.5,30.1362471,,,,
4970,,burlada,burlata,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burlada/navarra,Navarra,Burlada/Burlata,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4971,,cabanillas,cabanillas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabanillas/navarra,Navarra,Cabanillas,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4972,,cabredo,cabredo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabredo/navarra,Navarra,Cabredo,4321.78,0.8081193397165057,77.5,30.1362471,,,,
4973,,cadreita,cadreita,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cadreita/navarra,Navarra,Cadreita,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4974,,caparroso,caparroso,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caparroso/navarra,Navarra,Caparroso,4321.78,0.8081193397165057,95.0,30.1362471,,,,
4975,,carcar,carcar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcar/navarra,Navarra,Cárcar,4321.78,0.8081193397165057,90.0,30.1362471,,,,
4976,,carcastillo,carcastillo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcastillo/navarra,Navarra,Carcastillo,4321.78,0.8081193397165057,66.67,30.1362471,,,,
4977,,cascante,cascante,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cascante/navarra,Navarra,Cascante,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4978,,caseda,caseda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caseda/navarra,Navarra,Cáseda,4321.78,0.8081193397165057,63.75,30.1362471,,,,
4979,,castejon,castejon,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castejon/navarra,Navarra,Castejón,4321.78,0.8081193397165057,90.0,30.1362471,0.0,0.0,0.0,1.0
4980,,castillonuevo,castillonuevo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castillonuevo/navarra,Navarra,Castillonuevo,4321.78,0.8081193397165057,22.5,30.1362471,,,,
4981,,cintruenigo,cintruenigo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cintruenigo/navarra,Navarra,Cintruénigo,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4982,,ziordia,ziordia,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ziordia/navarra,Navarra,Ziordia,4321.78,0.8081193397165057,100.0,30.1362471,,,,
4983,,cirauqui,zirauki,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cirauqui/navarra,,,4321.78,0.8081193397165057,80.0,30.1362471,,,,
