,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
1335,santillana_del_mar,santillana_del_mar,cantabria,cantabria,cantabria,cantabria,santillana_del_mar/cantabria,Cantabria,Santillana del Mar
1336,santiurde_de_reinosa,santiurde_de_reinosa,cantabria,cantabria,cantabria,cantabria,santiurde_de_reinosa/cantabria,Cantabria,Santiurde de Reinosa
1337,santiurde_de_toranzo,santiurde_de_toranzo,cantabria,cantabria,cantabria,cantabria,santiurde_de_toranzo/cantabria,Cantabria,Santiurde de Toranzo
1338,santona,santona,cantabria,cantabria,cantabria,cantabria,santona/cantabria,Cantabria,Santoña
1339,san_vicente_de_la_barquera,san_vicente_de_la_barquera,cantabria,cantabria,cantabria,cantabria,san_vicente_de_la_barquera/cantabria,Cantabria,San Vicente de la Barquera
1340,saro,saro,cantabria,cantabria,cantabria,cantabria,saro/cantabria,Cantabria,Saro
1341,selaya,selaya,cantabria,cantabria,cantabria,cantabria,selaya/cantabria,Cantabria,Selaya
1342,soba,soba,cantabria,cantabria,cantabria,cantabria,soba/cantabria,Cantabria,Soba
1343,suances,suances,cantabria,cantabria,cantabria,cantabria,suances/cantabria,Cantabria,Suances
1344,los_tojos,los_tojos,cantabria,cantabria,cantabria,cantabria,los_tojos/cantabria,Cantabria,Los Tojos
1345,torrelavega,torrelavega,cantabria,cantabria,cantabria,cantabria,torrelavega/cantabria,Cantabria,Torrelavega
1346,tudanca,tudanca,cantabria,cantabria,cantabria,cantabria,tudanca/cantabria,Cantabria,Tudanca
1347,valdaliga,valdaliga,cantabria,cantabria,cantabria,cantabria,valdaliga/cantabria,Cantabria,Valdáliga
1348,valdeolea,valdeolea,cantabria,cantabria,cantabria,cantabria,valdeolea/cantabria,Cantabria,Valdeolea
1349,valdeprado_del_rio,valdeprado_del_rio,cantabria,cantabria,cantabria,cantabria,valdeprado_del_rio/cantabria,Cantabria,Valdeprado del Río
1350,valderredible,valderredible,cantabria,cantabria,cantabria,cantabria,valderredible/cantabria,Cantabria,Valderredible
1351,val_de_san_vicente,val_de_san_vicente,cantabria,cantabria,cantabria,cantabria,val_de_san_vicente/cantabria,Cantabria,Val de San Vicente
1352,vega_de_liebana,vega_de_liebana,cantabria,cantabria,cantabria,cantabria,vega_de_liebana/cantabria,Cantabria,Vega de Liébana
1353,vega_de_pas,vega_de_pas,cantabria,cantabria,cantabria,cantabria,vega_de_pas/cantabria,Cantabria,Vega de Pas
1354,villacarriedo,villacarriedo,cantabria,cantabria,cantabria,cantabria,villacarriedo/cantabria,Cantabria,Villacarriedo
1355,villafufre,villafufre,cantabria,cantabria,cantabria,cantabria,villafufre/cantabria,Cantabria,Villafufre
1356,voto,voto,cantabria,cantabria,cantabria,cantabria,voto/cantabria,Cantabria,Voto
1357,miranda_de_ebro,miranda_de_ebro,la_rioja,la_rioja,la_rioja,la_rioja,miranda_de_ebro/la_rioja,,
1358,abalos,abalos,la_rioja,la_rioja,la_rioja,la_rioja,abalos/la_rioja,La Rioja,Ábalos
1359,agoncillo,agoncillo,la_rioja,la_rioja,la_rioja,la_rioja,agoncillo/la_rioja,La Rioja,Agoncillo
1360,aguilar_del_rio_alhama,aguilar_del_rio_alhama,la_rioja,la_rioja,la_rioja,la_rioja,aguilar_del_rio_alhama/la_rioja,La Rioja,Aguilar del Río Alhama
1361,ajamil_de_cameros,ajamil_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,ajamil_de_cameros/la_rioja,La Rioja,Ajamil de Cameros
1362,albelda_de_iregua,albelda_de_iregua,la_rioja,la_rioja,la_rioja,la_rioja,albelda_de_iregua/la_rioja,La Rioja,Albelda de Iregua
1363,alberite,alberite,la_rioja,la_rioja,la_rioja,la_rioja,alberite/la_rioja,La Rioja,Alberite
1364,alcanadre,alcanadre,la_rioja,la_rioja,la_rioja,la_rioja,alcanadre/la_rioja,La Rioja,Alcanadre
1365,aldeanueva_de_ebro,aldeanueva_de_ebro,la_rioja,la_rioja,la_rioja,la_rioja,aldeanueva_de_ebro/la_rioja,La Rioja,Aldeanueva de Ebro
1366,alesanco,alesanco,la_rioja,la_rioja,la_rioja,la_rioja,alesanco/la_rioja,La Rioja,Alesanco
1367,aleson,aleson,la_rioja,la_rioja,la_rioja,la_rioja,aleson/la_rioja,La Rioja,Alesón
1368,alfaro,alfaro,la_rioja,la_rioja,la_rioja,la_rioja,alfaro/la_rioja,La Rioja,Alfaro
1369,almarza_de_cameros,almarza_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,almarza_de_cameros/la_rioja,La Rioja,Almarza de Cameros
1370,anguciana,anguciana,la_rioja,la_rioja,la_rioja,la_rioja,anguciana/la_rioja,La Rioja,Anguciana
1371,anguiano,anguiano,la_rioja,la_rioja,la_rioja,la_rioja,anguiano/la_rioja,La Rioja,Anguiano
1372,arenzana_de_abajo,arenzana_de_abajo,la_rioja,la_rioja,la_rioja,la_rioja,arenzana_de_abajo/la_rioja,La Rioja,Arenzana de Abajo
1373,arenzana_de_arriba,arenzana_de_arriba,la_rioja,la_rioja,la_rioja,la_rioja,arenzana_de_arriba/la_rioja,La Rioja,Arenzana de Arriba
1374,arnedillo,arnedillo,la_rioja,la_rioja,la_rioja,la_rioja,arnedillo/la_rioja,La Rioja,Arnedillo
1375,arnedo,arnedo,la_rioja,la_rioja,la_rioja,la_rioja,arnedo/la_rioja,La Rioja,Arnedo
1376,arrubal,arrubal,la_rioja,la_rioja,la_rioja,la_rioja,arrubal/la_rioja,La Rioja,Arrúbal
1377,ausejo,ausejo,la_rioja,la_rioja,la_rioja,la_rioja,ausejo/la_rioja,La Rioja,Ausejo
1378,autol,autol,la_rioja,la_rioja,la_rioja,la_rioja,autol/la_rioja,La Rioja,Autol
1379,azofra,azofra,la_rioja,la_rioja,la_rioja,la_rioja,azofra/la_rioja,La Rioja,Azofra
1380,badaran,badaran,la_rioja,la_rioja,la_rioja,la_rioja,badaran/la_rioja,La Rioja,Badarán
1381,banares,banares,la_rioja,la_rioja,la_rioja,la_rioja,banares/la_rioja,La Rioja,Bañares
1382,banos_de_rioja,banos_de_rioja,la_rioja,la_rioja,la_rioja,la_rioja,banos_de_rioja/la_rioja,La Rioja,Baños de Rioja
1383,banos_de_rio_tobia,banos_de_rio_tobia,la_rioja,la_rioja,la_rioja,la_rioja,banos_de_rio_tobia/la_rioja,La Rioja,Baños de Río Tobía
1384,berceo,berceo,la_rioja,la_rioja,la_rioja,la_rioja,berceo/la_rioja,La Rioja,Berceo
1385,bergasa,bergasa,la_rioja,la_rioja,la_rioja,la_rioja,bergasa/la_rioja,La Rioja,Bergasa
1386,bobadilla,bobadilla,la_rioja,la_rioja,la_rioja,la_rioja,bobadilla/la_rioja,La Rioja,Bobadilla
1387,brinas,brinas,la_rioja,la_rioja,la_rioja,la_rioja,brinas/la_rioja,La Rioja,Briñas
1388,briones,briones,la_rioja,la_rioja,la_rioja,la_rioja,briones/la_rioja,La Rioja,Briones
1389,cabezon_de_cameros,cabezon_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,cabezon_de_cameros/la_rioja,La Rioja,Cabezón de Cameros
1390,calahorra,calahorra,la_rioja,la_rioja,la_rioja,la_rioja,calahorra/la_rioja,La Rioja,Calahorra
1391,camprovin,camprovin,la_rioja,la_rioja,la_rioja,la_rioja,camprovin/la_rioja,La Rioja,Camprovín
1392,canillas_de_rio_tuerto,canillas_de_rio_tuerto,la_rioja,la_rioja,la_rioja,la_rioja,canillas_de_rio_tuerto/la_rioja,La Rioja,Canillas de Río Tuerto
1393,casalarreina,casalarreina,la_rioja,la_rioja,la_rioja,la_rioja,casalarreina/la_rioja,La Rioja,Casalarreina
1394,castanares_de_rioja,castanares_de_rioja,la_rioja,la_rioja,la_rioja,la_rioja,castanares_de_rioja/la_rioja,La Rioja,Castañares de Rioja
1395,cenicero,cenicero,la_rioja,la_rioja,la_rioja,la_rioja,cenicero/la_rioja,La Rioja,Cenicero
1396,cervera_del_rio_alhama,cervera_del_rio_alhama,la_rioja,la_rioja,la_rioja,la_rioja,cervera_del_rio_alhama/la_rioja,La Rioja,Cervera del Río Alhama
1397,cidamon,cidamon,la_rioja,la_rioja,la_rioja,la_rioja,cidamon/la_rioja,La Rioja,Cidamón
1398,ciruena,ciruena,la_rioja,la_rioja,la_rioja,la_rioja,ciruena/la_rioja,La Rioja,Cirueña
1399,corera,corera,la_rioja,la_rioja,la_rioja,la_rioja,corera/la_rioja,La Rioja,Corera
1400,cornago,cornago,la_rioja,la_rioja,la_rioja,la_rioja,cornago/la_rioja,La Rioja,Cornago
1401,corporales,corporales,la_rioja,la_rioja,la_rioja,la_rioja,corporales/la_rioja,La Rioja,Corporales
1402,cuzcurrita_de_rio_tiron,cuzcurrita_de_rio_tiron,la_rioja,la_rioja,la_rioja,la_rioja,cuzcurrita_de_rio_tiron/la_rioja,La Rioja,Cuzcurrita de Río Tirón
1403,daroca_de_rioja,daroca_de_rioja,la_rioja,la_rioja,la_rioja,la_rioja,daroca_de_rioja/la_rioja,La Rioja,Daroca de Rioja
1404,enciso,enciso,la_rioja,la_rioja,la_rioja,la_rioja,enciso/la_rioja,La Rioja,Enciso
1405,entrena,entrena,la_rioja,la_rioja,la_rioja,la_rioja,entrena/la_rioja,La Rioja,Entrena
1406,estollo,estollo,la_rioja,la_rioja,la_rioja,la_rioja,estollo/la_rioja,La Rioja,Estollo
1407,ezcaray,ezcaray,la_rioja,la_rioja,la_rioja,la_rioja,ezcaray/la_rioja,La Rioja,Ezcaray
1408,foncea,foncea,la_rioja,la_rioja,la_rioja,la_rioja,foncea/la_rioja,La Rioja,Foncea
1409,fuenmayor,fuenmayor,la_rioja,la_rioja,la_rioja,la_rioja,fuenmayor/la_rioja,La Rioja,Fuenmayor
1410,gallinero_de_cameros,gallinero_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,gallinero_de_cameros/la_rioja,La Rioja,Gallinero de Cameros
1411,gimileo,gimileo,la_rioja,la_rioja,la_rioja,la_rioja,gimileo/la_rioja,La Rioja,Gimileo
1412,gravalos,gravalos,la_rioja,la_rioja,la_rioja,la_rioja,gravalos/la_rioja,La Rioja,Grávalos
1413,haro,haro,la_rioja,la_rioja,la_rioja,la_rioja,haro/la_rioja,La Rioja,Haro
1414,herce,herce,la_rioja,la_rioja,la_rioja,la_rioja,herce/la_rioja,La Rioja,Herce
1415,herramelluri,herramelluri,la_rioja,la_rioja,la_rioja,la_rioja,herramelluri/la_rioja,La Rioja,Herramélluri
1416,hormilleja,hormilleja,la_rioja,la_rioja,la_rioja,la_rioja,hormilleja/la_rioja,La Rioja,Hormilleja
1417,hornos_de_moncalvillo,hornos_de_moncalvillo,la_rioja,la_rioja,la_rioja,la_rioja,hornos_de_moncalvillo/la_rioja,La Rioja,Hornos de Moncalvillo
1418,huercanos,huercanos,la_rioja,la_rioja,la_rioja,la_rioja,huercanos/la_rioja,La Rioja,Huércanos
1419,igea,igea,la_rioja,la_rioja,la_rioja,la_rioja,igea/la_rioja,La Rioja,Igea
1420,jalon_de_cameros,jalon_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,jalon_de_cameros/la_rioja,La Rioja,Jalón de Cameros
1421,lagunilla_del_jubera,lagunilla_del_jubera,la_rioja,la_rioja,la_rioja,la_rioja,lagunilla_del_jubera/la_rioja,La Rioja,Lagunilla del Jubera
1422,lardero,lardero,la_rioja,la_rioja,la_rioja,la_rioja,lardero/la_rioja,La Rioja,Lardero
1423,leza_de_rio_leza,leza_de_rio_leza,la_rioja,la_rioja,la_rioja,la_rioja,leza_de_rio_leza/la_rioja,La Rioja,Leza de Río Leza
1424,logrono,logrono,la_rioja,la_rioja,la_rioja,la_rioja,logrono/la_rioja,La Rioja,Logroño
1425,lumbreras,lumbreras,la_rioja,la_rioja,la_rioja,la_rioja,lumbreras/la_rioja,La Rioja,Lumbreras
1426,medrano,medrano,la_rioja,la_rioja,la_rioja,la_rioja,medrano/la_rioja,La Rioja,Medrano
1427,murillo_de_rio_leza,murillo_de_rio_leza,la_rioja,la_rioja,la_rioja,la_rioja,murillo_de_rio_leza/la_rioja,La Rioja,Murillo de Río Leza
1428,najera,najera,la_rioja,la_rioja,la_rioja,la_rioja,najera/la_rioja,La Rioja,Nájera
1429,nalda,nalda,la_rioja,la_rioja,la_rioja,la_rioja,nalda/la_rioja,La Rioja,Nalda
1430,navajun,navajun,la_rioja,la_rioja,la_rioja,la_rioja,navajun/la_rioja,La Rioja,Navajún
1431,navarrete,navarrete,la_rioja,la_rioja,la_rioja,la_rioja,navarrete/la_rioja,La Rioja,Navarrete
1432,nestares,nestares,la_rioja,la_rioja,la_rioja,la_rioja,nestares/la_rioja,La Rioja,Nestares
1433,nieva_de_cameros,nieva_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,nieva_de_cameros/la_rioja,La Rioja,Nieva de Cameros
1434,ocon,ocon,la_rioja,la_rioja,la_rioja,la_rioja,ocon/la_rioja,La Rioja,Ocón
1435,ojacastro,ojacastro,la_rioja,la_rioja,la_rioja,la_rioja,ojacastro/la_rioja,La Rioja,Ojacastro
1436,ollauri,ollauri,la_rioja,la_rioja,la_rioja,la_rioja,ollauri/la_rioja,La Rioja,Ollauri
1437,pazuengos,pazuengos,la_rioja,la_rioja,la_rioja,la_rioja,pazuengos/la_rioja,La Rioja,Pazuengos
1438,pradejon,pradejon,la_rioja,la_rioja,la_rioja,la_rioja,pradejon/la_rioja,La Rioja,Pradejón
1439,quel,quel,la_rioja,la_rioja,la_rioja,la_rioja,quel/la_rioja,La Rioja,Quel
1440,el_redal,el_redal,la_rioja,la_rioja,la_rioja,la_rioja,el_redal/la_rioja,La Rioja,El Redal
1441,rincon_de_soto,rincon_de_soto,la_rioja,la_rioja,la_rioja,la_rioja,rincon_de_soto/la_rioja,La Rioja,Rincón de Soto
1442,rodezno,rodezno,la_rioja,la_rioja,la_rioja,la_rioja,rodezno/la_rioja,La Rioja,Rodezno
1443,san_asensio,san_asensio,la_rioja,la_rioja,la_rioja,la_rioja,san_asensio/la_rioja,La Rioja,San Asensio
1444,san_millan_de_la_cogolla,san_millan_de_la_cogolla,la_rioja,la_rioja,la_rioja,la_rioja,san_millan_de_la_cogolla/la_rioja,La Rioja,San Millán de la Cogolla
1445,san_millan_de_yecora,san_millan_de_yecora,la_rioja,la_rioja,la_rioja,la_rioja,san_millan_de_yecora/la_rioja,La Rioja,San Millán de Yécora
1446,santurde_de_rioja,santurde_de_rioja,la_rioja,la_rioja,la_rioja,la_rioja,santurde_de_rioja/la_rioja,La Rioja,Santurde de Rioja
1447,san_vicente_de_la_sonsierra,san_vicente_de_la_sonsierra,la_rioja,la_rioja,la_rioja,la_rioja,san_vicente_de_la_sonsierra/la_rioja,La Rioja,San Vicente de la Sonsierra
1448,sojuela,sojuela,la_rioja,la_rioja,la_rioja,la_rioja,sojuela/la_rioja,La Rioja,Sojuela
1449,sorzano,sorzano,la_rioja,la_rioja,la_rioja,la_rioja,sorzano/la_rioja,La Rioja,Sorzano
1450,sotes,sotes,la_rioja,la_rioja,la_rioja,la_rioja,sotes/la_rioja,La Rioja,Sotés
1451,torrecilla_sobre_alesanco,torrecilla_sobre_alesanco,la_rioja,la_rioja,la_rioja,la_rioja,torrecilla_sobre_alesanco/la_rioja,La Rioja,Torrecilla sobre Alesanco
1452,torremontalbo,torremontalbo,la_rioja,la_rioja,la_rioja,la_rioja,torremontalbo/la_rioja,La Rioja,Torremontalbo
1453,treviana,treviana,la_rioja,la_rioja,la_rioja,la_rioja,treviana/la_rioja,La Rioja,Treviana
1454,tudelilla,tudelilla,la_rioja,la_rioja,la_rioja,la_rioja,tudelilla/la_rioja,La Rioja,Tudelilla
1455,urunuela,urunuela,la_rioja,la_rioja,la_rioja,la_rioja,urunuela/la_rioja,La Rioja,Uruñuela
1456,valdemadera,valdemadera,la_rioja,la_rioja,la_rioja,la_rioja,valdemadera/la_rioja,La Rioja,Valdemadera
1457,valganon,valganon,la_rioja,la_rioja,la_rioja,la_rioja,valganon/la_rioja,La Rioja,Valgañón
1458,villalobar_de_rioja,villalobar_de_rioja,la_rioja,la_rioja,la_rioja,la_rioja,villalobar_de_rioja/la_rioja,La Rioja,Villalobar de Rioja
1459,villamediana_de_iregua,villamediana_de_iregua,la_rioja,la_rioja,la_rioja,la_rioja,villamediana_de_iregua/la_rioja,La Rioja,Villamediana de Iregua
1460,villanueva_de_cameros,villanueva_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,villanueva_de_cameros/la_rioja,La Rioja,Villanueva de Cameros
1461,el_villar_de_arnedo,el_villar_de_arnedo,la_rioja,la_rioja,la_rioja,la_rioja,el_villar_de_arnedo/la_rioja,La Rioja,El Villar de Arnedo
1462,villoslada_de_cameros,villoslada_de_cameros,la_rioja,la_rioja,la_rioja,la_rioja,villoslada_de_cameros/la_rioja,La Rioja,Villoslada de Cameros
1463,rebolledo_de_la_torre,rebolledo_de_la_torre,palencia,palencia,castilla_y_leon,castilla_y_leon,rebolledo_de_la_torre/palencia,,
1464,abarca_de_campos,abarca_de_campos,palencia,palencia,castilla_y_leon,castilla_y_leon,abarca_de_campos/palencia,Palencia,Abarca de Campos
1465,abia_de_las_torres,abia_de_las_torres,palencia,palencia,castilla_y_leon,castilla_y_leon,abia_de_las_torres/palencia,Palencia,Abia de las Torres
1466,aguilar_de_campoo,aguilar_de_campoo,palencia,palencia,castilla_y_leon,castilla_y_leon,aguilar_de_campoo/palencia,Palencia,Aguilar de Campoo
1467,alar_del_rey,alar_del_rey,palencia,palencia,castilla_y_leon,castilla_y_leon,alar_del_rey/palencia,Palencia,Alar del Rey
1468,alba_de_cerrato,alba_de_cerrato,palencia,palencia,castilla_y_leon,castilla_y_leon,alba_de_cerrato/palencia,Palencia,Alba de Cerrato
1469,amayuelas_de_arriba,amayuelas_de_arriba,palencia,palencia,castilla_y_leon,castilla_y_leon,amayuelas_de_arriba/palencia,Palencia,Amayuelas de Arriba
1470,ampudia,ampudia,palencia,palencia,castilla_y_leon,castilla_y_leon,ampudia/palencia,Palencia,Ampudia
1471,amusco,amusco,palencia,palencia,castilla_y_leon,castilla_y_leon,amusco/palencia,Palencia,Amusco
1472,antiguedad,antiguedad,palencia,palencia,castilla_y_leon,castilla_y_leon,antiguedad/palencia,Palencia,Antigüedad
1473,arconada,arconada,palencia,palencia,castilla_y_leon,castilla_y_leon,arconada/palencia,Palencia,Arconada
1474,astudillo,astudillo,palencia,palencia,castilla_y_leon,castilla_y_leon,astudillo/palencia,Palencia,Astudillo
1475,ayuela,ayuela,palencia,palencia,castilla_y_leon,castilla_y_leon,ayuela/palencia,Palencia,Ayuela
1476,baltanas,baltanas,palencia,palencia,castilla_y_leon,castilla_y_leon,baltanas/palencia,Palencia,Baltanás
1477,venta_de_banos,venta_de_banos,palencia,palencia,castilla_y_leon,castilla_y_leon,venta_de_banos/palencia,Palencia,Venta de Baños
1478,baquerin_de_campos,baquerin_de_campos,palencia,palencia,castilla_y_leon,castilla_y_leon,baquerin_de_campos/palencia,Palencia,Baquerín de Campos
1479,barcena_de_campos,barcena_de_campos,palencia,palencia,castilla_y_leon,castilla_y_leon,barcena_de_campos/palencia,Palencia,Bárcena de Campos
1480,barruelo_de_santullan,barruelo_de_santullan,palencia,palencia,castilla_y_leon,castilla_y_leon,barruelo_de_santullan/palencia,Palencia,Barruelo de Santullán
1481,bascones_de_ojeda,bascones_de_ojeda,palencia,palencia,castilla_y_leon,castilla_y_leon,bascones_de_ojeda/palencia,Palencia,Báscones de Ojeda
1482,becerril_de_campos,becerril_de_campos,palencia,palencia,castilla_y_leon,castilla_y_leon,becerril_de_campos/palencia,Palencia,Becerril de Campos
1483,belmonte_de_campos,belmonte_de_campos,palencia,palencia,castilla_y_leon,castilla_y_leon,belmonte_de_campos/palencia,Palencia,Belmonte de Campos
1484,boadilla_del_camino,boadilla_del_camino,palencia,palencia,castilla_y_leon,castilla_y_leon,boadilla_del_camino/palencia,Palencia,Boadilla del Camino
1485,boadilla_de_rioseco,boadilla_de_rioseco,palencia,palencia,castilla_y_leon,castilla_y_leon,boadilla_de_rioseco/palencia,Palencia,Boadilla de Rioseco
1486,buenavista_de_valdavia,buenavista_de_valdavia,palencia,palencia,castilla_y_leon,castilla_y_leon,buenavista_de_valdavia/palencia,Palencia,Buenavista de Valdavia
1487,bustillo_de_la_vega,bustillo_de_la_vega,palencia,palencia,castilla_y_leon,castilla_y_leon,bustillo_de_la_vega/palencia,Palencia,Bustillo de la Vega
1488,bustillo_del_paramo_de_carrion,bustillo_del_paramo_de_carrion,palencia,palencia,castilla_y_leon,castilla_y_leon,bustillo_del_paramo_de_carrion/palencia,Palencia,Bustillo del Páramo de Carrión
1489,calahorra_de_boedo,calahorra_de_boedo,palencia,palencia,castilla_y_leon,castilla_y_leon,calahorra_de_boedo/palencia,Palencia,Calahorra de Boedo
1490,cardenosa_de_volpejera,cardenosa_de_volpejera,palencia,palencia,castilla_y_leon,castilla_y_leon,cardenosa_de_volpejera/palencia,Palencia,Cardeñosa de Volpejera
1491,carrion_de_los_condes,carrion_de_los_condes,palencia,palencia,castilla_y_leon,castilla_y_leon,carrion_de_los_condes/palencia,Palencia,Carrión de los Condes
1492,castil_de_vela,castil_de_vela,palencia,palencia,castilla_y_leon,castilla_y_leon,castil_de_vela/palencia,Palencia,Castil de Vela
1493,castrejon_de_la_pena,castrejon_de_la_pena,palencia,palencia,castilla_y_leon,castilla_y_leon,castrejon_de_la_pena/palencia,Palencia,Castrejón de la Peña
1494,castrillo_de_don_juan,castrillo_de_don_juan,palencia,palencia,castilla_y_leon,castilla_y_leon,castrillo_de_don_juan/palencia,Palencia,Castrillo de Don Juan
1495,castrillo_de_villavega,castrillo_de_villavega,palencia,palencia,castilla_y_leon,castilla_y_leon,castrillo_de_villavega/palencia,Palencia,Castrillo de Villavega
1496,cervera_de_pisuerga,cervera_de_pisuerga,palencia,palencia,castilla_y_leon,castilla_y_leon,cervera_de_pisuerga/palencia,Palencia,Cervera de Pisuerga
1497,cevico_de_la_torre,cevico_de_la_torre,palencia,palencia,castilla_y_leon,castilla_y_leon,cevico_de_la_torre/palencia,Palencia,Cevico de la Torre
1498,cevico_navero,cevico_navero,palencia,palencia,castilla_y_leon,castilla_y_leon,cevico_navero/palencia,Palencia,Cevico Navero
1499,cisneros,cisneros,palencia,palencia,castilla_y_leon,castilla_y_leon,cisneros/palencia,Palencia,Cisneros
1500,congosto_de_valdavia,congosto_de_valdavia,palencia,palencia,castilla_y_leon,castilla_y_leon,congosto_de_valdavia/palencia,Palencia,Congosto de Valdavia
1501,cordovilla_la_real,cordovilla_la_real,palencia,palencia,castilla_y_leon,castilla_y_leon,cordovilla_la_real/palencia,Palencia,Cordovilla la Real
1502,dehesa_de_montejo,dehesa_de_montejo,palencia,palencia,castilla_y_leon,castilla_y_leon,dehesa_de_montejo/palencia,Palencia,Dehesa de Montejo
1503,duenas,duenas,palencia,palencia,castilla_y_leon,castilla_y_leon,duenas/palencia,Palencia,Dueñas
1504,espinosa_de_villagonzalo,espinosa_de_villagonzalo,palencia,palencia,castilla_y_leon,castilla_y_leon,espinosa_de_villagonzalo/palencia,Palencia,Espinosa de Villagonzalo
1505,fresno_del_rio,fresno_del_rio,palencia,palencia,castilla_y_leon,castilla_y_leon,fresno_del_rio/palencia,Palencia,Fresno del Río
1506,fromista,fromista,palencia,palencia,castilla_y_leon,castilla_y_leon,fromista/palencia,Palencia,Frómista
1507,fuentes_de_nava,fuentes_de_nava,palencia,palencia,castilla_y_leon,castilla_y_leon,fuentes_de_nava/palencia,Palencia,Fuentes de Nava
