,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,muni_agrup,total_comercios,b_e_industria,f_construccion,comercio_transporte_y_hosteleria,j_informacion_y_comunicaciones,k_actividades_financieras_y_de_seguros,l_actividades_inmobiliarias,actividades_profesionales_y_tecnicas,educacion_sanidad_y_servicios_sociales,otros_servicios_personales,total_servicios,prov_pib
992,calafell,calafell,tarragona,tarragona,cataluna,cataluna,calafell/tarragona,Tarragona,Calafell,calafell/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
993,cambrils,cambrils,tarragona,tarragona,cataluna,cataluna,cambrils/tarragona,Tarragona,Cambrils,cambrils/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
994,capafonts,capafonts,tarragona,tarragona,cataluna,cataluna,capafonts/tarragona,Tarragona,Capafonts,capafonts/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
995,capcanes,capcanes,tarragona,tarragona,cataluna,cataluna,capcanes/tarragona,Tarragona,Capçanes,capcanes/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
996,caseres,caseres,tarragona,tarragona,cataluna,cataluna,caseres/tarragona,Tarragona,Caseres,caseres/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
997,castellvell_del_camp,castellvell_del_camp,tarragona,tarragona,cataluna,cataluna,castellvell_del_camp/tarragona,Tarragona,Castellvell del Camp,castellvell_del_camp/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
998,el_catllar,el_catllar,tarragona,tarragona,cataluna,cataluna,el_catllar/tarragona,Tarragona,El Catllar,el_catllar/cataluna,101.0,14.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23742476
999,la_senia,la_senia,tarragona,tarragona,cataluna,cataluna,la_senia/tarragona,Tarragona,La Sénia,la_senia/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1000,colldejou,colldejou,tarragona,tarragona,cataluna,cataluna,colldejou/tarragona,Tarragona,Colldejou,colldejou/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1001,conesa,conesa,tarragona,tarragona,cataluna,cataluna,conesa/tarragona,Tarragona,Conesa,conesa/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1002,constanti,constanti,tarragona,tarragona,cataluna,cataluna,constanti/tarragona,Tarragona,Constantí,constanti/cataluna,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1003,corbera_d'ebre,corbera_d'ebre,tarragona,tarragona,cataluna,cataluna,corbera_d'ebre/tarragona,Tarragona,Corbera d'Ebre,corbera_d'ebre/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1004,cornudella_de_montsant,cornudella_de_montsant,tarragona,tarragona,cataluna,cataluna,cornudella_de_montsant/tarragona,Tarragona,Cornudella de Montsant,cornudella_de_montsant/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1005,creixell,creixell,tarragona,tarragona,cataluna,cataluna,creixell/tarragona,Tarragona,Creixell,creixell/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1006,cunit,cunit,tarragona,tarragona,cataluna,cataluna,cunit/tarragona,Tarragona,Cunit,cunit/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1007,xerta,xerta,tarragona,tarragona,cataluna,cataluna,xerta/tarragona,Tarragona,Xerta,xerta/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1008,l'espluga_de_francoli,l'espluga_de_francoli,tarragona,tarragona,cataluna,cataluna,l'espluga_de_francoli/tarragona,Tarragona,L'Espluga de Francolí,l'espluga_de_francoli/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1009,falset,falset,tarragona,tarragona,cataluna,cataluna,falset/tarragona,Tarragona,Falset,falset/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1010,la_fatarella,la_fatarella,tarragona,tarragona,cataluna,cataluna,la_fatarella/tarragona,Tarragona,La Fatarella,la_fatarella/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1011,la_figuera,la_figuera,tarragona,tarragona,cataluna,cataluna,la_figuera/tarragona,Tarragona,La Figuera,la_figuera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1012,flix,flix,tarragona,tarragona,cataluna,cataluna,flix/tarragona,Tarragona,Flix,flix/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1013,fores,fores,tarragona,tarragona,cataluna,cataluna,fores/tarragona,Tarragona,Forès,fores/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1014,freginals,freginals,tarragona,tarragona,cataluna,cataluna,freginals/tarragona,Tarragona,Freginals,freginals/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1015,la_galera,la_galera,tarragona,tarragona,cataluna,cataluna,la_galera/tarragona,Tarragona,La Galera,la_galera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1016,gandesa,gandesa,tarragona,tarragona,cataluna,cataluna,gandesa/tarragona,Tarragona,Gandesa,gandesa/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1017,garcia,garcia,tarragona,tarragona,cataluna,cataluna,garcia/tarragona,Tarragona,Garcia,garcia/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1018,els_garidells,els_garidells,tarragona,tarragona,cataluna,cataluna,els_garidells/tarragona,Tarragona,Els Garidells,els_garidells/cataluna,1147.0,31.0,182.0,441.0,12.0,22.0,85.0,170.0,83.0,121.0,493.0,23742476
1019,ginestar,ginestar,tarragona,tarragona,cataluna,cataluna,ginestar/tarragona,Tarragona,Ginestar,ginestar/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1020,godall,godall,tarragona,tarragona,cataluna,cataluna,godall/tarragona,Tarragona,Godall,godall/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1021,gratallops,gratallops,tarragona,tarragona,cataluna,cataluna,gratallops/tarragona,Tarragona,Gratallops,gratallops/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1022,els_guiamets,els_guiamets,tarragona,tarragona,cataluna,cataluna,els_guiamets/tarragona,Tarragona,Els Guiamets,els_guiamets/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1023,horta_de_sant_joan,horta_de_sant_joan,tarragona,tarragona,cataluna,cataluna,horta_de_sant_joan/tarragona,Tarragona,Horta de Sant Joan,horta_de_sant_joan/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1024,llorenc_del_penedes,llorenc_del_penedes,tarragona,tarragona,cataluna,cataluna,llorenc_del_penedes/tarragona,Tarragona,Llorenç del Penedès,llorenc_del_penedes/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1025,margalef,margalef,tarragona,tarragona,cataluna,cataluna,margalef/tarragona,Tarragona,Margalef,margalef/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1026,marca,marca,tarragona,tarragona,cataluna,cataluna,marca/tarragona,Tarragona,Marçà,marca/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1027,mas_de_barberans,mas_de_barberans,tarragona,tarragona,cataluna,cataluna,mas_de_barberans/tarragona,Tarragona,Mas de Barberans,mas_de_barberans/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1028,masdenverge,masdenverge,tarragona,tarragona,cataluna,cataluna,masdenverge/tarragona,Tarragona,Masdenverge,masdenverge/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1029,la_maso,la_maso,tarragona,tarragona,cataluna,cataluna,la_maso/tarragona,Tarragona,La Masó,la_maso/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1030,maspujols,maspujols,tarragona,tarragona,cataluna,cataluna,maspujols/tarragona,Tarragona,Maspujols,maspujols/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1031,montblanc,montblanc,tarragona,tarragona,cataluna,cataluna,montblanc/tarragona,Tarragona,Montblanc,montblanc/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1032,montbrio_del_camp,montbrio_del_camp,tarragona,tarragona,cataluna,cataluna,montbrio_del_camp/tarragona,Tarragona,Montbrió del Camp,montbrio_del_camp/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1033,mont_roig_del_camp,mont_roig_del_camp,tarragona,tarragona,cataluna,cataluna,mont_roig_del_camp/tarragona,Tarragona,Mont-roig del Camp,mont_roig_del_camp/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1034,mora_d'ebre,mora_d'ebre,tarragona,tarragona,cataluna,cataluna,mora_d'ebre/tarragona,Tarragona,Móra d'Ebre,mora_d'ebre/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1035,mora_la_nova,mora_la_nova,tarragona,tarragona,cataluna,cataluna,mora_la_nova/tarragona,Tarragona,Móra la Nova,mora_la_nova/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1036,el_morell,el_morell,tarragona,tarragona,cataluna,cataluna,el_morell/tarragona,Tarragona,El Morell,el_morell/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1037,la_morera_de_montsant,la_morera_de_montsant,tarragona,tarragona,cataluna,cataluna,la_morera_de_montsant/tarragona,Tarragona,La Morera de Montsant,la_morera_de_montsant/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1038,la_nou_de_gaia,la_nou_de_gaia,tarragona,tarragona,cataluna,cataluna,la_nou_de_gaia/tarragona,Tarragona,La Nou de Gaià,la_nou_de_gaia/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1039,nulles,nulles,tarragona,tarragona,cataluna,cataluna,nulles/tarragona,Tarragona,Nulles,nulles/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1040,la_palma_d'ebre,la_palma_d'ebre,tarragona,tarragona,cataluna,cataluna,la_palma_d'ebre/tarragona,Tarragona,La Palma d'Ebre,la_palma_d'ebre/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1041,els_pallaresos,els_pallaresos,tarragona,tarragona,cataluna,cataluna,els_pallaresos/tarragona,Tarragona,Els Pallaresos,els_pallaresos/cataluna,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1042,passanant_i_belltall,passanant_i_belltall,tarragona,tarragona,cataluna,cataluna,passanant_i_belltall/tarragona,Tarragona,Passanant i Belltall,passanant_i_belltall/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1043,pauls,pauls,tarragona,tarragona,cataluna,cataluna,pauls/tarragona,Tarragona,Paüls,pauls/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1044,perafort,perafort,tarragona,tarragona,cataluna,cataluna,perafort/tarragona,Tarragona,Perafort,perafort/cataluna,2314.0,129.0,249.0,834.0,40.0,55.0,116.0,424.0,217.0,221.0,1073.0,23742476
1045,el_perello,el_perello,tarragona,tarragona,cataluna,cataluna,el_perello/tarragona,Tarragona,El Perelló,el_perello/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1046,el_pinell_de_brai,el_pinell_de_brai,tarragona,tarragona,cataluna,cataluna,el_pinell_de_brai/tarragona,Tarragona,El Pinell de Brai,el_pinell_de_brai/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1047,pira,pira,tarragona,tarragona,cataluna,cataluna,pira/tarragona,Tarragona,Pira,pira/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1048,el_pla_de_santa_maria,el_pla_de_santa_maria,tarragona,tarragona,cataluna,cataluna,el_pla_de_santa_maria/tarragona,Tarragona,El Pla de Santa Maria,el_pla_de_santa_maria/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1049,la_pobla_de_mafumet,la_pobla_de_mafumet,tarragona,tarragona,cataluna,cataluna,la_pobla_de_mafumet/tarragona,Tarragona,La Pobla de Mafumet,la_pobla_de_mafumet/cataluna,206.0,22.0,42.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23742476
1050,la_pobla_de_massaluca,la_pobla_de_massaluca,tarragona,tarragona,cataluna,cataluna,la_pobla_de_massaluca/tarragona,Tarragona,La Pobla de Massaluca,la_pobla_de_massaluca/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1051,la_pobla_de_montornes,la_pobla_de_montornes,tarragona,tarragona,cataluna,cataluna,la_pobla_de_montornes/tarragona,Tarragona,La Pobla de Montornès,la_pobla_de_montornes/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1052,poboleda,poboleda,tarragona,tarragona,cataluna,cataluna,poboleda/tarragona,Tarragona,Poboleda,poboleda/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1053,el_pont_d'armentera,el_pont_d'armentera,tarragona,tarragona,cataluna,cataluna,el_pont_d'armentera/tarragona,Tarragona,El Pont d'Armentera,el_pont_d'armentera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1054,porrera,porrera,tarragona,tarragona,cataluna,cataluna,porrera/tarragona,Tarragona,Porrera,porrera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1055,pradell_de_la_teixeta,pradell_de_la_teixeta,tarragona,tarragona,cataluna,cataluna,pradell_de_la_teixeta/tarragona,Tarragona,Pradell de la Teixeta,pradell_de_la_teixeta/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1056,prat_de_comte,prat_de_comte,tarragona,tarragona,cataluna,cataluna,prat_de_comte/tarragona,Tarragona,Prat de Comte,prat_de_comte/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1057,pratdip,pratdip,tarragona,tarragona,cataluna,cataluna,pratdip/tarragona,Tarragona,Pratdip,pratdip/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1058,querol,querol,tarragona,tarragona,cataluna,cataluna,querol/tarragona,Tarragona,Querol,querol/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1059,rasquera,rasquera,tarragona,tarragona,cataluna,cataluna,rasquera/tarragona,Tarragona,Rasquera,rasquera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1060,renau,renau,tarragona,tarragona,cataluna,cataluna,renau/tarragona,Tarragona,Renau,renau/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1061,reus,reus,tarragona,tarragona,cataluna,cataluna,reus/tarragona,Tarragona,Reus,reus/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1062,la_riba,la_riba,tarragona,tarragona,cataluna,cataluna,la_riba/tarragona,Tarragona,La Riba,la_riba/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1063,riba_roja_d'ebre,riba_roja_d'ebre,tarragona,tarragona,cataluna,cataluna,riba_roja_d'ebre/tarragona,Tarragona,Riba-roja d'Ebre,riba_roja_d'ebre/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1064,la_riera_de_gaia,la_riera_de_gaia,tarragona,tarragona,cataluna,cataluna,la_riera_de_gaia/tarragona,Tarragona,La Riera de Gaià,la_riera_de_gaia/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1065,riudecanyes,riudecanyes,tarragona,tarragona,cataluna,cataluna,riudecanyes/tarragona,Tarragona,Riudecanyes,riudecanyes/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1066,riudecols,riudecols,tarragona,tarragona,cataluna,cataluna,riudecols/tarragona,Tarragona,Riudecols,riudecols/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1067,riudoms,riudoms,tarragona,tarragona,cataluna,cataluna,riudoms/tarragona,Tarragona,Riudoms,riudoms/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1068,rocafort_de_queralt,rocafort_de_queralt,tarragona,tarragona,cataluna,cataluna,rocafort_de_queralt/tarragona,Tarragona,Rocafort de Queralt,rocafort_de_queralt/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1069,roda_de_bera,roda_de_bera,tarragona,tarragona,cataluna,cataluna,roda_de_bera/tarragona,Tarragona,Roda de Berà,roda_de_bera/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1070,roquetes,roquetes,tarragona,tarragona,cataluna,cataluna,roquetes/tarragona,Tarragona,Roquetes,roquetes/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1071,el_rourell,el_rourell,tarragona,tarragona,cataluna,cataluna,el_rourell/tarragona,Tarragona,El Rourell,el_rourell/cataluna,95.0,19.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23742476
1072,salomo,salomo,tarragona,tarragona,cataluna,cataluna,salomo/tarragona,Tarragona,Salomó,salomo/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1073,sant_carles_de_la_rapita,sant_carles_de_la_rapita,tarragona,tarragona,cataluna,cataluna,sant_carles_de_la_rapita/tarragona,Tarragona,Sant Carles de la Ràpita,sant_carles_de_la_rapita/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1074,sant_jaume_dels_domenys,sant_jaume_dels_domenys,tarragona,tarragona,cataluna,cataluna,sant_jaume_dels_domenys/tarragona,Tarragona,Sant Jaume dels Domenys,sant_jaume_dels_domenys/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1075,santa_barbara,santa_barbara,tarragona,tarragona,cataluna,cataluna,santa_barbara/tarragona,Tarragona,Santa Bàrbara,santa_barbara/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1076,santa_coloma_de_queralt,santa_coloma_de_queralt,tarragona,tarragona,cataluna,cataluna,santa_coloma_de_queralt/tarragona,Tarragona,Santa Coloma de Queralt,santa_coloma_de_queralt/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1077,santa_oliva,santa_oliva,tarragona,tarragona,cataluna,cataluna,santa_oliva/tarragona,Tarragona,Santa Oliva,santa_oliva/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1078,sarral,sarral,tarragona,tarragona,cataluna,cataluna,sarral/tarragona,Tarragona,Sarral,sarral/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1079,la_secuita,la_secuita,tarragona,tarragona,cataluna,cataluna,la_secuita/tarragona,Tarragona,La Secuita,la_secuita/cataluna,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1080,la_selva_del_camp,la_selva_del_camp,tarragona,tarragona,cataluna,cataluna,la_selva_del_camp/tarragona,Tarragona,La Selva del Camp,la_selva_del_camp/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1081,senan,senan,tarragona,tarragona,cataluna,cataluna,senan/tarragona,Tarragona,Senan,senan/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1082,solivella,solivella,tarragona,tarragona,cataluna,cataluna,solivella/tarragona,Tarragona,Solivella,solivella/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1083,tarragona,tarragona,tarragona,tarragona,cataluna,cataluna,tarragona/tarragona,Tarragona,Tarragona,tarragona/cataluna,1576.0,96.0,202.0,570.0,9.0,18.0,33.0,129.0,65.0,78.0,492.0,23742476
1084,tivenys,tivenys,tarragona,tarragona,cataluna,cataluna,tivenys/tarragona,Tarragona,Tivenys,tivenys/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1085,tivissa,tivissa,tarragona,tarragona,cataluna,cataluna,tivissa/tarragona,Tarragona,Tivissa,tivissa/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1086,la_torre_de_l'espanyol,la_torre_de_l'espanyol,tarragona,tarragona,cataluna,cataluna,la_torre_de_l'espanyol/tarragona,Tarragona,La Torre de l'Espanyol,la_torre_de_l'espanyol/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1087,torredembarra,torredembarra,tarragona,tarragona,cataluna,cataluna,torredembarra/tarragona,Tarragona,Torredembarra,torredembarra/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1088,tortosa,tortosa,tarragona,tarragona,cataluna,cataluna,tortosa/tarragona,Tarragona,Tortosa,tortosa/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1089,ulldecona,ulldecona,tarragona,tarragona,cataluna,cataluna,ulldecona/tarragona,Tarragona,Ulldecona,ulldecona/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1090,ulldemolins,ulldemolins,tarragona,tarragona,cataluna,cataluna,ulldemolins/tarragona,Tarragona,Ulldemolins,ulldemolins/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1091,vallclara,vallclara,tarragona,tarragona,cataluna,cataluna,vallclara/tarragona,Tarragona,Vallclara,vallclara/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1092,vallmoll,vallmoll,tarragona,tarragona,cataluna,cataluna,vallmoll/tarragona,Tarragona,Vallmoll,vallmoll/cataluna,87.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23742476
1093,valls,valls,tarragona,tarragona,cataluna,cataluna,valls/tarragona,Tarragona,Valls,valls/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1094,vandellos_i_l'hospitalet_de_l'infant,vandellos_i_l'hospitalet_de_l'infant,tarragona,tarragona,cataluna,cataluna,vandellos_i_l'hospitalet_de_l'infant/tarragona,Tarragona,Vandellòs i l'Hospitalet de l'Infant,vandellos_i_l'hospitalet_de_l'infant/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1095,el_vendrell,el_vendrell,tarragona,tarragona,cataluna,cataluna,el_vendrell/tarragona,Tarragona,El Vendrell,el_vendrell/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1096,vilallonga_del_camp,vilallonga_del_camp,tarragona,tarragona,cataluna,cataluna,vilallonga_del_camp/tarragona,Tarragona,Vilallonga del Camp,vilallonga_del_camp/cataluna,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1097,vilanova_d'escornalbou,vilanova_d'escornalbou,tarragona,tarragona,cataluna,cataluna,vilanova_d'escornalbou/tarragona,Tarragona,Vilanova d'Escornalbou,vilanova_d'escornalbou/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1098,vilaplana,vilaplana,tarragona,tarragona,cataluna,cataluna,vilaplana/tarragona,Tarragona,Vilaplana,vilaplana/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1099,vila_rodona,vila_rodona,tarragona,tarragona,cataluna,cataluna,vila_rodona/tarragona,Tarragona,Vila-rodona,vila_rodona/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1100,vila_seca,vila_seca,tarragona,tarragona,cataluna,cataluna,vila_seca/tarragona,Tarragona,Vila-seca,vila_seca/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1101,vilaverd,vilaverd,tarragona,tarragona,cataluna,cataluna,vilaverd/tarragona,Tarragona,Vilaverd,vilaverd/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1102,la_vilella_alta,la_vilella_alta,tarragona,tarragona,cataluna,cataluna,la_vilella_alta/tarragona,Tarragona,La Vilella Alta,la_vilella_alta/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
1103,la_vilella_baixa,la_vilella_baixa,tarragona,tarragona,cataluna,cataluna,la_vilella_baixa/tarragona,Tarragona,La Vilella Baixa,la_vilella_baixa/cataluna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23742476
