,M190_1,M190_2,M190_3,M190_4,M190_5,M190_6,M190_7,M190_8,M190_9,M190_10,M190_11,M190_12,M190_13,M190_14,M190_15,M190_16,M190_17,M190_18,M190_19,M190_20,M190_21,CCAA,PROV,SECTOR,SEXO,EJER
9028,21552,385315562.16,16563.97093,349732540.25,14298.50624,35583021.91,2265.46469,80527.08,33.797990000000006,13479366.68,1443.82445,64711730.97,3437.1383200000005,134323038.95,5413.49503,120814001.63,4287.60677,50510889.88,1818.4876800000002,1396006.97,129.62069,8,19,5,1,2018
9029,15926,210678808.8,12401.14589,193335021.59,11016.52694,17343787.21,1384.61895,30342.59,20.37764,11251118.69,1448.15488,44926779.4,2845.8028600000002,86308034.18,4628.06897,55169131.46,2774.8557100000003,12760623.35,670.11909,232779.13,13.766739999999999,8,19,5,2,2018
9030,2559,67199002.15,1879.2170800000001,65224053.08,1799.80033,1974949.07,79.41675,40791.0,6.912910000000001,1485794.56,133.55183,8811274.03,380.3046,26648843.77,708.83502,22469656.14,464.6211,7351190.19,171.5055,391452.46,13.486120000000001,8,19,6,1,2018
9031,1283,25258369.85,964.8426099999999,24586568.35,928.60454,671801.5,36.23807,7284.71,8.20252,839711.07,110.19391,4229843.38,208.39783,11220497.23,368.02272,7350490.73,214.25204,1504392.43,50.6809,106150.3,5.09269,8,19,6,2,2018
9032,2127,52738165.6,1264.5978599999999,51962378.09,1212.6625099999999,775787.51,51.93535,,,378153.53,47.78174,4203645.75,152.50564,17812252.21,423.16781,16676790.67,321.41497000000004,13403837.37,297.74453,263486.07,21.98317,8,19,7,1,2018
9033,2219,38217546.89,1314.86051,37407011.94,1255.2441099999999,810534.95,59.6164,18611.79,1.95648,481664.86,51.5467,5336108.67,246.00981000000002,18573265.3,553.92632,10851587.01,313.75124,2927630.06,106.6521,28679.2,41.01786,8,19,7,2,2018
9034,21228,224583018.48,11248.51733,199778314.71,9227.5973,24804703.77,2020.92003,39663.27,36.73519,12992184.79,1919.6688800000002,41490206.76,2537.50038,68188075.16,3146.37831,59413296.47,2445.8599,41472059.48,1123.7019599999999,987532.55,38.672709999999995,8,19,8,1,2018
9035,20855,145146084.07,11320.745420000001,131108509.48,9632.87137,14037574.59,1687.87405,14735.17,41.90639,8881460.72,1594.3138800000002,31566826.62,2483.92324,50619637.37,3394.72404,37573520.41,2611.59165,15986777.01,1145.9968199999998,503126.77,48.2894,8,19,8,2,2018
9036,13723,285615186.45,10229.267590000001,280054674.8,9864.39132,5560511.65,364.87627000000003,12105.65,9.03705,3820620.73,483.71775,31027754.16,1384.27233,86321359.96,2894.09732,88120577.2,2827.74117,74641122.26,2455.0243800000003,1671646.49,175.37759,8,19,9,1,2018
9037,20315,345509599.43,15641.803240000001,334256136.48,14660.80795,11253462.95,980.9952900000001,3390.07,7.723260000000001,5645846.79,722.74528,46388102.94,2719.9918199999997,103799511.02,4577.96155,112849573.28,4554.05944,75886909.04,2960.6421600000003,936266.29,98.67973,8,19,9,2,2018
9038,9626,66940580.23,5339.236629999999,58252395.64,4443.08926,8688184.59,896.1473699999999,109636.06,99.36493,7134917.14,1320.26323,14946359.76,1200.13176,18465522.27,1164.08949,16823955.36,987.05511,9249646.86,538.62759,210542.78,29.704520000000002,8,19,10,1,2018
9039,11169,62709557.19,6735.874879999999,49136183.37,5127.33831,13573373.82,1608.53657,81144.49,89.25865,7000131.14,1452.3972800000001,15390007.49,1556.27023,19073526.08,1715.2967899999999,14613454.37,1326.97603,6384739.53,577.11757,166554.09,18.558329999999998,8,19,10,2,2018
9040,22819,100236155.41,10825.984120000001,69912710.02,6703.79186,30323445.39,4122.19226,257166.83,249.79666,6541927.81,1604.69578,18259581.46,2032.9843,28946446.78,2747.44201,27874834.02,2576.65884,17514554.44,1500.51683,841644.07,113.8897,8,45,1,1,2018
9041,4148,15247132.53,2409.18729,10525316.24,1398.28047,4721816.29,1010.9068199999999,25242.59,39.50065,728702.47,344.14677,3149532.57,529.32933,5648154.0,720.42192,3955846.52,553.24486,1584676.09,201.43052,154978.29,21.11324,8,45,1,2,2018
9042,2881,67570038.14,2435.99282,65747900.58,2317.35768,1822137.56,118.63513999999999,11072.35,4.98879,1164328.74,98.9205,8106404.6,331.23319,23402221.89,797.63843,20328672.28,740.0033400000001,14281863.62,453.20857,275474.66,10.0,8,45,2,1,2018
9043,696,11485076.47,586.1535200000001,11240532.48,566.4488,244543.99,19.704720000000002,,,358397.16,36.116640000000004,1387772.73,85.71141999999999,4731775.68,216.58514,3427370.52,174.32425,1490651.01,68.41606999999999,89109.37,5.0,8,45,2,2,2018
9044,35631,611592185.52,29232.62125,573545950.99,26701.427330000002,38046234.53,2531.1939199999997,185156.73,52.08676,29102989.12,2564.92455,119158188.18,6369.45295,205929909.93,9039.66211,171538611.65,7395.452359999999,83479273.28,3680.24741,2198056.63,130.79511000000002,8,45,3,1,2018
9045,13428,158948981.61,11072.00217,148018908.59,10084.97875,10930073.02,987.0234199999999,11811.36,8.41923,6666555.96,793.42396,35120606.81,2371.55618,62293853.47,3947.93496,40457787.59,2876.26175,13660845.28,1027.09104,737521.14,47.31505,8,45,3,2,2018
9046,35121,389739465.15,23701.44765,346954414.74,20238.12962,42785050.41,3463.31803,199932.01,69.22471,15819807.66,1821.62584,69200681.53,4643.2075700000005,132661629.91,7533.74115,114510230.22,6327.90942,55963584.44,3214.80597,1383599.38,90.93299,8,45,4,1,2018
9047,6071,57264228.85,4068.16706,54208044.73,3741.3344399999996,3056184.12,326.83262,31681.47,10.22601,2191195.58,316.32569,12328241.96,909.73665,22565489.52,1414.21018,13580212.34,962.34559,6167588.88,421.4746,399819.1,33.84834,8,45,4,2,2018
9048,47996,683833295.03,36468.8617,631304210.32,32288.37489,52529084.71,4180.48681,217212.52,93.94323,29261651.19,3281.6725699999997,131872455.96,8087.2190900000005,238060925.12,11654.54919,194548150.5,8911.17079,85678662.51,4148.29405,4194237.23,292.01277999999996,8,45,5,1,2018
9049,28883,307396604.43,22620.90627,288780239.95,20653.81867,18616364.48,1967.0876,89421.84,35.93372,19076721.27,2788.18495,88133384.37,6672.66683,115768438.79,7590.041209999999,63903220.08,4119.13137,19443277.48,1335.75793,982140.6,79.19026,8,45,5,2,2018
9050,4730,94065960.04,3406.67095,91759346.76,3293.31105,2306613.28,113.3599,32780.01,17.97458,5736273.94,533.69317,20365413.58,965.0169199999999,36170623.83,1074.63797,22419687.8,572.33125,9135656.43,233.8311,205524.45,9.185960000000001,8,45,6,1,2018
9051,2376,34647170.38,1745.86645,33919247.09,1678.29885,727923.29,67.5676,8490.1,13.654879999999999,2000367.56,263.02835,9486036.41,551.38644,12914928.01,569.19506,7711828.71,260.46636,2465408.15,83.13535999999999,60111.44,5.0,8,45,6,2,2018
9052,5148,105938070.47,2962.15222,104988663.4,2866.74661,949407.07,95.40561,2372.37,0.78295,1266420.6,171.18571,10072523.87,421.88971,36658863.56,904.3937099999999,33682956.76,766.191,23960124.08,644.9236,294809.23,52.785540000000005,8,45,7,1,2018
9053,4611,71594511.56,2815.80145,70851812.32,2748.20368,742699.24,67.59777,355.14,0.6,1515582.15,189.7391,13501506.64,647.32443,31560319.42,1054.3495599999999,20041164.59,612.86917,4741207.15,201.31878999999998,234376.47,109.6004,8,45,7,2,2018
9054,29857,302755970.29,17465.38679,286413659.6,15968.04865,16342310.69,1497.33814,73221.28,79.98904,18764622.41,2768.55166,64338331.72,4220.86621,101885395.56,5028.8060399999995,79385158.66,3610.01812,37240235.45,1679.67856,1069005.21,77.47716,8,45,8,1,2018
9055,28368,212799155.32,17853.42828,202388531.53,16577.12314,10410623.79,1276.30514,91920.32,56.560340000000004,12445515.23,2354.53719,51283600.78,4402.43153,75792339.89,5313.15892,49809617.4,3877.82322,22685990.95,1757.17935,690170.75,91.73773,8,45,8,2,2018
9056,37781,714699418.49,28096.337939999998,706858231.13,27423.78547,7841187.36,672.55247,131121.18,56.945919999999994,9839905.27,1550.74417,79869250.08,4181.45326,224079890.01,8195.21968,219780870.21,7667.245379999999,175981108.15,6151.32165,5017273.59,293.40788,8,45,9,1,2018
9057,58861,898181379.91,46504.35367,882314938.92,44724.40907,15866440.99,1779.9446,74910.14,36.64509,19629536.25,2822.39071,140107185.48,9062.942790000001,295142606.65,14226.4979,271741048.09,12562.35752,169056874.75,7502.0949900000005,2429218.55,291.42467,8,45,9,2,2018
9058,25170,152879600.26,13126.54472,137609338.17,11404.02707,15270262.09,1722.51765,346630.91,188.26735,17253083.55,3171.98605,37347263.57,3166.67682,40862686.39,2925.90972,36674388.8,2359.01962,19480344.58,1233.17226,915202.46,81.5129,8,45,10,1,2018
9059,26957,127387969.51,16321.133930000002,107206239.26,13520.104180000002,20181730.25,2801.02975,208554.05,167.46008,15815350.61,3540.10667,34910961.26,4263.91437,35258966.62,3926.60516,27213758.48,2990.17593,13473612.26,1356.10141,506766.23,76.77031,8,45,10,2,2018
9060,22341,136442324.27,10857.51378,90634718.3,5529.357,45807605.97,5328.156779999999,199347.04,84.2441,8124751.3,1082.09769,22314195.12,1958.1735800000001,42760107.78,3508.7354100000002,40075464.46,2795.89321,20867760.99,1311.6685400000001,2100697.58,116.70125,9,8,1,1,2018
9061,3853,35866667.28,2691.0923199999997,32125593.11,2175.08183,3741074.17,516.01049,10465.26,10.21297,1948902.89,307.2484,6277232.75,510.44007999999997,10672470.51,758.02313,10196868.47,669.83549,6389158.41,397.35371000000004,371568.99,37.97854,9,8,1,2,2018
9062,19182,507734474.41,16220.5571,486649242.13,15157.7082,21085232.28,1062.8489,108355.0,13.63995,10270391.52,825.69648,51512604.37,2115.2638899999997,147937402.5,4706.57651,169893673.18,4991.65266,124171815.87,3369.64038,3840231.97,198.08723,9,8,2,1,2018
9063,7700,160797719.42,6417.5311,157400503.17,6187.06545,3397216.25,230.46565,16059.72,1.37322,3345262.81,315.8823,20929440.35,1006.31523,55569994.55,2027.54875,53328719.88,1914.70987,26675963.87,1046.6123300000002,932278.24,105.0894,9,8,2,2,2018
9064,260444,7463195660.52,226229.70839,6962948527.01,205691.15409,500247133.51,20538.5543,1709352.33,556.79653,194963514.22,14780.509590000001,947001885.06,36955.277219999996,2356134716.54,71126.5248,2563891629.45,66893.57595,1303586477.61,34167.4183,95908085.31,1749.606,9,8,3,1,2018
9065,126314,2783064040.15,107597.49002000001,2601498012.93,98572.0513,181566027.22,9025.43872,464769.38,216.86702999999997,69091005.47,6537.51695,411736504.0,17789.98706,1009110689.43,36824.948560000004,893067714.23,30979.67757,382839187.99,14651.02875,16754169.65,597.4641,9,8,3,2,2018
9066,187817,2973539461.83,135753.68708,2532722381.99,105523.05546,440817079.84,30230.63162,1125151.63,338.95761,80568421.43,8173.9672,417218993.59,22799.075269999998,1037733127.87,46459.07109,932089250.74,38241.33219,460178540.93,18410.648680000002,44625975.64,1330.6350400000001,9,8,4,1,2018
9067,60376,863888993.76,43543.403710000006,811334902.83,39410.95773,52554090.93,4132.4459799999995,162524.33,72.02181,25245817.95,3055.87022,124615277.35,7499.928870000001,276101883.43,12898.68036,272265428.28,12301.596,141811413.92,6830.69577,23686648.5,884.6106800000001,9,8,4,2,2018
9068,388488,8030217840.58,302046.44931,7255298128.71,257894.19959,774919711.87,44152.24972,2761783.77,1025.7775,303500261.21,33280.09541,1234533946.42,62160.60306,2461503720.31,86553.6923,2585424377.51,76719.02639,1346275158.77,39681.61062,96218592.59,2625.64403,9,8,5,1,2018
9069,317745,4582156757.9,245361.33928000001,4198669580.53,218929.71595,383487177.37,26431.623330000002,1722356.89,946.1872099999999,273673188.76,36788.09297,921485384.26,54308.22207999999,1533387919.71,71419.81267,1306188443.63,56731.06664,512168083.04,23698.1881,33531381.61,1469.76961,9,8,5,2,2018
9070,84363,2098311642.2,59203.02047,1868818760.87,52120.114219999996,229492881.33,7082.90625,512544.36,572.13945,69471149.62,6144.446870000001,459187156.78,16842.82272,721154311.92,18176.026830000003,604868357.72,12042.22963,228473790.27,4820.4366,14644331.53,604.91837,9,8,6,1,2018
9071,48604,884951509.09,32853.31751,774615181.79,28189.39609,110336327.3,4663.921420000001,478652.2,563.1743799999999,31582421.62,3311.98921,210688833.75,9233.23523,307788630.6,10241.563320000001,247290004.98,6806.099509999999,83717186.87,2449.90667,3405779.07,247.34919,9,8,6,2,2018
9072,50692,1557509078.3,32633.392480000002,1509274510.69,30948.93663,48234567.61,1684.45585,37934.16,15.302610000000001,13259487.6,1191.65378,127316091.71,4435.00443,416042588.5,8846.04672,497471517.01,8184.9293099999995,482231397.12,8529.94001,21150062.2,1430.51562,9,8,7,1,2018
9073,56350,1192064690.51,35682.74692,1160224003.19,34112.13824,31840687.32,1570.60868,112777.17,18.008770000000002,14440651.79,1308.0471300000002,148636483.28,6023.24757,484850538.13,13144.4993,348840936.96,8822.88716,191618883.21,5282.43208,3564419.97,1083.62491,9,8,7,2,2018
9074,371863,5224940909.88,223382.40871999998,4497988137.14,184450.94922,726952772.74,38931.4595,1417557.78,857.3562599999999,289341465.13,36764.04949,1110523941.21,57357.343420000005,1627686538.06,60021.48538,1440213250.28,45519.25528,687350190.11,21254.59952,68407967.31,1608.31937,9,8,8,1,2018
9075,394584,4149291167.77,244639.57059000002,3621749971.26,205490.68,527541196.51,39148.890589999995,697137.5,693.06277,215083003.25,30777.17559,958971878.62,57126.08143,1353158230.87,69266.87307,1108120826.01,57544.024679999995,489628554.08,27816.806039999996,23631537.44,1415.54701,9,8,8,2,2018
9076,251896,4897792685.16,172332.78307,4681806394.03,159621.62086,215986291.13,12711.162209999999,772996.44,360.40956,100722145.24,12781.75833,643852143.93,30201.26087,1408215812.33,47207.07536,1482266475.96,42688.211110000004,1175583711.78,33497.0749,86379399.48,5596.99294,9,8,9,1,2018
9077,478718,8366672626.51,356312.94126,8050886325.98,334005.37515,315786300.53,22307.56611,1167104.67,491.4956,263208909.62,27647.91164,1435851326.9,70919.01346,2448926357.79,96961.12329,2510374339.38,89667.76819,1661790054.56,62663.9898,45354533.59,7961.639279999999,9,8,9,2,2018
9078,258239,2385798826.2,153323.47957999998,1769737399.68,109518.90477000001,616061426.52,43804.574810000006,4481393.82,2004.37643,274709785.0,35188.724989999995,612730040.21,38390.175639999994,661519411.43,37444.76578,514924062.51,25685.894180000003,291379819.55,13310.962440000001,26054313.68,1298.5801199999999,9,8,10,1,2018
9079,242964,1756684601.87,151522.5677,1440722575.53,119093.5383,315962026.34,32429.0294,2173634.4,1763.59628,194322584.87,33987.26558,409001225.51,35375.52898,503260376.74,36398.92762,419286975.68,28515.335089999997,216568525.66,14313.986859999999,12071279.01,1167.92729,9,8,10,2,2018
9080,12261,80601488.29,6469.545520000001,44705194.6,2579.67398,35896293.69,3889.8715399999996,156936.85,64.66625,5299523.27,687.59657,15355400.82,1292.13138,24475991.42,2029.66427,23846855.65,1631.22595,10945617.98,725.38623,521162.3,38.87487,9,17,1,1,2018
9081,1722,16749778.76,1216.19841,13635137.01,878.25453,3114641.75,337.94388,4751.39,4.58246,732870.25,111.91788000000001,3278561.56,258.81068,4721974.58,308.42393,5067047.45,344.29187,2637988.45,173.17158999999998,306585.08,15.0,9,17,1,2,2018
9082,3491,84361098.03,3013.27325,76033191.04,2611.15477,8327906.99,402.11848,44301.68,8.90957,1469550.97,126.41897,8166589.08,346.23444,22871235.29,831.1705900000001,30665255.64,1004.2855400000001,20375001.14,664.2619599999999,769164.23,31.992179999999998,9,17,2,1,2018
9083,949,19703727.69,811.70706,19071186.13,773.81873,632541.56,37.888329999999996,,,492900.0,39.45544,2328669.46,112.86681999999999,7295782.8,293.28609,6368725.59,231.42096,3120308.03,121.71136000000001,95946.94,11.966389999999999,9,17,2,2,2018
9084,40652,890919178.56,34015.13381,745085475.41,26630.37771,145833703.15,7384.7561,479289.04,147.0874,41641700.96,3170.95884,154051890.62,6743.32283,284162551.18,10297.93571,255979034.91,8521.716059999999,145419289.85,4878.92126,9185422.0,255.19171,9,17,3,1,2018
9085,18070,310413407.01,15263.55525,273428496.71,13045.98287,36984910.3,2217.57238,175582.65,62.49918,11715487.02,1117.14537,55207563.0,2779.2899199999997,107445848.17,4843.10404,87068253.52,3968.6616,46938405.39,2393.3378,1862267.26,99.51734,9,17,3,2,2018
9086,29555,433127786.25,22719.88397,362383029.69,17603.67653,70744756.56,5116.20744,233286.82,114.29718999999999,16230805.0,1590.64456,65430823.57,3804.5809200000003,142885306.26,7301.373340000001,128158874.02,6137.14441,74307059.72,3480.7041799999997,5881630.86,291.13937000000004,9,17,4,1,2018
9087,7657,95423805.55,5852.96284,84381052.18,4919.71442,11042753.37,933.2484199999999,46847.31,23.29535,3439002.12,464.78759,14112856.92,945.97386,31163291.86,1814.8912,28730707.48,1609.24761,16086724.65,897.8372699999999,1844375.21,96.92996,9,17,4,2,2018
9088,51168,815415086.82,39485.11329,709660951.49,31924.7373,105754135.33,7560.3759900000005,984865.23,424.82384,46101503.07,5395.1093200000005,131941295.46,7580.52004,237250388.29,10607.142590000001,249951035.16,9757.477340000001,138626378.57,5319.64538,10559621.04,400.39477999999997,9,17,5,1,2018
9089,44587,494407744.61,33987.10586,444433334.31,29436.8653,49974410.3,4550.24056,917772.47,435.45885,42976954.72,6104.65311,101207248.24,6959.21833,149823888.41,8837.43352,130623573.64,7536.75345,64872597.16,3840.1264200000005,3985709.97,273.46218,9,17,5,2,2018
9090,4352,87183521.25,3000.02788,82327810.17,2797.88002,4855711.08,202.14786,38194.19,31.947,4998297.95,470.94585,17582841.32,784.75523,24394394.68,763.62096,26715179.78,592.33038,13070325.9,304.68752,384287.43,51.74094,9,17,6,1,2018
9091,2224,31451053.47,1498.91282,29924881.62,1388.4429400000001,1526171.85,110.46988,30952.89,37.51468,1905950.9,231.07157,6670880.79,379.00525,8981035.09,386.84741,9741891.51,293.28866,3980610.67,149.65378,139731.62,21.531470000000002,9,17,6,2,2018
9092,6449,125942045.49,3177.1122100000002,122898220.65,2931.99833,3043824.84,245.11388,36930.9,4.650530000000001,1282044.79,122.83337,7956424.11,322.94797,31905767.41,730.5726599999999,38298778.96,801.68638,45729292.3,1005.98099,732807.02,188.44031,9,17,7,1,2018
9093,6771,115135532.36,3610.88874,112153255.68,3384.88565,2982276.68,226.00309,6151.48,0.7689600000000001,1574501.93,149.78303,13379276.2,594.6895900000001,47993923.73,1267.1284,35564959.69,947.24146,16210711.95,537.36282,406007.38,113.91448000000001,9,17,7,2,2018
9094,35571,372065084.49,19948.69378,307750708.26,15086.36254,64314376.23,4862.3312399999995,290748.62,149.11602,34885083.71,4067.2038799999996,78041728.98,4519.47166,100156620.08,4988.023520000001,100510282.47,3987.48515,54600975.79,2034.1636600000002,3579644.84,203.22988999999998,9,17,8,1,2018
9095,37204,310555013.74,22394.218969999998,268440133.73,17713.23904,42114880.01,4680.9799299999995,130868.6,113.37454,20610473.79,3116.2047399999997,64900772.7,4711.8666299999995,92634382.63,6176.61831,87244423.84,5439.05155,43063817.3,2702.16327,1970274.88,134.93993,9,17,8,2,2018
9096,34302,642039114.8,23688.68996,623481254.79,22326.10416,18557860.01,1362.5858,197568.69,106.78618,12045893.92,1553.68884,75730803.73,3727.09854,185013721.95,6485.59649,213356211.89,6345.6358,148960151.49,4694.73198,6734763.13,775.1521299999999,9,17,9,1,2018
9097,61664,1076487860.49,46245.49808,1043332250.67,43563.86473,33155609.82,2681.63335,283303.74,121.64923,32085615.49,3391.02574,181705172.96,9043.45848,332202675.85,13147.462459999999,324944531.2,11596.50547,200740705.12,8004.853590000001,4525856.13,940.54311,9,17,9,2,2018
9098,48478,372989287.71,30021.52618,280610431.65,21099.03462,92378856.06,8922.491559999999,1725007.75,906.71604,47973917.98,7603.59965,72316182.93,6028.936879999999,98000500.26,6749.899820000001,89644112.87,5231.0131,58090583.15,3148.51685,5238982.77,352.84384,9,17,10,1,2018
