M190_1,M190_2,M190_3,M190_4,M190_5,M190_6,M190_7,M190_8,M190_9,M190_10,M190_11,M190_12,M190_13,M190_14,M190_15,M190_16,M190_17,M190_18,M190_19,M190_20,M190_21,CCAA,PROV,SECTOR,SEXO,EJER,MODELO
56577,1195126789.880000,51706.270830,1170718083.260000,50085.354640,24408706.620000,1620.916190,413924.860000,56.098200,13707989.250000,1917.877490,198840019.310000,10730.698470,366153415.030000,15874.557790,421696662.150000,15832.379420,190008102.450000,6904.580970,4306676.830000,390.078490,5,35,9,2,2013,190
59432,1213605446.030000,52897.113990,1189473830.470000,51284.922850,24131615.560000,1612.191140,307916.610000,28.728390,12930065.960000,2070.833510,186570962.680000,10501.553750,367166980.750000,16043.040020,432472183.210000,16308.149430,210445278.250000,7549.741540,3712058.570000,395.067350,5,35,9,2,2014,190
63828,1251987534.540000,54831.957360,1228800509.060000,53305.739670,23187025.480000,1526.217690,229833.280000,34.885350,15071183.000000,2365.844800,182568424.110000,10288.576260,368514428.170000,16041.012380,451972409.310000,17046.469860,228835725.440000,8315.240020,4795531.230000,739.928690,5,35,9,2,2015,190
65738,1303405771.600000,56383.855100,1279636420.550000,54818.557970,23769351.050000,1565.297130,164483.360000,25.216080,15914562.510000,2300.492050,178181116.240000,9942.164740,381029682.290000,16352.585650,469339466.440000,17570.574250,253155056.600000,9143.353270,5621404.160000,1049.469060,5,35,9,2,2016,190
49858,521970883.420000,39379.778930,420047593.410000,29019.743190,101923290.010000,10360.035740,677938.570000,131.932110,36221855.270000,5052.820730,130560321.800000,11405.209380,171009896.740000,12035.755530,128009879.330000,7561.625520,53524316.850000,3027.364270,1966674.860000,165.071390,5,35,10,1,2009,190
51548,530581523.370000,40062.926300,422858570.130000,29028.055710,107722953.240000,11034.870590,586263.160000,136.345020,35857163.960000,5182.750100,130462381.150000,11403.400620,173703611.870000,12115.627720,133451966.790000,7975.018770,54593214.690000,3081.935250,1926921.750000,167.848820,5,35,10,1,2010,190
55571,548536740.540000,41835.057380,435566341.600000,30441.958460,112970398.940000,11393.098920,552320.090000,104.884650,37287071.700000,5450.989030,128795461.920000,11508.925940,181872053.130000,12876.182170,142129956.830000,8500.876030,55407820.580000,3207.757380,2492056.290000,185.442180,5,35,10,1,2011,190
55780,548172383.660000,42368.057960,434442262.150000,31034.266900,113730121.510000,11333.791060,500339.560000,102.192770,35411030.390000,5176.499840,125188464.700000,11459.662910,179291556.900000,13043.370030,146733419.790000,9003.521010,58181353.550000,3375.800860,2866218.770000,207.010540,5,35,10,1,2012,190
59611,538701501.520000,43179.106920,433854220.290000,32272.859130,104847281.230000,10906.247790,497026.630000,101.258420,31516505.280000,5201.490710,119771350.930000,11471.968760,175492618.950000,13216.302490,148888251.460000,9382.898150,60088040.630000,3598.939050,2447707.640000,206.249340,5,35,10,1,2013,190
63694,570768012.460000,45355.556400,462770007.430000,34234.331250,107998005.030000,11121.225150,538843.920000,122.673980,34801382.580000,5629.097910,124146231.990000,11832.995080,185712387.940000,13716.766220,157355944.540000,9935.740630,65308708.110000,3884.159600,2904513.380000,234.122980,5,35,10,1,2014,190
68424,605395667.350000,46950.730740,491084806.290000,35682.117860,114310861.060000,11268.612880,569634.390000,140.586440,38504420.100000,6122.779600,131810436.710000,11971.732620,190557610.710000,13826.585990,169156206.310000,10505.753580,71614728.110000,4156.797440,3182631.020000,226.495070,5,35,10,1,2015,190
76850,677767694.980000,51024.985340,548540873.290000,38732.805380,129226821.690000,12292.179960,387566.710000,129.569710,49002922.340000,7133.476900,152963191.850000,12901.358580,203506167.790000,14409.876050,185411464.390000,11445.642910,82833128.700000,4747.928540,3663253.200000,257.132650,5,35,10,1,2016,190
46449,376747709.500000,36283.383100,300516119.120000,27939.048690,76231590.380000,8344.334410,389337.910000,113.880590,32068243.880000,5465.559070,112243274.120000,11262.983090,127170674.150000,11054.625680,80701563.690000,6512.787140,23184156.340000,1789.161500,990459.410000,84.386030,5,35,10,2,2009,190
47140,384913834.130000,36613.128900,304010498.290000,27488.966140,80903335.840000,9124.162760,473960.210000,109.983470,30657023.110000,5340.045510,108854356.980000,11147.401680,131472868.450000,11165.750640,86892448.640000,6842.878140,25641979.930000,1929.744430,921196.810000,77.325030,5,35,10,2,2010,190
50219,405988476.950000,37876.865330,320292338.870000,28617.234950,85696138.080000,9259.630380,519516.560000,111.773250,30797061.790000,5424.194610,110641503.160000,11254.486110,138451089.790000,11545.713140,95516615.810000,7338.161280,28945370.760000,2099.525790,1117319.080000,103.011150,5,35,10,2,2011,190
49385,399956832.920000,38059.357200,317374189.720000,28882.135500,82582643.200000,9177.221700,531520.470000,122.496510,26893202.000000,5171.819370,106398313.000000,11350.327090,136152998.300000,11510.877640,97728418.880000,7536.890470,30991377.120000,2254.999530,1261003.150000,111.946590,5,35,10,2,2012,190
51384,398838281.250000,38521.493710,321414716.230000,29664.274300,77423565.020000,8857.219410,402058.050000,100.454950,25790986.910000,5199.663080,102566846.880000,11272.152560,134214727.950000,11522.512030,101147313.320000,7855.051830,33484533.630000,2452.001020,1231814.510000,119.658240,5,35,10,2,2013,190
55376,425316313.840000,40631.231880,346571219.360000,31646.437080,78745094.480000,8984.794800,371043.990000,96.701840,27570975.500000,5573.016310,107775843.610000,11667.481840,141220571.610000,11999.908540,110611790.500000,8483.268560,36470634.490000,2670.690370,1295454.140000,140.164420,5,35,10,2,2014,190
59665,456438857.790000,42308.953690,372696545.180000,33046.098240,83742312.610000,9262.855450,263737.630000,100.191700,30607552.770000,5788.941700,114102059.670000,11907.202060,149370818.730000,12313.620620,120460687.670000,9117.087780,40303575.460000,2936.327170,1330425.860000,145.582660,5,35,10,2,2015,190
66962,507516760.990000,46333.697140,412711637.910000,36256.429450,94805123.080000,10077.267690,315369.740000,130.536670,36298365.650000,6575.616080,124125769.070000,12717.586910,164374621.590000,13344.823200,133936369.850000,10031.554050,46663064.660000,3354.107300,1803200.430000,179.472930,5,35,10,2,2016,190
5488,49519569.140000,4645.885090,43728568.540000,3904.715690,5791000.600000,741.169400,39040.770000,11.202990,3657350.090000,527.275410,11817194.670000,1214.407890,14685738.750000,1308.064430,11507869.560000,940.502390,7095657.530000,597.019260,716717.770000,47.412720,5,38,1,1,2009,190
6163,54727574.910000,5161.658140,48137147.080000,4294.845550,6590427.830000,866.812590,60180.050000,9.626980,3963470.960000,619.299740,12879424.840000,1350.265250,16559238.190000,1514.186930,13352448.260000,1041.722370,7128016.190000,576.238670,784796.420000,50.318200,5,38,1,1,2010,190
5893,48236616.170000,4764.929760,41250218.330000,3856.478830,6986397.840000,908.450930,42831.690000,8.996270,3429827.500000,550.410260,10968173.370000,1209.369950,14388906.870000,1382.346060,11775916.200000,1006.265250,6827253.350000,556.350140,803707.190000,51.191830,5,38,1,1,2011,190
5935,51061274.040000,4986.908850,44092104.200000,4128.653440,6969169.840000,858.255410,73985.270000,9.149740,3129410.010000,477.532110,11442301.630000,1274.414160,15733499.190000,1531.699070,12891418.420000,1094.798770,7134637.580000,549.976970,656021.940000,49.338030,5,38,1,1,2012,190
6012,49355612.110000,4932.600680,43019049.660000,4127.996790,6336562.450000,804.603890,70171.860000,8.771490,2954133.100000,452.954250,10993705.370000,1249.123190,15186596.970000,1512.791600,12555877.370000,1106.564760,6978033.000000,552.980810,617094.440000,49.414580,5,38,1,1,2013,190
6744,53249093.130000,5366.171180,46416686.180000,4538.665720,6832406.950000,827.505460,36822.600000,6.902170,3210490.670000,501.549050,12029299.230000,1337.738320,16508992.330000,1651.617290,13786766.410000,1257.750490,6953988.520000,556.591460,722733.370000,54.022400,5,38,1,1,2014,190
7073,55338895.050000,5463.782550,48183200.940000,4627.110820,7155694.110000,836.671730,7611.090000,4.000000,3094511.170000,510.413870,12012162.450000,1328.118620,17409385.370000,1655.548240,14846428.750000,1333.001350,7396583.550000,585.830940,572212.670000,46.869530,5,38,1,1,2015,190
7385,58909205.200000,5578.805780,51648314.990000,4781.021560,7260890.210000,797.784220,36189.890000,9.037720,3084191.920000,469.394620,12381978.660000,1255.040100,18233282.100000,1696.234920,16115361.400000,1450.003400,8437884.980000,646.309420,620316.250000,52.785600,5,38,1,1,2016,190
3598,25314097.930000,3126.574830,22866926.800000,2724.585550,2447171.130000,401.989280,16852.890000,5.381000,1543336.110000,263.837690,6430296.510000,799.178900,7190833.080000,850.223060,6367375.310000,742.339840,3454702.840000,433.016110,310701.190000,32.598230,5,38,1,2,2009,190
3600,25677826.520000,3102.799740,23177467.130000,2664.424000,2500359.390000,438.375740,13132.800000,5.788470,1239488.640000,246.094580,6333177.270000,807.577510,7745870.880000,872.866430,6750382.020000,741.889300,3282631.270000,397.583450,313143.640000,31.000000,5,38,1,2,2010,190
3227,22443304.070000,2708.016120,20140255.940000,2324.507630,2303048.130000,383.508490,5544.820000,3.087230,1094087.860000,183.613620,5246373.020000,686.735060,6979243.080000,803.785360,5840294.190000,652.955370,2937511.590000,344.592580,340249.510000,33.246900,5,38,1,2,2011,190
2901,21592524.430000,2534.820940,19444556.950000,2208.737480,2147967.480000,326.083460,NULL,NULL,926084.020000,151.677370,4743818.730000,606.689800,7025144.220000,758.087830,5828283.140000,658.339320,2717357.530000,326.026620,351458.790000,33.000000,5,38,1,2,2012,190
2615,19331154.580000,2253.805270,17169198.480000,1957.952040,2161956.100000,295.853230,NULL,NULL,688180.200000,110.530020,4029071.420000,521.939450,6461690.760000,696.058720,5282232.520000,597.560060,2435195.350000,291.930650,432080.820000,34.786370,5,38,1,2,2013,190
2779,19967763.290000,2302.774960,17690633.100000,1994.034230,2277130.190000,308.740730,13760.070000,1.707550,743947.890000,151.975830,4044600.260000,513.655760,6760833.840000,736.148660,5297553.080000,587.807390,2693134.190000,282.479770,413933.960000,29.000000,5,38,1,2,2014,190
2969,20451718.360000,2399.891640,17843126.130000,2049.071170,2608592.230000,350.820470,8466.030000,4.165760,709672.310000,161.019980,4049621.870000,502.161130,7112087.510000,795.294720,5598849.850000,633.464310,2652979.290000,284.749840,320041.500000,19.035900,5,38,1,2,2015,190
2897,20204043.840000,2310.454820,17451714.590000,1984.417160,2752329.250000,326.037660,NULL,NULL,753178.170000,159.871540,4014484.880000,458.970020,6817982.390000,738.734280,5732151.640000,656.770920,2573014.120000,273.108060,312873.030000,21.000000,5,38,1,2,2016,190
3602,78335976.240000,3236.807820,76760395.400000,3112.926500,1575580.840000,123.881320,49482.540000,6.869390,1563381.480000,163.494200,15904297.380000,812.271710,23334936.910000,952.718610,23035607.270000,778.566900,14191223.350000,501.851410,257047.310000,21.035600,5,38,2,1,2009,190
3505,82188681.210000,3189.835230,80448761.720000,3061.449030,1739919.490000,128.386200,21325.690000,4.000000,1303073.360000,117.317990,13967301.810000,693.472920,24442333.260000,1015.060920,25623159.540000,834.793550,16516133.930000,495.778310,315353.620000,29.411540,5,38,2,1,2010,190
3295,80027380.810000,3024.627390,78278887.550000,2892.117960,1748493.260000,132.509430,32990.730000,2.442560,1191490.750000,122.358080,13963000.990000,670.272880,24456192.350000,978.592230,26339072.840000,795.090720,13627961.750000,434.115840,416671.400000,21.755080,5,38,2,1,2011,190
3294,76828319.440000,2993.684900,75275726.600000,2866.672050,1552592.840000,127.012850,NULL,NULL,868488.710000,105.396070,13196812.350000,661.677970,23221960.110000,928.885540,26377188.090000,847.099190,12717055.230000,425.674560,397151.320000,21.951570,5,38,2,1,2012,190
3272,77292086.480000,2960.784080,76001496.940000,2844.104180,1290589.540000,116.679900,48992.220000,2.983530,907022.270000,92.189820,12165313.950000,604.824060,22862413.140000,962.727490,27451850.940000,864.437140,13395310.540000,410.689500,461183.420000,22.932540,5,38,2,1,2013,190
3139,73853693.640000,2843.703150,72690051.870000,2742.839140,1163641.770000,100.864010,3338.030000,0.454950,771253.400000,84.195030,10472969.690000,537.326570,22514172.700000,943.255530,26265203.550000,834.703780,13584170.530000,423.736970,242585.740000,20.030320,5,38,2,1,2014,190
2930,70178176.530000,2652.050810,69294918.100000,2589.655140,883258.430000,62.395670,1226.180000,0.108090,543317.110000,82.321920,8809168.870000,424.986880,21693552.590000,882.173040,25827192.910000,835.186910,13045794.110000,410.876530,257924.760000,16.397440,5,38,2,1,2015,190
2758,65913351.570000,2491.377890,65153296.810000,2439.686020,760054.760000,51.691870,6308.460000,0.716260,406439.470000,53.375770,7406680.500000,378.480370,20882088.940000,846.043360,24560892.060000,797.675730,12382047.880000,397.895470,268894.260000,17.190930,5,38,2,1,2016,190
860,13488376.510000,720.292970,13283365.560000,693.428080,205010.950000,26.864890,25672.710000,2.587220,430911.000000,51.574080,3911353.180000,225.791820,5284051.040000,249.146730,2614909.320000,128.054850,1179285.510000,56.396150,42193.750000,6.742120,5,38,2,2,2009,190
907,16268666.480000,791.257500,16004881.340000,757.897510,263785.140000,33.359990,NULL,NULL,383516.120000,44.160740,3803137.830000,234.302460,6005746.670000,292.296710,4156638.440000,151.009910,1881355.380000,63.487680,24612.260000,5.000000,5,38,2,2,2010,190
867,15126589.080000,769.865740,14910118.360000,741.580250,216470.720000,28.285490,NULL,NULL,253558.610000,33.422790,3460138.550000,208.804590,6476558.020000,306.119410,3457716.150000,157.686430,1426359.080000,58.832520,NULL,NULL,5,38,2,2,2011,190
925,15689817.880000,826.026120,15474794.940000,798.405560,215022.940000,27.620560,NULL,NULL,249063.600000,34.304880,3024924.310000,195.356790,6959379.480000,328.085420,3920197.210000,182.974390,1468416.440000,78.304640,44701.070000,4.000000,5,38,2,2,2012,190
922,15175119.660000,825.719930,14901616.700000,793.485900,273502.960000,32.234030,NULL,NULL,254288.480000,31.688310,2840018.870000,195.965460,6804652.630000,337.624330,3582580.160000,171.883320,1627354.700000,83.558510,NULL,NULL,5,38,2,2,2013,190
891,15123105.450000,804.923610,14855638.190000,770.430110,267467.260000,34.493500,NULL,NULL,181759.540000,26.538090,2655129.340000,182.164190,6587427.760000,322.218060,3871543.040000,190.131480,1706422.480000,78.871790,101204.870000,4.000000,5,38,2,2,2014,190
820,14417750.950000,737.423170,14343794.550000,724.471680,73956.400000,12.951490,NULL,NULL,169099.060000,30.618330,2047520.340000,148.787160,6143940.520000,283.148580,4149990.730000,189.133800,1797433.190000,78.735300,109767.110000,7.000000,5,38,2,2,2015,190
968,16636666.740000,828.012750,15774048.620000,783.035190,862618.120000,44.977560,NULL,NULL,174958.830000,26.292210,2210836.340000,164.240240,6818505.570000,315.783520,4987841.490000,213.222240,2335912.900000,96.474540,108611.610000,12.000000,5,38,2,2,2016,190
16253,266600349.040000,14575.761610,255491182.890000,13592.950300,11109166.150000,982.811310,161150.140000,21.278340,12459963.310000,1419.879300,62991015.430000,4101.974170,83959277.300000,4361.214880,66939240.520000,2982.326240,38412371.900000,1590.748440,1677330.440000,98.340240,5,38,3,1,2009,190
14326,246501544.190000,13056.375560,236502048.470000,12222.534310,9999495.720000,833.841250,123885.100000,14.821370,8881216.610000,1055.151610,54751919.750000,3506.349730,78549793.810000,4059.058230,66987128.230000,2865.854130,35866753.490000,1471.109110,1340847.200000,84.031380,5,38,3,1,2010,190
13180,231343509.070000,11882.006100,222155205.100000,11106.155820,9188303.970000,775.850280,135837.020000,11.302540,7458487.280000,897.288380,48827989.860000,3080.104140,74474689.940000,3695.731820,64584666.160000,2746.369800,34786879.360000,1375.394560,1074959.450000,75.814860,5,38,3,1,2011,190
