,codigo_postal,municipio_limpio,ccaa,agencias_de_viajes,albergues,alojamientos_rurales,artesanos,atraque_de_cruceros_y_ferries,bares_y_cafeterías,bodegas,campings,campos_de_golf_y_campos_de_pitch&putt,comercios,convention_bureaux,empresas_de_alquiler_de_vehículos_y_embarcaciones,empresas_de_transporte_turístico,empresas_de_turismo_activo,escuelas_de_español_para_extranjeros,espacios_naturales_protegidos,estaciones_de_esquí_y_montaña,guías_turísticos,hoteles_y_apartamentos_turísticos,museos_y_centros_de_interés_turístico_visitable,opc,oficinas_de_información_turística,otros_servicios,palacios_de_congresos,playas,puertos_deportivos,restaurantes_y_empresas_turísticas_de_catering,seguridad_ciudadana,servicios_de_limpieza,servicios_turísticos_de_salud,taxis,turismo_industrial
930,23002,hornos_de_segura,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,23003,jaen,andalucia,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
932,23004,jaen,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
933,23005,jaen,andalucia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,23006,jaen,andalucia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,23008,jaen,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
936,23009,iznatoraf,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,23009,jaen,andalucia,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
938,23196,jaen,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
939,23200,la_carolina,andalucia,,,,,,2.0,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,1.0,,,,,
940,23210,guarroman,andalucia,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
941,23213,santa_elena,andalucia,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
942,23215,aldeaquemada,andalucia,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
943,23220,vilches,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
944,23266,montizon,andalucia,,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,
945,23280,beas_de_segura,andalucia,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
946,23290,hornos_de_segura,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,23290,santiago_pontones,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,23291,santiago_pontones,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
949,23292,hornos,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,23293,cortijos_nuevos,andalucia,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
951,23293,cortijos_nuevos_segura_de_la_sierra,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
952,23300,villacarrillo,andalucia,1.0,,4.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
953,23330,villanueva_del_arzobispo,andalucia,1.0,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
954,23337,hornos_de_segura,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
955,23340,arroyo_del_ojanco,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
956,23379,segura_de_la_sierra,andalucia,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
957,23380,siles,andalucia,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
958,23400,ubeda,andalucia,1.0,,1.0,1.0,,5.0,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,,3.0,1.0,,,,1.0
959,23440,baeza,andalucia,,,,,,2.0,,,,2.0,,,,,,,,,3.0,,,,,,,,3.0,1.0,,,,
960,23460,peal_de_becerro,andalucia,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
961,23469,cazorla,andalucia,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
962,23470,arroyo_frio_la_iruela,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
963,23470,cazorla,andalucia,1.0,1.0,1.0,,,,,,,2.0,,,,3.0,,,,,3.0,1.0,,,1.0,,,,3.0,1.0,,,,
964,23476,la_iruela,andalucia,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
965,23478,arroyo_frio_la_iruela,andalucia,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
966,23478,coto_rios,andalucia,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
967,23478,santiago_pontones,andalucia,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
968,23478,santo_tome,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
969,23479,arroyo_frio_la_iruela,andalucia,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
970,23479,burunchel_la_iruela,andalucia,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
971,23480,quesada,andalucia,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
972,23480,quesda,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,23485,pozo_alcon,andalucia,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
974,23486,hinojares,andalucia,,,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
975,23529,puente_del_obispo,andalucia,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
976,23600,martos,andalucia,,,,,,1.0,,,,3.0,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,3.0
977,23610,fuensanta_de_martos,andalucia,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
978,23640,torredelcampo,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
979,23660,acaudete,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
980,23660,alcaudete,andalucia,,,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,
981,23669,noguerones_alcaudete,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,23680,alcala_la_real,andalucia,3.0,,4.0,2.0,,9.0,1.0,,,13.0,,,1.0,1.0,,,,1.0,3.0,5.0,1.0,2.0,,,,,9.0,,,1.0,,2.0
983,23686,ermita_nueva,andalucia,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,23687,alcala_la_real,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
985,23688,la_pedriza_alcala_la_real,andalucia,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
986,23690,frailes,andalucia,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
987,23692,santa_ana_alcala_la_real,andalucia,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,23700,linares,andalucia,2.0,,,,,1.0,,,,,,,,1.0,,,,1.0,5.0,5.0,,2.0,2.0,1.0,,,,2.0,,,,
989,23710,bailen,andalucia,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
990,23711,banos_de_la_encina,andalucia,,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,
991,23740,andujar,andalucia,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
992,23750,arjonilla,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
993,23760,arjona,andalucia,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
994,24001,leon,castilla_y_leon,,,,,,,,,,20.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,
995,24002,leon,castilla_y_leon,,,,,,1.0,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,
996,24003,leon,castilla_y_leon,1.0,,,,,6.0,,,,8.0,,1.0,,,,,,,8.0,3.0,,,,,,,8.0,,,,,
997,24004,leon,castilla_y_leon,2.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,
998,24005,leon,castilla_y_leon,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
999,24006,leon,castilla_y_leon,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,24007,leon,castilla_y_leon,,,,,,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,,
1001,24008,leon,castilla_y_leon,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
1002,24009,leon,castilla_y_leon,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1003,24010,leon,castilla_y_leon,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
1004,24192,trobajo_del_cerecero,castilla_y_leon,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1005,24400,baeza,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1006,24400,ponferrada,castilla_y_leon,1.0,,1.0,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,1.0,,,,1.0,
1007,24401,ponferrada,castilla_y_leon,,1.0,,,,4.0,,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,3.0,,,,2.0,
1008,24402,ponferrada,castilla_y_leon,1.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,
1009,24403,ponferrada,castilla_y_leon,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,1.0,
1010,24404,ponferrada,castilla_y_leon,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1011,24411,ponferrada,castilla_y_leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1012,24414,ponferrada,castilla_y_leon,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1013,24415,san_esteban_de_valdueza,castilla_y_leon,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1014,24415,villanueva_de_valdueza,castilla_y_leon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,24448,toral_de_merayo,castilla_y_leon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,24491,ponferrada,castilla_y_leon,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1017,25716,gosol,cataluna,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
1018,26001,logrono,la_rioja,3.0,1.0,,,,3.0,,,,14.0,,,,,,,,,5.0,1.0,1.0,1.0,4.0,,,,6.0,,,,,
1019,26002,logrono,la_rioja,1.0,,,,,,,,,10.0,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,
1020,26003,logrono,la_rioja,1.0,,,,,,,,,7.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,
1021,26004,logrono,la_rioja,1.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
1022,26005,logrono,la_rioja,1.0,,,,,,,,,6.0,,,,,,,,,3.0,,,,,,,,1.0,,,,,
1023,26006,logrono,la_rioja,1.0,,,,,2.0,5.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,
1024,26007,logrono,la_rioja,,,,,,2.0,,,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,
1025,26009,logrono,la_rioja,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
1026,26070,logrono,la_rioja,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
1027,26142,villamediana_de_iregua,la_rioja,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1028,26600,marbella,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1029,27300,guitiriz,galicia,,,,,,3.0,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,
1030,27380,parga,galicia,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,28043,lanzarote,canarias,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1032,28192,el_berrueco,comunidad_de_madrid,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
1033,28240,hoyo_de_manzanares,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1034,28350,colmenar_de_oreja,comunidad_de_madrid,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1035,28380,colmenar_de_oreja,comunidad_de_madrid,,,,1.0,,3.0,4.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,2.0,,,,,
1036,28380,colmenar_de_oreja_madrid,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1037,28410,manzanares_el_real,comunidad_de_madrid,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
1038,28411,moralzarzal,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1039,28412,cerceda,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1040,28413,el_boalo,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1041,28420,madrid,castilla_y_leon,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1042,28440,guadarrama,comunidad_de_madrid,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
1043,28470,cercedilla,comunidad_de_madrid,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1044,28491,navacerrada,comunidad_de_madrid,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
1045,28701,san_sebastian_de_los_reyes,comunidad_de_madrid,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1046,28710,el_molar,comunidad_de_madrid,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,1.0,,,,
1047,28721,cabanillas_de_la_sierra,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1048,28730,buitrago_del_lozoya,comunidad_de_madrid,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,
1049,28737,braojos,comunidad_de_madrid,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1050,28739,villavieja_del_lozoya,comunidad_de_madrid,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
1051,28755,horcajo_de_la_sierra,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1052,28755,madarcos,comunidad_de_madrid,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,28755,robregordo,comunidad_de_madrid,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,28792,miraflores_de_la_sierra,comunidad_de_madrid,,,2.0,,,2.0,,,,4.0,,,,,,,,,2.0,1.0,,1.0,,,,,6.0,,,,1.0,
1055,28801,alcala_de_henares,comunidad_de_madrid,,,,,,3.0,,,,17.0,,,,,1.0,,,2.0,7.0,4.0,1.0,2.0,3.0,,,,17.0,,,,,
1056,28802,alcala_de_henares,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
1057,28803,alcala_de_henares,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,
1058,28804,alcala_de_henares,comunidad_de_madrid,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1059,28805,alcala_de_henares,comunidad_de_madrid,1.0,,,,,,,,,1.0,,,,,,,,,5.0,,,,1.0,,,,1.0,1.0,,,1.0,
1060,28806,alcala_de_henares,comunidad_de_madrid,1.0,,,,,2.0,,,,,,,,,,,,1.0,3.0,2.0,,,,,,,6.0,,,,1.0,
1061,28807,alcala_de_henares,comunidad_de_madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1062,29001,malaga,andalucia,,,,,,,,,,1.0,,,3.0,2.0,,,,8.0,2.0,2.0,,1.0,,,,,1.0,,,,1.0,
1063,29002,malaga,andalucia,,,,,,,,,,2.0,1.0,,,,,,,2.0,3.0,,1.0,,,,,,,,,,2.0,
1064,29003,malaga,andalucia,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,2.0,
1065,29004,malaga,andalucia,,,,,,,,,,,,,5.0,,,,,2.0,1.0,,2.0,,,,,,,,,,4.0,
1066,29005,malaga,andalucia,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,
1067,29006,malaga,andalucia,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,,,1.0,15.0,,1.0,,,,6.0,
1068,29007,malaga,andalucia,3.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,
1069,29008,malaga,andalucia,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,3.0,1.0,,,,,,1.0,,,2.0,,
1070,29009,malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1071,29010,malaga,andalucia,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,15.0,
1072,29011,malaga,andalucia,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,
1073,29012,malaga,andalucia,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,2.0,,,,,
1074,29013,malaga,andalucia,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,1.0,,,,1.0,
1075,29014,malaga,andalucia,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,9.0,
1076,29015,malaga,andalucia,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,2.0,3.0,1.0,,,,,,4.0,,,,,
1077,29016,malaga,andalucia,,,,,,3.0,,,,,,,,1.0,2.0,,,2.0,2.0,3.0,,,,,,,2.0,,,,,
1078,29017,malaga,andalucia,1.0,,,,,,,,,,,,,,5.0,,,2.0,,,,,1.0,,,,1.0,,,,,
1079,29018,malaga,andalucia,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,
1080,29100,coin,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1081,29130,alhaurin_de_la_torre,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1082,29140,malaga,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
1083,29169,malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
1084,29170,colmenar,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1085,29190,malaga,andalucia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
1086,29196,malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
1087,29350,arriate,andalucia,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1088,29360,montejaque,andalucia,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
1089,29370,benaojan,andalucia,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
1090,29380,cortes_de_la_frontera,andalucia,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
1091,29392,jimera_de_libar,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,29400,gaucin,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1093,29400,ronda,andalucia,2.0,,10.0,,,4.0,2.0,,,9.0,1.0,1.0,,5.0,1.0,,,,7.0,9.0,,1.0,,1.0,,,1.0,1.0,,,,
1094,29430,montecorto,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1095,29451,parauta,andalucia,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,29452,cartajima,andalucia,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,29462,juzcar,andalucia,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
1098,29480,gaucin,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,29490,benarraba,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1100,29491,algatocin,andalucia,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,29491,benalauria,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
1102,29492,genalguacil,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1103,29493,benadalid,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1104,29494,atajate,andalucia,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,29560,pizarra,andalucia,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1106,29590,campanillas,andalucia,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
1107,29590,malaga,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1108,29596,malaga,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1109,29600,marbella,andalucia,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,1.0,,,9.0,,,1.0,8.0,
1110,29601,marbella,andalucia,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,2.0,
1111,29602,marbella,andalucia,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,3.0,
1112,29603,marbella,andalucia,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10.0,
1113,29604,marbella,andalucia,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,3.0,,,,,
1114,29620,malaga,andalucia,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
1115,29620,torremolinos,andalucia,3.0,,,,,1.0,,,,4.0,,,,1.0,,,,7.0,1.0,,1.0,,,,,,4.0,,,,,
1116,29630,benalmadena,andalucia,2.0,,,,,,,,,,,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,
1117,29630,benalmadena_costa,andalucia,1.0,,,,,,,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,
1118,29631,arroyo_de_la_miel,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,
1119,29631,benalmadena,andalucia,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,
1120,29639,benalmadena,andalucia,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,
1121,29639,benalmadena_malaga,andalucia,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1122,29640,fuengirola,andalucia,2.0,,,,,4.0,,,,1.0,,1.0,2.0,1.0,,,,,7.0,1.0,,,,,,,7.0,,,1.0,44.0,
1123,29640,malaga,andalucia,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1124,29649,mijas,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1125,29649,mijas_costa,andalucia,,,,,,,,,,,,,,1.0,,,,,2.0,,,,3.0,,,,1.0,,,,,
1126,29650,mijas,andalucia,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,38.0,
1127,29651,mijas,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1128,29651,mijas_costa,andalucia,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
1129,29660,marbella,andalucia,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,
1130,29660,nueva_andalucia,andalucia,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1131,29660,nueva_andalucia_marbella,andalucia,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1132,29670,marbella,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1133,29670,marbella_san_pedro_de_alcantara,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1134,29670,san_pedro_de_alcantara,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1135,29670,torremolinos,andalucia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1136,29680,estepona,andalucia,3.0,,,,,4.0,,,,16.0,,2.0,1.0,1.0,2.0,,,,6.0,,,2.0,5.0,,,1.0,10.0,,,,1.0,
1137,29690,casares,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,
1138,29691,manilva,andalucia,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
1139,29692,manilva,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
1140,29700,velez_malaga,andalucia,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
1141,29710,periana,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,29712,la_vinuela,andalucia,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,
1143,29712,los_romanes_la_vinuela,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1144,29719,benamocarra,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1145,29720,la_cala_del_moral,andalucia,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
1146,29730,malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1147,29730,rincon_de_la_victoria,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
1148,29738,rincon_de_la_victoria,andalucia,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
1149,29740,torre_del_mar,andalucia,1.0,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
1150,29740,torre_del_mar_velez_malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,
1151,29750,algarrobo,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1152,29751,alcaucin,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,29751,caleta_de_velez,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
1154,29751,caleta_de_velez_malaga,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1155,29754,competa,andalucia,,,5.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,
1156,29755,canillas_de_albaida,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,29780,nerja,andalucia,,,,,,,,,,1.0,,,1.0,,1.0,,,,4.0,1.0,,1.0,1.0,,3.0,,,,,,,
