AREF;C_INE;C_COMUNI;CODI;CCAA_C_COMUNI;NOM_COMUNI;C_PROVIN;PROVINCIA;CODIGOYNOMBREPROV;C_TIPOFICH;MUNINENOMBRE;ULT_REVISION;UURBANAS;V_CATASTRAL;V_CONSTRUCCION;V_SUELO;SUPERF_URB;PARCELAS_URB;UU_ALMACEN;V_CAT_ALMACEN;UU_COMERCIAL;V_CAT_COMERCIAL;UU_CULTURAL;V_CAT_CULTURAL;UU_HOSTELERIA;V_CAT_HOSTELERIA;UU_INDUSTRIAL;V_CAT_INDUSTRIAL;UU_DEPORTIVO;V_CAT_DEPORTIVO;UU_SOLAR;V_CAT_SOLAR;UU_OFICINAS;V_CAT_OFICINAS;UU_SINGULAR;V_CAT_SINGULAR;UU_RELIGIOSO;V_CAT_RELIGIOSO;UU_ESPECTACULOS;V_CAT_ESPECTACULOS;UU_RES;V_CAT_RES;UU_SANIDAD;V_CAT_SANIDAD
2019;04049;01;042049;01;Andalucía;04;Almería;04 Almería;0;Garrucha;2,009;11,202;403,070,814;214,972,117;188,098,697;2,145,624;2,088;3,457;31,490,163;348;20,648,575;5;2,925,655;14;3,878,926;24;1,857,304;10;7,645,197;343;31,329,536;78;4,507,742;10;6,207,920;5;485,062;0;0;6,897;288,748,804;11;3,345,931
2019;04050;01;042050;01;Andalucía;04;Almería;04 Almería;0;Gérgal;2,007;1,363;42,270,239;19,103,072;23,167,167;501,375;1,289;141;1,702,730;8;295,994;1;146,748;5;627,459;108;2,853,592;3;336,103;195;8,428,110;3;94,752;3;561,291;5;178,420;0;0;887;26,601,806;4;443,232
2019;04051;01;042051;01;Andalucía;04;Almería;04 Almería;0;Huécija;2,012;406;14,211,973;11,096,471;3,115,502;70,975;375;39;467,165;1;67,671;0;0;1;37,648;16;223,416;1;3,237;36;519,585;0;0;2;147,065;2;92,071;1;236,823;305;12,158,403;2;258,889
2019;04052;01;042052;01;Andalucía;04;Almería;04 Almería;0;Huércal de Almería;2,002;10,441;674,914,805;310,255,633;364,659,171;2,970,048;6,188;1,036;15,745,246;291;28,411,281;15;14,873,608;17;1,971,241;1,201;112,490,355;26;20,176,818;702;66,629,393;94;5,466,686;5;1,426,094;4;231,585;1;681,329;7,038;401,889,940;11;4,921,228
2019;04053;01;042053;01;Andalucía;04;Almería;04 Almería;0;Huércal-Overa;2,013;16,391;669,006,091;463,147,060;205,859,031;6,344,272;8,621;3,530;31,880,778;510;41,319,802;17;11,151,930;15;2,701,269;573;32,334,274;44;9,017,713;3,299;59,308,762;49;4,777,222;12;4,794,067;15;1,471,727;1;109,956;8,300;431,231,579;26;38,907,012
2019;04054;01;042054;01;Andalucía;04;Almería;04 Almería;0;Illar;2,012;550;15,191,446;10,105,932;5,085,514;140,001;487;50;364,933;1;14,431;2;85,462;0;0;16;320,561;6;200,988;137;2,074,680;0;0;2;120,154;2;122,416;0;0;333;10,988,981;1;898,840
2019;04055;01;042055;01;Andalucía;04;Almería;04 Almería;0;Instinción;2,012;591;16,028,829;10,655,271;5,373,558;131,877;537;57;758,773;4;111,228;1;20,622;2;531,692;39;740,646;1;158,586;107;1,377,408;1;21,483;1;59,000;2;34,717;1;77,840;374;12,070,234;1;66,600
2019;04056;01;042056;01;Andalucía;04;Almería;04 Almería;0;Laroya;2,006;288;5,355,155;3,412,119;1,943,037;44,726;285;4;23,743;0;0;2;17,472;5;513,671;34;223,370;3;48,881;80;718,092;0;0;1;25,554;1;62,776;0;0;158;3,721,596;0;0
2019;04057;01;042057;01;Andalucía;04;Almería;04 Almería;0;Láujar de Andarax;2,009;1,713;61,211,442;34,485,007;26,726,435;384,277;1,464;70;570,331;24;1,240,999;5;1,669,812;2;370,064;78;1,050,230;6;1,365,193;297;7,076,202;4;625,235;4;486,919;3;244,842;1;347,155;1,218;46,108,553;1;55,909
2019;04058;01;042058;01;Andalucía;04;Almería;04 Almería;0;Líjar;2,007;425;10,389,079;6,564,411;3,824,668;92,558;322;42;220,160;4;219,373;1;64,465;1;12,093;30;418,893;0;0;48;1,344,482;0;0;1;112,881;1;43,546;0;0;296;7,919,302;1;33,883
2019;04059;01;042059;01;Andalucía;04;Almería;04 Almería;0;Lubrín;2,009;2,247;68,041,970;31,658,557;36,383,413;646,417;2,083;160;2,159,354;13;400,506;8;1,119,283;3;175,289;76;1,698,913;4;2,782,557;608;13,461,020;1;12,085;10;1,246,478;4;342,318;0;0;1,352;44,308,492;2;206,694
2019;04060;01;042060;01;Andalucía;04;Almería;04 Almería;0;Lucainena de las Torres;2,009;676;18,774,410;9,351,648;9,422,762;147,310;606;25;731,189;1;38,008;1;108,841;1;83,077;54;1,524,669;3;527,836;133;2,674,101;1;16,038;3;67,642;2;120,780;0;0;450;12,725,883;2;156,346
2019;04061;01;042061;01;Andalucía;04;Almería;04 Almería;0;Lúcar;2,006;1,014;47,181,499;24,273,433;22,908,066;377,796;981;31;370,345;1;68,839;2;529,326;2;334,292;99;3,135,663;6;829,056;174;8,963,647;1;42,800;2;315,445;1;114,459;0;0;694;32,462,912;1;14,714
2019;04062;01;042062;01;Andalucía;04;Almería;04 Almería;0;Macael;2,000;4,784;180,535,916;126,977,220;53,558,696;1,304,614;2,051;1,106;7,963,756;113;4,831,898;7;3,106,488;5;805,414;376;37,561,582;6;8,195,282;155;12,670,437;42;6,100,626;1;373,453;2;184,032;1;1,561,912;2,966;93,920,546;4;3,260,490
2019;04063;01;042063;01;Andalucía;04;Almería;04 Almería;0;María;1,999;1,524;32,785,980;25,126,729;7,659,251;456,638;1,495;67;574,287;7;325,080;3;284,675;8;1,274,501;134;2,666,607;8;611,786;191;2,078,323;2;80,432;3;175,259;5;182,961;0;0;1,094;24,447,259;2;84,810
2019;04064;01;042064;01;Andalucía;04;Almería;04 Almería;0;Mojácar;2,014;13,955;1,135,821,974;583,400,898;552,421,076;5,497,782;3,436;3,341;34,873,973;558;45,905,496;3;5,135,253;39;235,722,191;161;26,041,043;38;18,001,257;1,052;116,942,412;14;3,699,305;2;478,143;3;585,397;0;0;8,742;647,768,517;2;668,988
2019;04065;01;042065;01;Andalucía;04;Almería;04 Almería;0;Nacimiento;2,005;628;13,686,236;9,017,530;4,668,706;90,211;588;11;184,258;1;13,613;0;0;0;0;12;1,363,585;1;33,204;22;232,333;3;211,179;0;0;0;0;0;0;578;11,648,065;0;0
2019;04066;01;042066;01;Andalucía;04;Almería;04 Almería;0;Níjar;2,010;18,576;1,078,798,169;493,068,869;585,729,300;6,267,033;11,311;2,479;29,296,389;613;34,154,985;41;10,169,841;110;37,571,615;704;66,986,003;40;15,095,856;2,232;195,153,672;76;4,961,632;12;1,742,758;16;1,481,245;2;144,060;12,236;679,834,093;15;2,206,020
2019;04067;01;042067;01;Andalucía;04;Almería;04 Almería;0;Ohanes;2,009;1,094;31,194,218;17,549,058;13,645,160;149,824;707;175;1,550,616;3;90,755;2;552,380;0;0;124;1,510,152;2;942,990;57;1,726,027;2;56,068;9;449,329;2;143,580;0;0;715;23,868,709;3;303,613
2019;04068;01;042068;01;Andalucía;04;Almería;04 Almería;0;Olula de Castro;2,011;289;6,848,006;3,652,077;3,195,929;45,553;279;63;732,120;0;0;0;0;0;0;3;13,946;0;0;61;788,832;0;0;1;83,369;1;88,695;0;0;160;5,141,044;0;0
2019;04069;01;042069;01;Andalucía;04;Almería;04 Almería;0;Olula del Río;2,003;5,817;227,608,674;138,124,161;89,484,512;1,180,041;2,281;1,361;9,152,345;239;13,165,152;7;5,253,931;8;3,734,437;306;28,736,824;7;1,688,891;301;14,932,174;16;540,264;6;1,097,171;3;681,370;1;89,226;3,557;147,119,726;5;1,417,163
2019;04070;01;042070;01;Andalucía;04;Almería;04 Almería;0;Oria;2,006;2,550;86,776,497;51,633,134;35,143,364;669,033;2,402;70;1,218,222;9;874,933;7;420,960;3;192,233;344;6,757,667;7;2,220,811;260;10,739,383;3;40,925;3;262,438;7;556,626;0;0;1,834;60,552,174;3;2,940,127
2019;04071;01;042071;01;Andalucía;04;Almería;04 Almería;0;Padules;2,009;488;16,633,632;9,172,886;7,460,746;127,062;457;5;183,521;5;94,977;2;119,299;1;253,313;49;802,170;0;0;56;1,756,934;0;0;4;132,521;1;72,924;0;0;363;12,833,323;2;384,649
2019;04072;01;042072;01;Andalucía;04;Almería;04 Almería;0;Partaloa;2,006;764;38,650,285;26,823,751;11,826,534;307,662;729;12;149,801;3;881,730;2;151,839;2;61,793;81;2,039,935;5;723,437;38;1,019,029;0;0;3;262,391;1;91,934;0;0;617;33,268,396;0;0
2019;04073;01;042073;01;Andalucía;04;Almería;04 Almería;0;Paterna del Río;2,012;1,005;31,521,204;23,008,476;8,512,727;148,517;620;73;662,695;4;226,173;3;333,388;1;64,623;32;395,023;0;0;112;1,819,248;0;0;1;95,011;3;92,372;0;0;773;27,525,904;3;306,766
2019;04074;01;042074;01;Andalucía;04;Almería;04 Almería;0;Pechina;2,013;2,707;101,118,565;69,290,366;31,828,199;947,473;1,687;432;3,458,710;35;2,463,752;4;3,057,444;5;283,046;94;1,920,455;7;3,854,047;657;9,923,725;4;575,556;5;1,385,401;1;102,391;0;0;1,456;73,163,672;6;833,681
2019;04075;01;042075;01;Andalucía;04;Almería;04 Almería;0;Pulpí;2,009;12,732;682,796,688;256,279,157;426,517,530;9,680,145;5,490;2,749;29,800,284;203;15,054,299;13;5,720,645;30;5,947,048;217;21,398,545;41;25,623,784;1,899;202,687,600;50;7,581,639;18;3,224,185;5;370,416;0;0;7,499;361,074,254;7;4,277,279
2019;04076;01;042076;01;Andalucía;04;Almería;04 Almería;0;Purchena;2,006;1,588;88,597,292;50,742,933;37,854,359;525,113;1,230;120;1,762,534;14;577,559;8;2,263,463;4;1,874,866;161;21,000,258;10;1,585,269;133;6,435,108;3;217,134;4;438,208;3;338,937;0;0;1,121;51,282,498;7;821,458
2019;04077;01;042077;01;Andalucía;04;Almería;04 Almería;0;Rágol;2,011;403;7,899,794;4,876,019;3,023,775;49,236;388;99;747,983;2;47,107;0;0;1;50,632;8;172,244;3;158,907;36;493,428;1;15,960;2;92,252;1;41,564;0;0;250;6,079,717;0;0
2019;04078;01;042078;01;Andalucía;04;Almería;04 Almería;0;Rioja;2,005;1,113;51,287,387;24,201,791;27,085,595;317,899;830;89;1,782,973;20;472,639;1;314,668;6;1,294,082;100;4,700,617;8;3,667,237;93;5,842,759;1;106,535;2;162,848;2;116,885;1;431,796;788;32,312,740;2;81,608
2019;04079;01;042079;01;Andalucía;04;Almería;04 Almería;0;Roquetas de Mar;2,012;101,596;5,299,434,860;2,952,888,248;2,346,546,612;12,657,758;16,632;33,059;240,165,313;3,676;432,031,227;42;75,263,149;772;311,128,003;590;69,459,259;131;82,823,465;2,338;350,348,155;336;34,509,532;8;6,745,087;17;8,515,548;6;10,268,783;60,594;3,658,487,145;27;19,690,193
2019;04080;01;042080;01;Andalucía;04;Almería;04 Almería;0;Santa Cruz de Marchena;2,012;205;3,915,413;2,785,558;1,129,854;29,265;202;33;113,844;0;0;0;0;0;0;5;66,964;0;0;24;365,527;1;71,582;2;85,139;1;26,127;0;0;137;2,987,813;2;198,417
2019;04081;01;042081;01;Andalucía;04;Almería;04 Almería;0;Santa Fe de Mondújar;2,005;571;11,914,790;8,389,952;3,524,839;101,131;549;3;7,833;7;106,259;4;147,509;3;501,173;101;1,608,805;6;295,067;36;476,018;3;313,334;1;21,919;3;94,347;0;0;403;8,284,139;1;58,389
2019;04082;01;042082;01;Andalucía;04;Almería;04 Almería;0;Senés;2,011;324;10,463,077;6,282,434;4,180,642;51,807;306;47;569,843;0;0;1;49,704;2;106,116;0;0;1;27,231;50;790,940;0;0;3;61,961;1;73,348;0;0;217;8,723,615;2;60,319
2019;04083;01;042083;01;Andalucía;04;Almería;04 Almería;0;Serón;2,006;2,314;82,046,538;56,392,885;25,653,653;769,789;1,970;71;980,740;19;708,200;3;977,980;4;596,103;213;8,701,378;4;1,858,041;227;5,117,938;3;76,413;5;786,298;9;456,314;0;0;1,754;59,683,759;2;2,103,372
2019;04084;01;042084;01;Andalucía;04;Almería;04 Almería;0;Sierro;2,006;646;10,626,465;6,173,852;4,452,613;81,773;602;11;50,794;2;44,938;1;56,587;2;41,523;112;570,908;1;98,342;131;1,676,404;1;1,591;1;8,466;2;99,373;0;0;381;7,937,843;1;39,698
2019;04085;01;042085;01;Andalucía;04;Almería;04 Almería;0;Somontín;2,006;661;22,308,702;10,673,009;11,635,693;190,602;649;11;330,643;2;58,616;1;47,271;0;0;71;1,370,803;4;1,488,771;124;4,879,042;0;0;1;51,749;4;240,930;1;8,454;441;13,791,775;1;40,648
2019;04086;01;042086;01;Andalucía;04;Almería;04 Almería;0;Sorbas;2,009;2,101;81,467,095;47,122,678;34,344,417;676,005;1,847;80;1,048,684;38;1,869,384;12;2,130,664;7;1,744,869;258;7,289,001;10;2,189,906;421;9,677,979;4;117,372;11;1,172,316;5;260,941;2;85,499;1,248;52,835,142;5;1,045,337
2019;04087;01;042087;01;Andalucía;04;Almería;04 Almería;0;Suflí;2,006;294;8,644,857;6,000,134;2,644,724;53,047;267;10;122,389;1;12,121;2;197,916;1;38,754;33;497,410;5;244,689;36;516,581;0;0;2;77,248;3;84,735;0;0;200;6,805,069;1;47,946
2019;04088;01;042088;01;Andalucía;04;Almería;04 Almería;0;Tabernas;2,005;3,267;136,559,690;85,196,573;51,363,117;1,657,218;2,685;218;3,311,023;35;2,184,259;2;1,557,588;14;4,104,482;233;12,800,555;8;2,944,193;235;13,319,862;8;1,672,363;3;792,760;5;600,329;2;615,819;2,500;92,053,611;4;602,847
2019;04089;01;042089;01;Andalucía;04;Almería;04 Almería;0;Taberno;1,996;1,046;31,044,659;26,835,633;4,209,026;232,012;934;52;434,231;10;545,039;3;679,603;7;859,122;115;2,075,308;17;578,176;149;865,276;1;9,235;3;158,044;3;101,656;0;0;683;24,106,917;3;632,052
2019;04090;01;042090;01;Andalucía;04;Almería;04 Almería;0;Tahal;2,011;394;14,808,971;9,251,524;5,557,447;107,602;386;45;585,693;0;0;1;148,975;3;91,758;5;134,608;0;0;51;1,063,036;3;66,980;2;73,152;2;185,320;0;0;280;12,196,165;2;263,285
2019;04091;01;042091;01;Andalucía;04;Almería;04 Almería;0;Terque;2,008;924;16,784,161;8,466,632;8,317,529;139,765;484;285;1,114,442;5;116,754;3;363,555;0;0;143;1,070,127;3;311,622;80;4,222,695;0;0;3;122,375;2;75,065;0;0;398;9,220,173;2;167,352
2019;04092;01;042092;01;Andalucía;04;Almería;04 Almería;0;Tíjola;2,006;2,968;120,722,812;75,180,811;45,542,002;742,998;2,308;220;2,113,761;37;1,457,075;7;2,368,631;1;60,619;257;10,502,739;11;4,317,067;324;10,858,369;5;277,106;3;253,110;11;412,170;0;0;2,087;86,101,544;5;2,000,623
2019;04093;01;042093;01;Andalucía;04;Almería;04 Almería;0;Turre;1,999;4,771;206,580,030;124,536,781;82,043,249;9,929,334;2,532;863;7,506,830;72;4,069,451;5;3,025,193;7;1,540,584;113;14,472,677;20;3,480,638;586;43,325,609;9;675,745;4;1,099,887;5;1,084,114;0;0;3,084;126,007,374;3;291,928
2019;04094;01;042094;01;Andalucía;04;Almería;04 Almería;0;Turrillas;2,011;184;4,354,667;2,743,515;1,611,152;25,064;183;33;246,615;1;27,547;0;0;4;277,749;2;25,237;0;0;18;277,557;0;0;0;0;1;84,833;0;0;124;3,392,704;1;22,425
2019;04095;01;042095;01;Andalucía;04;Almería;04 Almería;0;Uleila del Campo;2,009;742;27,713,750;15,154,472;12,559,278;239,540;661;25;850,331;7;175,266;4;539,461;3;335,325;84;1,717,605;2;677,656;76;2,731,600;0;0;7;722,280;1;118,323;0;0;531;19,406,775;2;439,129
2019;04096;01;042096;01;Andalucía;04;Almería;04 Almería;0;Urrácal;2,006;457;10,805,284;6,882,981;3,922,303;86,930;443;18;156,142;3;26,663;1;34,690;0;0;57;640,412;6;412,169;48;1,321,658;0;0;1;13,166;2;92,825;0;0;320;8,097,198;1;10,360
2019;04097;01;042097;01;Andalucía;04;Almería;04 Almería;0;Velefique;2,012;661;12,047,192;8,355,419;3,691,774;94,259;639;146;977,265;0;0;1;50,697;1;53,348;8;98,282;0;0;195;584,945;0;0;1;54,901;0;0;0;0;309;10,227,755;0;0
2019;04098;01;042098;01;Andalucía;04;Almería;04 Almería;0;Vélez-Blanco;2,007;1,797;88,883,292;51,131,385;37,751,907;396,849;1,552;253;3,304,247;7;276,149;3;1,014,945;8;1,637,870;27;1,308,819;2;203,856;164;6,635,722;5;292,674;1;312,243;5;1,107,911;1;187,642;1,319;72,403,030;2;198,185
2019;04099;01;042099;01;Andalucía;04;Almería;04 Almería;0;Vélez-Rubio;1,995;6,692;261,667,737;196,933,654;64,734,083;1,525,037;5,059;538;6,226,111;98;7,441,351;19;7,289,538;9;2,092,923;487;21,917,351;30;2,831,593;784;12,111,214;31;2,619,346;6;917,057;13;1,973,846;2;310,041;4,669;191,394,855;6;4,542,510
2019;04100;01;042100;01;Andalucía;04;Almería;04 Almería;0;Vera;2,010;30,178;1,597,209,903;826,048,052;771,161,852;10,399,866;4,632;7,183;48,244,403;711;96,064,215;12;15,636,602;24;75,039,137;207;13,343,148;62;23,294,760;1,504;204,371,289;82;9,981,306;5;2,843,023;8;1,770,644;2;966,258;20,372;1,101,792,832;6;3,862,287
2019;04101;01;042101;01;Andalucía;04;Almería;04 Almería;0;Viator;2,003;5,320;249,713,571;121,685,254;128,028,316;2,435,864;2,416;1,153;7,243,293;101;5,867,919;11;6,465,140;13;1,492,371;1,004;75,411,626;21;4,806,721;341;44,661,960;27;1,707,323;2;325,876;3;256,789;0;0;2,641;101,280,230;3;194,322
2019;04102;01;042102;01;Andalucía;04;Almería;04 Almería;0;Vícar;2,008;17,459;1,006,837,517;508,216,606;498,620,911;3,602,764;5,858;4,555;45,871,790;406;74,678,506;18;21,023,855;12;15,042,995;388;42,703,573;22;26,033,319;1,128;125,805,785;78;7,139,596;6;3,069,543;6;1,488,898;2;391,268;10,826;634,422,169;12;9,166,220
2019;04103;01;042103;01;Andalucía;04;Almería;04 Almería;0;Zurgena;2,006;2,881;138,195,080;76,640,554;61,554,526;1,235,668;2,373;281;3,064,945;35;4,087,527;5;961,334;6;814,493;119;5,505,512;10;364,249;356;15,570,181;2;100,348;3;670,254;3;176,561;0;0;2,060;106,818,691;1;60,985
2019;04901;01;042040;01;Andalucía;04;Almería;04 Almería;0;Tres Villas (Las);2,005;803;15,791,984;8,288,278;7,503,706;133,239;770;8;170,138;0;0;1;18,274;2;168,052;50;725,134;6;308,378;392;3,596,407;1;8,961;2;115,200;0;0;0;0;339;10,657,793;2;23,648
2019;04902;01;042104;01;Andalucía;04;Almería;04 Almería;0;Ejido (El);2,004;67,204;3,783,005,483;1,787,901,307;1,995,104,177;16,872,346;20,998;17,425;183,664,047;1,438;197,306,976;56;62,622,173;86;67,731,461;4,608;350,874,100;30;51,305,190;3,673;482,713,460;808;61,114,964;14;9,896,805;16;3,174,116;20;8,439,771;38,996;2,265,615,135;34;38,547,285
2019;04903;01;042105;01;Andalucía;04;Almería;04 Almería;0;Mojonera (La);2,006;3,896;309,172,533;150,396,474;158,776,058;1,613,554;3,087;146;3,202,707;81;8,185,739;10;6,885,619;9;867,851;449;65,751,667;7;7,866,315;523;41,845,284;16;1,655,544;1;236,908;1;204,814;2;175,777;2,647;171,708,632;4;585,675
2019;04904;01;042106;01;Andalucía;04;Almería;04 Almería;0;Balanegra;2,010;2,655;126,908,315;59,517,398;67,390,917;655,369;1,104;705;6,346,171;90;4,879,344;1;1,335,528;1;241,189;31;4,328,938;3;723,238;207;18,863,023;0;0;3;1,364,405;1;131,431;0;0;1,611;88,349,206;2;345,843
2019;05001;07;052001;07;Castilla y León;05;Ávila;05 Ávila;0;Adanero;1,989;477;10,213,070;8,556,766;1,656,303;190,672;439;13;46,693;1;28,233;2;205,007;6;396,310;151;2,992,034;0;0;18;61,275;0;0;1;97,243;2;65,342;0;0;283;6,320,931;0;0
2019;05002;07;052002;07;Castilla y León;05;Ávila;05 Ávila;0;Adrada (La);1,996;6,527;244,520,026;189,748,794;54,771,232;2,536,823;3,787;653;4,036,663;102;5,300,836;2;3,895,462;10;3,740,530;252;6,077,246;32;2,308,618;930;11,589,146;7;192,294;1;71,680;2;444,318;0;0;4,536;206,863,232;0;0
2019;05005;07;052005;07;Castilla y León;05;Ávila;05 Ávila;0;Albornos;1,990;262;4,350,103;3,759,473;590,630;102,910;255;0;0;2;14,882;1;28,212;1;78,496;90;1,119,854;0;0;9;29,186;0;0;0;0;1;58,705;0;0;158;3,020,769;0;0
2019;05007;07;052007;07;Castilla y León;05;Ávila;05 Ávila;0;Aldeanueva de Santa Cruz;1,987;366;6,097,277;5,612,994;484,283;49,865;348;11;90,545;0;0;1;112,998;0;0;160;872,197;1;69,609;29;93,351;0;0;0;0;2;45,998;0;0;161;4,777,327;1;35,252
2019;05008;07;052008;07;Castilla y León;05;Ávila;05 Ávila;0;Aldeaseca;1,989;229;6,020,424;5,172,978;847,446;93,761;224;6;50,771;2;85,618;1;49,337;0;0;50;1,065,154;0;0;10;56,538;2;39,180;1;22,909;2;44,747;0;0;154;4,452,731;1;153,438
2019;05010;07;052010;07;Castilla y León;05;Ávila;05 Ávila;0;Aldehuela (La);2,004;686;9,034,515;7,330,248;1,704,267;135,727;651;21;131,450;0;0;2;44,674;2;14,676;265;753,185;2;114,618;101;497,597;0;0;1;62,936;2;116,551;0;0;289;7,167,280;1;131,548
2019;05012;07;052012;07;Castilla y León;05;Ávila;05 Ávila;0;Amavida;1,990;601;3,894,901;3,444,543;450,359;80,023;574;11;37,830;1;26,030;0;0;0;0;340;760,942;1;4,086;43;45,481;2;40,340;0;0;2;77,441;0;0;200;2,843,370;1;59,381
2019;05013;07;052013;07;Castilla y León;05;Ávila;05 Ávila;0;Arenal (El);2,011;1,980;88,662,048;43,089,179;45,572,869;441,774;1,582;270;5,651,732;7;363,000;1;216,165;5;1,414,110;13;668,625;4;231,056;469;13,413,446;0;0;1;99,333;4;174,059;1;75,936;1,204;66,284,829;1;69,757
2019;05014;07;052014;07;Castilla y León;05;Ávila;05 Ávila;0;Arenas de San Pedro;1,995;9,438;360,930,664;263,295,613;97,635,051;2,355,636;4,729;1,149;11,572,625;265;16,239,847;17;9,578,177;28;6,767,706;589;18,243,301;57;4,859,500;678;12,047,546;38;2,427,047;4;844,077;13;1,370,755;1;168,328;6,591;273,204,883;7;3,587,830
2019;05015;07;052015;07;Castilla y León;05;Ávila;05 Ávila;0;Arevalillo;2,013;394;5,168,057;4,111,605;1,056,452;58,445;372;180;957,626;0;0;1;12,870;0;0;2;31,785;0;0;46;262,682;0;0;2;67,723;1;57,954;0;0;159;3,691,123;3;86,294
2019;05016;07;052016;07;Castilla y León;05;Ávila;05 Ávila;0;Arévalo;2,000;8,964;438,810,288;274,580,972;164,229,316;3,105,096;2,371;2,188;15,703,664;429;27,092,220;13;14,728,588;13;6,202,173;785;63,125,754;9;14,069,976;621;38,107,376;57;3,465,944;2;840,929;10;1,152,500;0;0;4,826;234,489,163;11;19,832,000
2019;05017;07;052017;07;Castilla y León;05;Ávila;05 Ávila;0;Aveinte;1,990;234;3,932,075;3,500,406;431,669;59,026;231;1;4,774;0;0;1;10,047;0;0;98;1,057,612;1;17,425;17;28,674;1;1,875;1;62,773;1;35,890;0;0;113;2,713,004;0;0
2019;05018;07;052018;07;Castilla y León;05;Ávila;05 Ávila;0;Avellaneda;1,987;271;3,155,789;3,026,239;129,550;31,051;266;2;11,760;0;0;0;0;1;47,544;128;250,298;0;0;24;25,361;0;0;0;0;2;48,336;0;0;114;2,772,491;0;0
2019;05019;07;052900;07;Castilla y León;05;Ávila;05 Ávila;0;Ávila;2,010;65,333;3,662,768,222;1,596,816,090;2,065,952,132;12,724,365;8,923;25,392;225,532,050;2,296;243,726,524;76;122,865,001;91;73,350,443;812;149,192,143;45;37,492,499;1,900;337,320,476;427;87,425,519;36;36,553,247;47;37,189,920;8;2,633,395;34,164;2,229,595,729;39;79,891,276
2019;05021;07;052021;07;Castilla y León;05;Ávila;05 Ávila;0;Barco de Ávila (El);1,999;3,969;141,934,056;102,843,511;39,090,545;977,386;1,695;632;4,695,141;119;3,900,280;8;3,124,243;15;8,633,534;297;13,003,385;9;3,600,956;475;10,553,613;19;1,751,091;2;291,897;3;236,079;2;287,409;2,381;89,791,519;7;2,064,908
2019;05022;07;052022;07;Castilla y León;05;Ávila;05 Ávila;0;Barraco (El);1,996;3,669;134,687,537;101,279,821;33,407,716;853,403;2,604;359;2,999,955;79;3,416,001;3;888,676;51;3,744,173;594;15,883,726;34;2,076,786;242;4,654,900;2;67,035;1;36,190;6;528,737;2;374,061;2,290;97,655,579;6;2,361,717
2019;05023;07;052023;07;Castilla y León;05;Ávila;05 Ávila;0;Barromán;2,014;266;7,632,584;5,854,856;1,777,728;112,561;266;70;1,260,131;0;0;1;71,747;2;121,228;6;175,605;1;44,042;43;240,762;0;0;1;70,123;1;68,604;0;0;141;5,580,341;0;0
2019;05024;07;052024;07;Castilla y León;05;Ávila;05 Ávila;0;Becedas;2,011;1,183;19,258,770;13,134,895;6,123,876;311,759;1,115;361;2,508,625;2;60,906;3;426,489;2;72,074;12;236,981;0;0;195;2,122,976;2;262,791;1;8,846;2;102,535;0;0;603;13,456,548;0;0
2019;05025;07;052025;07;Castilla y León;05;Ávila;05 Ávila;0;Becedillas;1,990;460;3,658,903;3,232,837;426,066;67,732;444;1;7,209;0;0;0;0;0;0;245;571,459;2;60,112;18;33,918;0;0;1;46,610;2;34,140;0;0;191;2,905,455;0;0
2019;05026;07;052026;07;Castilla y León;05;Ávila;05 Ávila;0;Bercial de Zapardiel;1,990;294;4,744,849;3,820,691;924,158;101,825;293;7;45,358;0;0;1;25,461;1;71,869;93;605,173;1;38,181;43;267,522;0;0;1;23,045;1;70,549;0;0;146;3,597,690;0;0
2019;05027;07;052027;07;Castilla y León;05;Ávila;05 Ávila;0;Berlanas (Las);2,005;586;14,088,878;11,418,445;2,670,433;327,158;564;18;176,868;1;89,210;2;52,656;0;0;125;3,154,190;1;3,145;171;573,062;1;22,748;1;162,325;2;26,513;0;0;262;9,484,627;2;343,534
2019;05029;07;052029;07;Castilla y León;05;Ávila;05 Ávila;0;Bernuy-Zapardiel;1,990;182;3,745,474;3,132,542;612,932;87,459;182;6;39,157;0;0;1;37,721;0;0;52;551,584;1;66,922;15;52,445;0;0;1;28,305;1;66,628;0;0;105;2,902,710;0;0
2019;05030;07;052030;07;Castilla y León;05;Ávila;05 Ávila;0;Berrocalejo de Aragona;2,008;211;5,039,312;3,113,927;1,925,385;96,819;196;9;54,617;0;0;0;0;4;351,553;58;443,439;0;0;54;1,060,299;0;0;1;149,931;1;26,214;0;0;84;2,953,260;0;0
2019;05033;07;052033;07;Castilla y León;05;Ávila;05 Ávila;0;Blascomillán;1,990;415;5,118,749;4,667,361;451,388;126,216;395;7;43,409;2;26,525;0;0;0;0;161;988,532;1;46,642;50;32,972;0;0;0;0;3;199,391;0;0;190;3,518,952;1;262,326
2019;05034;07;052034;07;Castilla y León;05;Ávila;05 Ávila;0;Blasconuño de Matacabras;1,990;59;965,363;883,437;81,926;30,433;59;0;0;0;0;0;0;0;0;18;499,561;0;0;19;90,402;0;0;0;0;1;24,702;0;0;20;317,399;1;33,299
