,Comunidad Autónoma,Provincia,Municipio,Cod ESP,Cobertura Media
7297,castilla y leon,valladolid,cogeces del monte,47054000100,45.0
7298,castilla y leon,valladolid,corcos,47055000100,57.5
7299,castilla y leon,valladolid,corrales de duero,47056000100,10.0
7300,castilla y leon,valladolid,cubillas de santa marta,47057000100,65.0
7301,castilla y leon,valladolid,cuenca de campos,47058000100,47.5
7302,castilla y leon,valladolid,curiel de duero,47059000100,47.5
7303,castilla y leon,valladolid,encinas de esgueva,47060000100,80.0
7304,castilla y leon,valladolid,esguevillas de esgueva,47061000100,55.0
7305,castilla y leon,valladolid,fombellida,47062000100,47.5
7306,castilla y leon,valladolid,fompedraza,47063000100,60.0
7307,castilla y leon,valladolid,fontihoyuelo,47064000100,22.5
7308,castilla y leon,valladolid,fresno el viejo,47065000100,70.0
7309,castilla y leon,valladolid,fuensaldana,47066000100,80.0
7310,castilla y leon,valladolid,fuente el sol,47067000100,57.5
7311,castilla y leon,valladolid,fuente-olmedo,47068000100,60.0
7312,castilla y leon,valladolid,gallegos de hornija,47069000100,60.0
7313,castilla y leon,valladolid,gaton de campos,47070000100,47.5
7314,castilla y leon,valladolid,geria,47071000100,67.5
7315,castilla y leon,valladolid,herrin de campos,47073000100,22.5
7316,castilla y leon,valladolid,hornillos de eresma,47074000100,60.0
7317,castilla y leon,valladolid,iscar,47075000100,100.0
7318,castilla y leon,valladolid,laguna de duero,47076000300,100.0
7319,castilla y leon,valladolid,langayo,47077000100,42.5
7320,castilla y leon,valladolid,lomoviejo,47078000100,47.5
7321,castilla y leon,valladolid,llano de olmedo,47079000100,60.0
7322,castilla y leon,valladolid,manzanillo,47080000100,42.5
7323,castilla y leon,valladolid,marzales,47081000100,60.0
7324,castilla y leon,valladolid,matapozuelos,47082000100,70.0
7325,castilla y leon,valladolid,matilla de los canos,47083000100,60.0
7326,castilla y leon,valladolid,mayorga,47084000100,23.33
7327,castilla y leon,valladolid,medina del campo,47085000100,72.5
7328,castilla y leon,valladolid,medina de rioseco,47086000100,73.33
7329,castilla y leon,valladolid,megeces,47087000100,70.0
7330,castilla y leon,valladolid,melgar de abajo,47088000100,20.0
7331,castilla y leon,valladolid,melgar de arriba,47089000100,32.5
7332,castilla y leon,valladolid,mojados,47090000200,70.0
7333,castilla y leon,valladolid,monasterio de vega,47091000100,22.5
7334,castilla y leon,valladolid,montealegre de campos,47092000100,60.0
7335,castilla y leon,valladolid,montemayor de pililla,47093000100,70.0
7336,castilla y leon,valladolid,moral de la reina,47094000100,60.0
7337,castilla y leon,valladolid,moraleja de las panaderas,47095000100,60.0
7338,castilla y leon,valladolid,morales de campos,47096000100,22.5
7339,castilla y leon,valladolid,mota del marques,47097000100,80.0
7340,castilla y leon,valladolid,mucientes,47098000100,70.0
7341,castilla y leon,valladolid,mudarra ,47099000100,67.5
7342,castilla y leon,valladolid,muriel,47100000100,47.5
7343,castilla y leon,valladolid,nava del rey,47101000100,70.0
7344,castilla y leon,valladolid,nueva villa de las torres,47102000100,47.5
7345,castilla y leon,valladolid,olivares de duero,47103000100,60.0
7346,castilla y leon,valladolid,olmedo,47104000100,80.0
7347,castilla y leon,valladolid,olmos de esgueva,47105000100,80.0
7348,castilla y leon,valladolid,olmos de penafiel,47106000100,22.5
7349,castilla y leon,valladolid,palazuelo de vedija,47109000100,22.5
7350,castilla y leon,valladolid,parrilla ,47110000100,70.0
7351,castilla y leon,valladolid,pedraja de portillo ,47111000100,63.75
7352,castilla y leon,valladolid,pedrajas de san esteban,47112000100,70.0
7353,castilla y leon,valladolid,pedrosa del rey,47113000100,65.0
7354,castilla y leon,valladolid,penafiel,47114000100,66.88
7355,castilla y leon,valladolid,penaflor de hornija,47115000100,55.0
7356,castilla y leon,valladolid,pesquera de duero,47116000200,75.0
7357,castilla y leon,valladolid,pina de esgueva,47117000100,57.5
7358,castilla y leon,valladolid,pinel de abajo,47118000100,20.0
7359,castilla y leon,valladolid,pinel de arriba,47119000100,20.0
7360,castilla y leon,valladolid,pollos,47121000200,57.5
7361,castilla y leon,valladolid,portillo,47122000100,100.0
7362,castilla y leon,valladolid,pozal de gallinas,47123000100,70.0
7363,castilla y leon,valladolid,pozaldez,47124000100,70.0
7364,castilla y leon,valladolid,pozuelo de la orden,47125000100,22.5
7365,castilla y leon,valladolid,puras,47126000100,47.5
7366,castilla y leon,valladolid,quintanilla de arriba,47127000100,42.5
7367,castilla y leon,valladolid,quintanilla del molar,47128000100,70.0
7368,castilla y leon,valladolid,quintanilla de onesimo,47129000100,70.0
7369,castilla y leon,valladolid,quintanilla de trigueros,47130000100,30.0
7370,castilla y leon,valladolid,rabano,47131000100,10.0
7371,castilla y leon,valladolid,ramiro,47132000100,47.5
7372,castilla y leon,valladolid,renedo de esgueva,47133000100,100.0
7373,castilla y leon,valladolid,roales de campos,47134000100,45.0
7374,castilla y leon,valladolid,robladillo,47135000100,10.0
7375,castilla y leon,valladolid,roturas,47137000100,0.0
7376,castilla y leon,valladolid,rubi de bracamonte,47138000100,60.0
7377,castilla y leon,valladolid,rueda,47139000100,50.63
7378,castilla y leon,valladolid,saelices de mayorga,47140000100,47.5
7379,castilla y leon,valladolid,salvador de zapardiel,47141000100,53.75
7380,castilla y leon,valladolid,san cebrian de mazote,47142000100,10.0
7381,castilla y leon,valladolid,san llorente,47143000100,10.0
7382,castilla y leon,valladolid,san martin de valveni,47144000100,35.0
7383,castilla y leon,valladolid,san miguel del arroyo,47145000100,48.75
7384,castilla y leon,valladolid,san miguel del pino,47146000100,60.0
7385,castilla y leon,valladolid,san pablo de la moraleja,47147000200,70.0
7386,castilla y leon,valladolid,san pedro de latarce,47148000100,70.0
7387,castilla y leon,valladolid,san pelayo,47149000100,60.0
7388,castilla y leon,valladolid,san roman de hornija,47150000100,57.5
7389,castilla y leon,valladolid,san salvador,47151000100,60.0
7390,castilla y leon,valladolid,santa eufemia del arroyo,47152000100,22.5
7391,castilla y leon,valladolid,santervas de campos,47153000100,30.83
7392,castilla y leon,valladolid,santibanez de valcorba,47154000100,60.0
7393,castilla y leon,valladolid,santovenia de pisuerga,47155000100,100.0
7394,castilla y leon,valladolid,san vicente del palacio,47156000100,60.0
7395,castilla y leon,valladolid,sardon de duero,47157000100,51.67
7396,castilla y leon,valladolid,seca ,47158000100,70.0
7397,castilla y leon,valladolid,serrada,47159000100,70.0
7398,castilla y leon,valladolid,siete iglesias de trabancos,47160000100,70.0
7399,castilla y leon,valladolid,simancas,47161000100,100.0
7400,castilla y leon,valladolid,tamariz de campos,47162000100,47.5
7401,castilla y leon,valladolid,tiedra,47163000100,70.0
7402,castilla y leon,valladolid,tordehumos,47164000100,70.0
7403,castilla y leon,valladolid,tordesillas,47165000500,83.33
7404,castilla y leon,valladolid,torrecilla de la abadesa,47166000100,70.0
7405,castilla y leon,valladolid,torrecilla de la orden,47167000100,35.0
7406,castilla y leon,valladolid,torrecilla de la torre,47168000100,70.0
7407,castilla y leon,valladolid,torre de esgueva,47169000100,10.0
7408,castilla y leon,valladolid,torre de penafiel,47170000100,42.5
7409,castilla y leon,valladolid,torrelobaton,47171000200,57.5
7410,castilla y leon,valladolid,torrescarcela,47172000100,22.5
7411,castilla y leon,valladolid,traspinedo,47173000100,70.0
7412,castilla y leon,valladolid,trigueros del valle,47174000100,20.0
7413,castilla y leon,valladolid,tudela de duero,47175000100,85.0
7414,castilla y leon,valladolid,union de campos ,47176000100,42.5
7415,castilla y leon,valladolid,urones de castroponce,47177000100,42.5
7416,castilla y leon,valladolid,uruena,47178000100,60.0
7417,castilla y leon,valladolid,valbuena de duero,47179000100,38.13
7418,castilla y leon,valladolid,valdearcos de la vega,47180000100,10.0
7419,castilla y leon,valladolid,valdenebro de los valles,47181000100,10.0
7420,castilla y leon,valladolid,valdestillas,47182000100,70.0
7421,castilla y leon,valladolid,valdunquillo,47183000100,60.0
7422,castilla y leon,valladolid,valoria la buena,47184000100,65.0
7423,castilla y leon,valladolid,valverde de campos,47185000100,70.0
7424,castilla y leon,valladolid,valladolid,47186000100,92.0
7425,castilla y leon,valladolid,vega de ruiponce,47187000100,47.5
7426,castilla y leon,valladolid,vega de valdetronco,47188000100,80.0
7427,castilla y leon,valladolid,velascalvaro,47189000100,45.0
7428,castilla y leon,valladolid,velilla,47190000100,60.0
7429,castilla y leon,valladolid,velliza,47191000100,10.0
7430,castilla y leon,valladolid,ventosa de la cuesta,47192000100,60.0
7431,castilla y leon,valladolid,viana de cega,47193000100,70.0
7432,castilla y leon,valladolid,viloria,47194000100,70.0
7433,castilla y leon,valladolid,villabanez,47195000100,57.5
7434,castilla y leon,valladolid,villabaruz de campos,47196000100,47.5
7435,castilla y leon,valladolid,villabragima,47197000100,58.75
7436,castilla y leon,valladolid,villacarralon,47198000100,12.5
7437,castilla y leon,valladolid,villacid de campos,47199000100,60.0
7438,castilla y leon,valladolid,villaco,47200000100,80.0
7439,castilla y leon,valladolid,villafrades de campos,47203000100,60.0
7440,castilla y leon,valladolid,villafranca de duero,47204000100,70.0
7441,castilla y leon,valladolid,villafrechos,47205000100,32.5
7442,castilla y leon,valladolid,villafuerte,47206000100,47.5
7443,castilla y leon,valladolid,villagarcia de campos,47207000100,70.0
7444,castilla y leon,valladolid,villagomez la nueva,47208000100,60.0
7445,castilla y leon,valladolid,villalan de campos,47209000100,35.0
7446,castilla y leon,valladolid,villalar de los comuneros,47210000100,80.0
7447,castilla y leon,valladolid,villalba de la loma,47211000100,60.0
7448,castilla y leon,valladolid,villalba de los alcores,47212000500,20.0
7449,castilla y leon,valladolid,villalbarba,47213000100,60.0
7450,castilla y leon,valladolid,villalon de campos,47214000100,70.0
7451,castilla y leon,valladolid,villamuriel de campos,47215000100,45.0
7452,castilla y leon,valladolid,villan de tordesillas,47216000100,22.5
7453,castilla y leon,valladolid,villanubla,47217000100,100.0
7454,castilla y leon,valladolid,villanueva de duero,47218000100,60.0
7455,castilla y leon,valladolid,villanueva de la condesa,47219000100,12.5
7456,castilla y leon,valladolid,villanueva de los caballeros,47220000100,60.0
7457,castilla y leon,valladolid,villanueva de los infantes,13093000100,65.0
7458,castilla y leon,valladolid,villanueva de san mancio,47222000100,47.5
7459,castilla y leon,valladolid,villardefrades,47223000100,60.0
7460,castilla y leon,valladolid,villarmentero de esgueva,47224000100,70.0
7461,castilla y leon,valladolid,villasexmir,47225000100,60.0
7462,castilla y leon,valladolid,villavaquerin,47226000100,35.0
7463,castilla y leon,valladolid,villavellid,47227000100,60.0
7464,castilla y leon,valladolid,villaverde de medina,47228000100,45.0
7465,castilla y leon,valladolid,villavicencio de los caballeros,47229000100,60.0
7466,castilla y leon,valladolid,wamba,47230000100,30.0
7467,castilla y leon,valladolid,zaratan,47231000100,100.0
7468,castilla y leon,valladolid,zarza ,6162000100,80.0
7469,pais vasco,bizkaia,abadino,48001000100,83.21
7470,pais vasco,bizkaia,abanto y ciervana-abanto zierbena,48002010100,85.88
7471,pais vasco,bizkaia,amorebieta-etxano,48003000100,81.5
7472,pais vasco,bizkaia,amoroto,48004000100,56.88
7473,pais vasco,bizkaia,arakaldo,48005000100,60.0
7474,pais vasco,bizkaia,arantzazu,48006000100,56.67
7475,pais vasco,bizkaia,munitibar-arbatzegi gerrikaitz,48007000100,72.0
7476,pais vasco,bizkaia,artzentales,48008000100,59.0
7477,pais vasco,bizkaia,arrankudiaga,48009010100,82.0
7478,pais vasco,bizkaia,arrieta,48010000100,60.0
7479,pais vasco,bizkaia,arrigorriaga,48011000100,100.0
7480,pais vasco,bizkaia,bakio,48012000100,91.67
7481,pais vasco,bizkaia,barakaldo,48013000300,87.5
7482,pais vasco,bizkaia,barrika,48014000100,100.0
7483,pais vasco,bizkaia,basauri,48015000100,100.0
7484,pais vasco,bizkaia,berango,48016000100,100.0
7485,pais vasco,bizkaia,bermeo,48017000100,76.59
7486,pais vasco,bizkaia,berriatua,48018000100,66.25
7487,pais vasco,bizkaia,berriz,48019000100,87.14
7488,pais vasco,bizkaia,bilbao,48020000100,100.0
7489,pais vasco,bizkaia,busturia,48021000100,100.0
7490,pais vasco,bizkaia,karrantza harana/valle de carranza,48022000100,60.19
7491,pais vasco,bizkaia,artea,48023000100,69.58
7492,pais vasco,bizkaia,zeanuri,48024000100,66.67
7493,pais vasco,bizkaia,zeberio,48025000100,97.5
7494,pais vasco,bizkaia,dima,48026000100,66.39
7495,pais vasco,bizkaia,durango,48027000100,100.0
7496,pais vasco,bizkaia,ea,48028000100,62.5
7497,pais vasco,bizkaia,etxebarri,48029000100,100.0
7498,pais vasco,bizkaia,etxebarria,48030000100,59.0
7499,pais vasco,bizkaia,elantxobe,48031000100,60.0
7500,pais vasco,bizkaia,elorrio,48032000100,57.75
7501,pais vasco,bizkaia,ereno,48033000100,47.5
7502,pais vasco,bizkaia,ermua,48034000100,100.0
7503,pais vasco,bizkaia,fruiz,48035000100,70.0
7504,pais vasco,bizkaia,galdakao,48036000100,100.0
7505,pais vasco,bizkaia,galdames,48037000100,57.5
7506,pais vasco,bizkaia,gamiz-fika,48038000100,80.0
7507,pais vasco,bizkaia,garai,48039000100,95.83
7508,pais vasco,bizkaia,gatika,48040000100,81.11
7509,pais vasco,bizkaia,gautegiz arteaga,48041000100,61.5
7510,pais vasco,bizkaia,gordexola,48042000200,70.0
7511,pais vasco,bizkaia,gorliz,48043000300,100.0
7512,pais vasco,bizkaia,getxo,48044000100,100.0
7513,pais vasco,bizkaia,guenes,48045000100,100.0
7514,pais vasco,bizkaia,gernika-lumo,48046050100,94.0
7515,pais vasco,bizkaia,gizaburuaga,48047000100,63.75
7516,pais vasco,bizkaia,ibarrangelu,48048000100,47.5
7517,pais vasco,bizkaia,ispaster,48049000100,65.71
7518,pais vasco,bizkaia,izurtza,48050000100,60.0
7519,pais vasco,bizkaia,lanestosa,48051000100,60.0
7520,pais vasco,bizkaia,larrabetzu,48052000200,67.5
7521,pais vasco,bizkaia,laukiz,48053000100,72.0
7522,pais vasco,bizkaia,leioa,48054000100,100.0
7523,pais vasco,bizkaia,lemoa,48055000600,100.0
7524,pais vasco,bizkaia,lemoiz,48056000100,80.0
7525,pais vasco,bizkaia,lekeitio,48057000100,100.0
7526,pais vasco,bizkaia,mallabia,48058000100,67.5
7527,pais vasco,bizkaia,manaria,48059000100,50.0
7528,pais vasco,bizkaia,markina-xemein,48060010100,57.14
7529,pais vasco,bizkaia,maruri-jatabe,48061000100,73.75
7530,pais vasco,bizkaia,mendata,48062000100,96.88
7531,pais vasco,bizkaia,mendexa,48063000100,60.0
7532,pais vasco,bizkaia,menaka,48064000100,65.0
7533,pais vasco,bizkaia,ugao-miraballes,48065000200,100.0
7534,pais vasco,bizkaia,morga,48066000100,58.57
7535,pais vasco,bizkaia,muxika,48067000100,82.0
7536,pais vasco,bizkaia,mundaka,48068000100,86.67
7537,pais vasco,bizkaia,mungia,48069000400,80.67
7538,pais vasco,bizkaia,aulesti,48070000100,61.88
7539,pais vasco,bizkaia,muskiz,48071000100,65.0
7540,pais vasco,bizkaia,otxandio,48072000100,60.0
7541,pais vasco,bizkaia,ondarroa,48073000100,100.0
7542,pais vasco,bizkaia,urduna/orduna,48074000100,46.25
7543,pais vasco,bizkaia,orozko,48075000100,55.31
7544,pais vasco,bizkaia,sukarrieta,48076000100,62.5
7545,pais vasco,bizkaia,plentzia,48077000100,100.0
7546,pais vasco,bizkaia,portugalete,48078000100,100.0
7547,pais vasco,bizkaia,errigoiti,48079000100,47.5
7548,pais vasco,bizkaia,valle de trapaga-trapagaran,48080000100,83.5
7549,pais vasco,bizkaia,lezama,48081000100,100.0
7550,pais vasco,bizkaia,santurtzi,48082000100,100.0
7551,pais vasco,bizkaia,ortuella,48083000100,92.92
