Postal code,Cities,Province,Autonomous Community
28028,Madrid,Madrid,#REF!
28029,Madrid,Madrid,#REF!
28030,Madrid,Madrid,#REF!
28031,Madrid,Madrid,#REF!
28032,Madrid,Madrid,#REF!
28033,Madrid,Madrid,#REF!
28034,Madrid,Madrid,#REF!
28035,Madrid,Madrid,#REF!
28036,Madrid,Madrid,#REF!
28037,Madrid,Madrid,#REF!
28038,Madrid,Madrid,#REF!
28039,Madrid,Madrid,#REF!
28040,Madrid,Madrid,#REF!
28041,Madrid,Madrid,#REF!
28042,Madrid,Madrid,#REF!
28043,Madrid,Madrid,#REF!
28044,Madrid,Madrid,#REF!
28045,Madrid,Madrid,#REF!
28046,Madrid,Madrid,#REF!
28047,Madrid,Madrid,#REF!
28048,Madrid,Madrid,#REF!
28049,Madrid,Madrid,#REF!
28050,Madrid,Madrid,#REF!
28051,Madrid,Madrid,#REF!
28052,Madrid,Madrid,#REF!
28053,Madrid,Madrid,#REF!
28054,Madrid,Madrid,#REF!
28055,Madrid,Madrid,#REF!
28100,Alcobendas y La Moraleja,Madrid,#REF!
28108,Alcobendas y La Moraleja,Madrid,#REF!
28109,Alcobendas y La Moraleja,Madrid,#REF!
28109,Alcobendas,Madrid,#REF!
28110,Algete,Madrid,#REF!
28119,,Madrid,#REF!
28120,Algete,Madrid,#REF!
28130,Valdeolmos-Alalpardo,Madrid,#REF!
28140,Fuente el Saz de Jarama,Madrid,#REF!
28150,Valdetorres de Jarama,Madrid,#REF!
28160,Talamanca de Jarama,Madrid,#REF!
28170,Valdepiélagos,Madrid,#REF!
28180,Torrelaguna,Madrid,#REF!
28189,El Atazar,Madrid,#REF!
28190,El Cardoso de la Sierra,Madrid,#REF!
28191,La Hiruela,Madrid,#REF!
28192,El Berrueco,Madrid,#REF!
28193,Cervera de Buitrago,Madrid,#REF!
28194,Berzosa del Lozoya,Madrid,#REF!
28195,Puentes Viejas,Madrid,#REF!
28196,Puentes Viejas,Madrid,#REF!
28200,San Lorenzo de El Escorial,Madrid,#REF!
28209,,Madrid,#REF!
28210,Navalagamella,Madrid,#REF!
28211,El Escorial,Madrid,#REF!
28212,El Escorial,Madrid,#REF!
28213,Colmenar del Arroyo,Madrid,#REF!
28214,Fresnedillas de la Oliva,Madrid,#REF!
28219,El Escorial,Madrid,#REF!
28220,Majadahonda,Madrid,#REF!
28221,Majadahonda,Madrid,#REF!
28222,Majadahonda,Madrid,#REF!
28223,Pozuelo de Alarcón,Madrid,#REF!
28224,Pozuelo de Alarcón,Madrid,#REF!
28229,Villanueva del Pardillo,Madrid,#REF!
28230,Las Rozas,Madrid,#REF!
28231,Las Rozas,Madrid,#REF!
28232,Las Rozas,Madrid,#REF!
28240,Hoyo de Manzanares,Madrid,#REF!
28248,Hoyo de Manzanares,Madrid,#REF!
28250,Torrelodones,Madrid,#REF!
28260,Galapagar,Madrid,#REF!
28270,Colmenarejo,Madrid,#REF!
28279,Colmenarejo,Madrid,#REF!
28280,El Escorial,Madrid,#REF!
28290,Las Rozas,Madrid,#REF!
28292,El Escorial,Madrid,#REF!
28293,Zarzalejo,Madrid,#REF!
28294,Robledo de Chavela,Madrid,#REF!
28295,Valdemaqueda,Madrid,#REF!
28296,Santa María de la Alameda,Madrid,#REF!
28297,Santa María de la Alameda,Madrid,#REF!
28300,Aranjuez,Madrid,#REF!
28310,Aranjuez,Madrid,#REF!
28311,Aranjuez,Madrid,#REF!
28312,Aranjuez,Madrid,#REF!
28320,Pinto,Madrid,#REF!
28330,San Martín de la Vega,Madrid,#REF!
28339,San Martín de la Vega,Madrid,#REF!
28340,Valdemoro,Madrid,#REF!
28341,Valdemoro,Madrid,#REF!
28342,Valdemoro,Madrid,#REF!
28350,Ciempozuelos,Madrid,#REF!
28359,Titulcia,Madrid,#REF!
28360,Villaconejos,Madrid,#REF!
28370,Chinchón,Madrid,#REF!
28380,Colmenar de Oreja,Madrid,#REF!
28390,Belmonte de Tajo,Madrid,#REF!
28391,Valdelaguna,Madrid,#REF!
28400,Collado Villalba,Madrid,#REF!
28409,Alpedrete,Madrid,#REF!
28410,Manzanares el Real,Madrid,#REF!
28411,Moralzarzal,Madrid,#REF!
28412,El Boalo,Madrid,#REF!
28413,El Boalo,Madrid,#REF!
28419,,Madrid,#REF!
28420,Galapagar,Madrid,#REF!
28430,Alpedrete,Madrid,#REF!
28439,,Madrid,#REF!
28440,Guadarrama,Madrid,#REF!
28450,Collado Mediano,Madrid,#REF!
28459,,Madrid,#REF!
28460,Los Molinos,Madrid,#REF!
28470,Cercedilla,Madrid,#REF!
28478,,Madrid,#REF!
28479,,Madrid,#REF!
28480,Guadarrama,Madrid,#REF!
28490,Becerril de la Sierra,Madrid,#REF!
28491,Navacerrada,Madrid,#REF!
28492,El Boalo,Madrid,#REF!
28500,Arganda del Rey,Madrid,#REF!
28510,Campo Real,Madrid,#REF!
28511,Valdilecha,Madrid,#REF!
28512,Villar del Olmo,Madrid,#REF!
28513,,Madrid,#REF!
28514,Nuevo Baztán,Madrid,#REF!
28515,Olmeda de las Fuentes,Madrid,#REF!
28521,Rivas-Vaciamadrid,Madrid,#REF!
28522,Rivas-Vaciamadrid,Madrid,#REF!
28523,Rivas-Vaciamadrid,Madrid,#REF!
28524,Rivas-Vaciamadrid,Madrid,#REF!
28529,Rivas-Vaciamadrid,Madrid,#REF!
28530,Morata de Tajuña,Madrid,#REF!
28540,Perales de Tajuña,Madrid,#REF!
28550,Tielmes,Madrid,#REF!
28560,Carabaña,Madrid,#REF!
28570,Orusco de Tajuña,Madrid,#REF!
28580,Ambite,Madrid,#REF!
28590,Villarejo de Salvanés,Madrid,#REF!
28594,Valdaracete,Madrid,#REF!
28595,Estremera,Madrid,#REF!
28596,Brea de Tajo,Madrid,#REF!
28597,Fuentidueña de Tajo,Madrid,#REF!
28598,Villamanrique de Tajo,Madrid,#REF!
28600,Navalcarnero,Madrid,#REF!
28607,El Álamo,Madrid,#REF!
28609,Sevilla la Nueva,Madrid,#REF!
28610,Villamanta,Madrid,#REF!
28620,Aldea del Fresno,Madrid,#REF!
28630,Villa del Prado,Madrid,#REF!
28640,Cadalso de los Vidrios,Madrid,#REF!
28648,Cadalso de los Vidrios,Madrid,#REF!
28649,Rozas de Puerto Real,Madrid,#REF!
28650,Cenicientos,Madrid,#REF!
28660,Boadilla del Monte,Madrid,#REF!
28668,,Madrid,#REF!
28669,,Madrid,#REF!
28670,Villaviciosa de Odón,Madrid,#REF!
28679,,Madrid,#REF!
28680,San Martín de Valdeiglesias,Madrid,#REF!
28690,Brunete,Madrid,#REF!
28691,Villanueva de la Cañada,Madrid,#REF!
28692,Villanueva de la Cañada,Madrid,#REF!
28693,Quijorna,Madrid,#REF!
28694,Chapinería,Madrid,#REF!
28695,Navas del Rey,Madrid,#REF!
28696,Pelayos de la Presa,Madrid,#REF!
28700,San Sebastián de los Reyes,Madrid,#REF!
28701,San Sebastián de los Reyes,Madrid,#REF!
28702,San Sebastián de los Reyes,Madrid,#REF!
28703,San Sebastián de los Reyes,Madrid,#REF!
28706,San Sebastián de los Reyes,Madrid,#REF!
28707,Colmenar Viejo,Madrid,#REF!
28708,San Sebastián de los Reyes,Madrid,#REF!
28709,San Sebastián de los Reyes,Madrid,#REF!
28710,,Madrid,#REF!
28720,Bustarviejo,Madrid,#REF!
28721,Cabanillas de la Sierra,Madrid,#REF!
28722,El Vellón,Madrid,#REF!
28723,Pedrezuela,Madrid,#REF!
28729,Navalafuente,Madrid,#REF!
28730,Buitrago del Lozoya,Madrid,#REF!
28737,Braojos,Madrid,#REF!
28739,Garganta de los Montes,Madrid,#REF!
28740,Rascafría,Madrid,#REF!
28741,,Madrid,#REF!
28742,Alameda del Valle,Madrid,#REF!
28743,Canencia,Madrid,#REF!
28749,Pinilla del Valle,Madrid,#REF!
28750,Colmenar Viejo,Madrid,#REF!
28751,La Cabrera,Madrid,#REF!
28752,Lozoyuela-Navas-Sieteiglesias,Madrid,#REF!
28753,Lozoyuela-Navas-Sieteiglesias,Madrid,#REF!
28754,Lozoyuela-Navas-Sieteiglesias,Madrid,#REF!
28755,La Acebeda,Madrid,#REF!
28756,Somosierra,Madrid,#REF!
28760,Tres Cantos,Madrid,#REF!
28770,Colmenar Viejo,Madrid,#REF!
28780,,Madrid,#REF!
28790,,Madrid,#REF!
28791,Soto del Real,Madrid,#REF!
28792,Miraflores de la Sierra,Madrid,#REF!
28793,,Madrid,#REF!
28794,Guadalix de la Sierra,Madrid,#REF!
28798,,Madrid,#REF!
28800,Alcalá de Henares,Madrid,#REF!
28801,Alcalá de Henares,Madrid,#REF!
28802,Alcalá de Henares,Madrid,#REF!
28803,Alcalá de Henares,Madrid,#REF!
28804,Alcalá de Henares,Madrid,#REF!
28805,Alcalá de Henares,Madrid,#REF!
28806,Alcalá de Henares,Madrid,#REF!
28807,Alcalá de Henares,Madrid,#REF!
28810,Villalbilla,Madrid,#REF!
28811,Corpa,Madrid,#REF!
28812,Pezuela de las Torres,Madrid,#REF!
28813,Pozuelo del Rey,Madrid,#REF!
28814,Daganzo de Arriba,Madrid,#REF!
28815,Fresno de Torote,Madrid,#REF!
28816,Camarma de Esteruelas,Madrid,#REF!
28817,Los Santos de la Humosa,Madrid,#REF!
28818,Anchuelo,Madrid,#REF!
28820,Coslada,Madrid,#REF!
28821,Coslada,Madrid,#REF!
28822,Coslada,Madrid,#REF!
28823,Coslada,Madrid,#REF!
28830,San Fernando de Henares,Madrid,#REF!
28840,Mejorada del Campo,Madrid,#REF!
28843,,Madrid,#REF!
28850,Torrejón de Ardoz,Madrid,#REF!
28851,,Madrid,#REF!
28860,Paracuellos de Jarama,Madrid,#REF!
28861,Paracuellos de Jarama,Madrid,#REF!
28862,Paracuellos de Jarama,Madrid,#REF!
28863,Cobeña,Madrid,#REF!
28864,Ajalvir,Madrid,#REF!
28865,,Madrid,#REF!
28880,Meco,Madrid,#REF!
28890,Loeches,Madrid,#REF!
28891,Velilla de San Antonio,Madrid,#REF!
28900,,Madrid,#REF!
28901,Getafe,Madrid,#REF!
28902,Getafe,Madrid,#REF!
28903,Getafe,Madrid,#REF!
28904,Getafe,Madrid,#REF!
28905,Getafe,Madrid,#REF!
28906,Getafe,Madrid,#REF!
28907,Getafe,Madrid,#REF!
28909,Getafe,Madrid,#REF!
28910,,Madrid,#REF!
28911,Leganés,Madrid,#REF!
28912,Leganés,Madrid,#REF!
28913,Leganés,Madrid,#REF!
28914,Leganés,Madrid,#REF!
28915,Leganés,Madrid,#REF!
28916,Leganés,Madrid,#REF!
28917,Leganés,Madrid,#REF!
28918,Leganés,Madrid,#REF!
28919,Leganés,Madrid,#REF!
28920,,Madrid,#REF!
28921,Alcorcón,Madrid,#REF!
28922,Alcorcón,Madrid,#REF!
28923,Alcorcón,Madrid,#REF!
28924,Alcorcón,Madrid,#REF!
28925,Alcorcón,Madrid,#REF!
28930,,Madrid,#REF!
28931,Móstoles,Madrid,#REF!
28932,Móstoles,Madrid,#REF!
28933,Móstoles,Madrid,#REF!
28934,Móstoles,Madrid,#REF!
28935,Móstoles,Madrid,#REF!
28936,Móstoles,Madrid,#REF!
28937,Móstoles,Madrid,#REF!
28938,Móstoles,Madrid,#REF!
28939,Arroyomolinos,Madrid,#REF!
28940,,Madrid,#REF!
28941,Fuenlabrada,Madrid,#REF!
28942,Fuenlabrada,Madrid,#REF!
28943,Fuenlabrada,Madrid,#REF!
28944,Fuenlabrada,Madrid,#REF!
28945,Fuenlabrada,Madrid,#REF!
28946,Fuenlabrada,Madrid,#REF!
28947,Fuenlabrada,Madrid,#REF!
28950,Moraleja de Enmedio,Madrid,#REF!
28970,Humanes de Madrid,Madrid,#REF!
28971,Griñón,Madrid,#REF!
28976,Batres,Madrid,#REF!
28977,Casarrubuelos,Madrid,#REF!
28978,Cubas de la Sagra,Madrid,#REF!
28979,Serranillos del Valle,Madrid,#REF!
28980,Parla,Madrid,#REF!
28981,Parla,Madrid,#REF!
28982,Parla,Madrid,#REF!
28983,Parla,Madrid,#REF!
28984,Parla,Madrid,#REF!
28990,Torrejón de Velasco,Madrid,#REF!
28991,Torrejón de la Calzada,Madrid,#REF!
29001,Málaga,Málaga,#REF!
29002,Málaga,Málaga,#REF!
29003,Málaga,Málaga,#REF!
29004,Málaga,Málaga,#REF!
29005,Málaga,Málaga,#REF!
29006,Málaga,Málaga,#REF!
29007,Málaga,Málaga,#REF!
29008,Málaga,Málaga,#REF!
29009,Málaga,Málaga,#REF!
29010,Málaga,Málaga,#REF!
29011,Málaga,Málaga,#REF!
29012,Málaga,Málaga,#REF!
29013,Málaga,Málaga,#REF!
29014,Málaga,Málaga,#REF!
29015,Málaga,Málaga,#REF!
29016,Málaga,Málaga,#REF!
29017,Málaga,Málaga,#REF!
29018,Málaga,Málaga,#REF!
29100,Coín,Málaga,#REF!
29108,Guaro,Málaga,#REF!
29109,Tolox,Málaga,#REF!
29110,Monda,Málaga,#REF!
29120,Alhaurín el Grande,Málaga,#REF!
29130,Alhaurín de la Torre,Málaga,#REF!
29140,Málaga,Málaga,#REF!
29150,Almogía,Málaga,#REF!
29160,Casabermeja,Málaga,#REF!
29170,Colmenar,Málaga,#REF!
29180,Riogordo,Málaga,#REF!
29190,Málaga,Málaga,#REF!
29192,,Málaga,#REF!
29193,,Málaga,#REF!
29194,Alfarnate,Málaga,#REF!
29195,Comares,Málaga,#REF!
29196,Málaga,Málaga,#REF!
29197,Málaga,Málaga,#REF!
29200,Antequera,Málaga,#REF!
29210,Cuevas de San Marcos,Málaga,#REF!
29220,Cuevas Bajas,Málaga,#REF!
29230,Antequera,Málaga,#REF!
29239,,Málaga,#REF!
29240,Valle de Abdalajís,Málaga,#REF!
29250,Antequera,Málaga,#REF!
29260,Antequera,Málaga,#REF!
29300,Archidona,Málaga,#REF!
29310,Villanueva de Algaidas,Málaga,#REF!
29311,Villanueva de Algaidas,Málaga,#REF!
29312,Villanueva del Rosario,Málaga,#REF!
29313,Villanueva del Trabuco,Málaga,#REF!
29314,Antequera,Málaga,#REF!
29315,Archidona,Málaga,#REF!
29320,Campillos,Málaga,#REF!
29327,Teba,Málaga,#REF!
29328,Sierra de Yeguas,Málaga,#REF!
29329,Sierra de Yeguas,Málaga,#REF!
29330,Almargen,Málaga,#REF!
29340,Cañete la Real,Málaga,#REF!
29350,Arriate,Málaga,#REF!
29360,Montejaque,Málaga,#REF!
29370,Benaoján,Málaga,#REF!
29380,Cortes de la Frontera,Málaga,#REF!
29391,Cortes de la Frontera,Málaga,#REF!
29392,Jimera de Líbar,Málaga,#REF!
29393,,Málaga,#REF!
29394,Ronda,Málaga,#REF!
29395,,Málaga,#REF!
29400,Ronda,Málaga,#REF!
29410,Yunquera,Málaga,#REF!
29420,El Burgo,Málaga,#REF!
29430,Ronda,Málaga,#REF!
29440,Igualeja,Málaga,#REF!
29450,Pujerra,Málaga,#REF!
29451,Parauta,Málaga,#REF!
29452,Cartajima,Málaga,#REF!
29460,Alpandeire,Málaga,#REF!
29461,Faraján,Málaga,#REF!
29462,Júzcar,Málaga,#REF!
29470,Cuevas del Becerro,Málaga,#REF!
29471,Ronda,Málaga,#REF!
29480,Gaucín,Málaga,#REF!
29490,Benarrabá,Málaga,#REF!
29491,Algatocín,Málaga,#REF!
29492,Genalguacil,Málaga,#REF!
29493,Benadalid,Málaga,#REF!
29494,Atajate,Málaga,#REF!
29500,Álora,Málaga,#REF!
29510,Álora,Málaga,#REF!
29520,Fuente de Piedra,Málaga,#REF!
29530,Alameda,Málaga,#REF!
29531,Humilladero,Málaga,#REF!
29532,Mollina,Málaga,#REF!
29533,Humilladero,Málaga,#REF!
29540,Antequera,Málaga,#REF!
29550,Ardales,Málaga,#REF!
29551,Carratraca,Málaga,#REF!
29552,Álora,Málaga,#REF!
29560,Pizarra,Málaga,#REF!
29566,Casarabonela,Málaga,#REF!
29567,Alozaina,Málaga,#REF!
29569,Cártama,Málaga,#REF!
29570,Cártama,Málaga,#REF!
29580,Cártama,Málaga,#REF!
29590,Málaga,Málaga,#REF!
29590,Málaga,Málaga,#REF!
29591,Málaga,Málaga,#REF!
29591,Málaga,Málaga,#REF!
29593,Álora,Málaga,#REF!
29600,,Málaga,#REF!
29601,Marbella,Málaga,#REF!
29602,Marbella,Málaga,#REF!
29603,Marbella,Málaga,#REF!
29604,Marbella,Málaga,#REF!
29610,Ojén,Málaga,#REF!
29611,Istán,Málaga,#REF!
29612,,Málaga,#REF!
29620,Málaga,Málaga,#REF!
29630,Benalmádena,Málaga,#REF!
29631,Benalmádena,Málaga,#REF!
29639,Benalmádena,Málaga,#REF!
29640,Fuengirola,Málaga,#REF!
29649,Mijas,Málaga,#REF!
29650,Mijas,Málaga,#REF!
29651,Mijas,Málaga,#REF!
29660,Marbella,Málaga,#REF!
29670,Marbella,Málaga,#REF!
29678,,Málaga,#REF!
29679,Benahavís,Málaga,#REF!
29680,Estepona,Málaga,#REF!
29688,Estepona,Málaga,#REF!
29689,Estepona,Málaga,#REF!
29690,Casares,Málaga,#REF!
29691,Manilva,Málaga,#REF!
29692,Casares,Málaga,#REF!
29693,Estepona,Málaga,#REF!
29700,Vélez-Málaga,Málaga,#REF!
29710,Periana,Málaga,#REF!
29711,Alcaucín,Málaga,#REF!
29712,Viñuela,Málaga,#REF!
29713,Alcaucín,Málaga,#REF!
29714,Salares,Málaga,#REF!
29715,Sedella,Málaga,#REF!
29716,Canillas de Aceituno,Málaga,#REF!
29718,Almáchar,Málaga,#REF!
29719,Benamocarra,Málaga,#REF!
29720,Málaga,Málaga,#REF!
29730,Rincón de la Victoria,Málaga,#REF!
29738,Moclinejo,Málaga,#REF!
29740,Vélez-Málaga,Málaga,#REF!
29749,Vélez-Málaga,Málaga,#REF!
29750,Algarrobo,Málaga,#REF!
29751,Vélez-Málaga,Málaga,#REF!
29752,Sayalonga,Málaga,#REF!
29753,Árchez,Málaga,#REF!
29754,Cómpeta,Málaga,#REF!
29755,Canillas de Albaida,Málaga,#REF!
29760,Vélez-Málaga,Málaga,#REF!
29770,Torrox,Málaga,#REF!
29780,Nerja,Málaga,#REF!
29787,Nerja,Málaga,#REF!
29788,Frigiliana,Málaga,#REF!
29789,Frigiliana,Málaga,#REF!
29790,Vélez-Málaga,Málaga,#REF!
29791,Macharaviaya,Málaga,#REF!
29792,Iznate,Málaga,#REF!
29793,Torrox,Málaga,#REF!
30001,Murcia,Murcia,#REF!
30002,Murcia,Murcia,#REF!
30003,Murcia,Murcia,#REF!
30004,Murcia,Murcia,#REF!
30005,Murcia,Murcia,#REF!
30006,Murcia,Murcia,#REF!
30007,Murcia,Murcia,#REF!
30008,Murcia,Murcia,#REF!
30009,Murcia,Murcia,#REF!
30010,Murcia,Murcia,#REF!
30011,Murcia,Murcia,#REF!
30012,Murcia,Murcia,#REF!
30100,Murcia,Murcia,#REF!
30107,Murcia,Murcia,#REF!
30108,Murcia,Murcia,#REF!
30109,,Murcia,#REF!
30110,Murcia,Murcia,#REF!
30120,Murcia,Murcia,#REF!
30130,Beniel,Murcia,#REF!
30139,Murcia,Murcia,#REF!
30140,Santomera,Murcia,#REF!
30148,Santomera,Murcia,#REF!
30149,Santomera,Murcia,#REF!
30150,Murcia,Murcia,#REF!
30151,Murcia,Murcia,#REF!
30152,Murcia,Murcia,#REF!
30153,Murcia,Murcia,#REF!
30154,Murcia,Murcia,#REF!
30155,Murcia,Murcia,#REF!
30156,Murcia,Murcia,#REF!
30157,Murcia,Murcia,#REF!
30158,Murcia,Murcia,#REF!
30160,Murcia,Murcia,#REF!
30161,Murcia,Murcia,#REF!
30162,Murcia,Murcia,#REF!
30163,Murcia,Murcia,#REF!
30164,Murcia,Murcia,#REF!
30165,Murcia,Murcia,#REF!
30166,Murcia,Murcia,#REF!
30167,Murcia,Murcia,#REF!
30168,Murcia,Murcia,#REF!
30169,Murcia,Murcia,#REF!
30170,Mula,Murcia,#REF!
30176,Pliego,Murcia,#REF!
30177,,Murcia,#REF!
30178,Mula,Murcia,#REF!
30179,Murcia,Murcia,#REF!
30180,Bullas,Murcia,#REF!
30189,Bullas,Murcia,#REF!
30190,Albudeite,Murcia,#REF!
30191,Campos del Río,Murcia,#REF!
30192,Campos del Río,Murcia,#REF!
30193,Mula,Murcia,#REF!
30194,Mula,Murcia,#REF!
30195,Caravaca de la Cruz,Murcia,#REF!
30196,Pliego,Murcia,#REF!
30200,,Murcia,#REF!
30201,Cartagena,Murcia,#REF!
30202,Cartagena,Murcia,#REF!
30203,Cartagena,Murcia,#REF!
30204,Cartagena,Murcia,#REF!
30205,Cartagena,Murcia,#REF!
30300,Cartagena,Murcia,#REF!
30310,Cartagena,Murcia,#REF!
30319,Cartagena,Murcia,#REF!
30320,Fuente Álamo de Murcia,Murcia,#REF!
30329,,Murcia,#REF!
30330,Cartagena,Murcia,#REF!
30331,Murcia,Murcia,#REF!
30332,Fuente Álamo de Murcia,Murcia,#REF!
30333,Fuente Álamo de Murcia,Murcia,#REF!
30334,Fuente Álamo de Murcia,Murcia,#REF!
30335,Fuente Álamo de Murcia,Murcia,#REF!
30338,Fuente Álamo de Murcia,Murcia,#REF!
30350,Cartagena,Murcia,#REF!
30351,Cartagena,Murcia,#REF!
30353,,Murcia,#REF!
30360,La Unión,Murcia,#REF!
30364,La Unión,Murcia,#REF!
30365,Cartagena,Murcia,#REF!
30366,Cartagena,Murcia,#REF!
30367,Cartagena,Murcia,#REF!
30368,Cartagena,Murcia,#REF!
30369,Cartagena,Murcia,#REF!
30370,Cartagena,Murcia,#REF!
30380,Cartagena,Murcia,#REF!
30381,Cartagena,Murcia,#REF!
30382,Cartagena,Murcia,#REF!
30383,Cartagena,Murcia,#REF!
30384,Cartagena,Murcia,#REF!
30385,Cartagena,Murcia,#REF!
30386,,Murcia,#REF!
30389,Cartagena,Murcia,#REF!
30390,Cartagena,Murcia,#REF!
30391,Cartagena,Murcia,#REF!
30392,Cartagena,Murcia,#REF!
30393,Cartagena,Murcia,#REF!
30394,Cartagena,Murcia,#REF!
30395,Cartagena,Murcia,#REF!
30396,Cartagena,Murcia,#REF!
30397,Cartagena,Murcia,#REF!
30398,Cartagena,Murcia,#REF!
30399,Cartagena,Murcia,#REF!
30400,Caravaca de la Cruz,Murcia,#REF!
30410,Caravaca de la Cruz,Murcia,#REF!
30411,Caravaca de la Cruz,Murcia,#REF!
30412,Caravaca de la Cruz,Murcia,#REF!
30413,Caravaca de la Cruz,Murcia,#REF!
30414,,Murcia,#REF!
30420,Calasparra,Murcia,#REF!
30430,Cehegín,Murcia,#REF!
30438,Cehegín,Murcia,#REF!
30439,Cehegín,Murcia,#REF!
30440,Moratalla,Murcia,#REF!
30441,Moratalla,Murcia,#REF!
30442,Moratalla,Murcia,#REF!
30500,Molina de Segura,Murcia,#REF!
30506,Molina de Segura,Murcia,#REF!
30507,Molina de Segura,Murcia,#REF!
30508,Molina de Segura,Murcia,#REF!
30509,Molina de Segura,Murcia,#REF!
30510,Yecla,Murcia,#REF!
30520,Jumilla,Murcia,#REF!
30528,Jumilla,Murcia,#REF!
30529,Jumilla,Murcia,#REF!
30530,Cieza,Murcia,#REF!
30535,Cieza,Murcia,#REF!
30540,Blanca,Murcia,#REF!
30550,Abarán,Murcia,#REF!
30558,,Murcia,#REF!
30559,Abarán,Murcia,#REF!
30560,Alguazas,Murcia,#REF!
30561,Alguazas,Murcia,#REF!
30562,Ceutí,Murcia,#REF!
30563,Ceutí,Murcia,#REF!
30564,Lorquí,Murcia,#REF!
30565,Las Torres de Cotillas,Murcia,#REF!
30566,,Murcia,#REF!
30570,Murcia,Murcia,#REF!
30579,Murcia,Murcia,#REF!
30580,Murcia,Murcia,#REF!
30588,Murcia,Murcia,#REF!
30589,Murcia,Murcia,#REF!
30590,Cartagena,Murcia,#REF!
30591,Torre-Pacheco,Murcia,#REF!
30592,Murcia,Murcia,#REF!
30593,Cartagena,Murcia,#REF!
30594,Cartagena,Murcia,#REF!
30600,Archena,Murcia,#REF!
30609,Archena,Murcia,#REF!
30610,Ricote,Murcia,#REF!
30611,Ojós,Murcia,#REF!
30612,Ulea,Murcia,#REF!
30613,Villanueva del Río Segura,Murcia,#REF!
30620,Fortuna,Murcia,#REF!
30626,Abanilla,Murcia,#REF!
30627,,Murcia,#REF!
30628,Fortuna,Murcia,#REF!
30629,Fortuna,Murcia,#REF!
30630,,Murcia,#REF!
30640,Abanilla,Murcia,#REF!
30648,Abanilla,Murcia,#REF!
30649,Abanilla,Murcia,#REF!
30700,Torre-Pacheco,Murcia,#REF!
30708,Torre-Pacheco,Murcia,#REF!
30709,Torre-Pacheco,Murcia,#REF!
30710,Torre-Pacheco,Murcia,#REF!
30720,San Javier,Murcia,#REF!
30729,San Javier,Murcia,#REF!
30730,San Javier,Murcia,#REF!
30739,San Javier,Murcia,#REF!
30740,San Pedro del Pinatar,Murcia,#REF!
30800,Lorca,Murcia,#REF!
30810,Lorca,Murcia,#REF!
30811,Lorca,Murcia,#REF!
30812,Lorca,Murcia,#REF!
30813,Lorca,Murcia,#REF!
30814,Lorca,Murcia,#REF!
30815,Lorca,Murcia,#REF!
30816,Lorca,Murcia,#REF!
30817,Lorca,Murcia,#REF!
30818,Lorca,Murcia,#REF!
30820,Alcantarilla,Murcia,#REF!
30830,Murcia,Murcia,#REF!
30831,Murcia,Murcia,#REF!
30832,Murcia,Murcia,#REF!
30833,Murcia,Murcia,#REF!
30834,Lorca,Murcia,#REF!
30835,Cartagena,Murcia,#REF!
30836,Murcia,Murcia,#REF!
30837,Murcia,Murcia,#REF!
30840,Alhama de Murcia,Murcia,#REF!
30848,,Murcia,#REF!
30849,,Murcia,#REF!
30850,Murcia,Murcia,#REF!
30858,Mazarrón,Murcia,#REF!
30859,Aledo,Murcia,#REF!
30860,Mazarrón,Murcia,#REF!
30868,Cartagena,Murcia,#REF!
30870,Mazarrón,Murcia,#REF!
30875,Mazarrón,Murcia,#REF!
30876,Lorca,Murcia,#REF!
30877,Mazarrón,Murcia,#REF!
30878,Lorca,Murcia,#REF!
30879,Mazarrón,Murcia,#REF!
30880,Águilas,Murcia,#REF!
30889,Águilas,Murcia,#REF!
30890,Lorca,Murcia,#REF!
30891,Puerto Lumbreras,Murcia,#REF!
30892,Librilla,Murcia,#REF!
30893,Lorca,Murcia,#REF!
31001,Pamplona,Navarra,#REF!
31002,Pamplona,Navarra,#REF!
31003,Pamplona,Navarra,#REF!
31004,Pamplona,Navarra,#REF!
31005,Pamplona,Navarra,#REF!
31006,Pamplona,Navarra,#REF!
31007,Pamplona,Navarra,#REF!
31008,Pamplona,Navarra,#REF!
31009,Pamplona,Navarra,#REF!
31010,Pamplona,Navarra,#REF!
31011,Pamplona,Navarra,#REF!
31012,Pamplona,Navarra,#REF!
31013,Pamplona,Navarra,#REF!
31014,Pamplona,Navarra,#REF!
31015,Pamplona,Navarra,#REF!
31016,Pamplona,Navarra,#REF!
31100,Puente la Reina/Gares,Navarra,#REF!
31109,Artazu,Navarra,#REF!
31110,Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,#REF!
31119,Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,#REF!
31130,Mañeru,Navarra,#REF!
31131,Cirauqui/Zirauki,Navarra,#REF!
31132,Villatuerta,Navarra,#REF!
31133,Legarda,Navarra,#REF!
31140,Artajona,Navarra,#REF!
31150,Mendigorría,Navarra,#REF!
31151,Obanos,Navarra,#REF!
31152,Muruzábal,Navarra,#REF!
31153,Adiós,Navarra,#REF!
31154,Añorbe,Navarra,#REF!
31160,Orkoien,Navarra,#REF!
31170,Iza/Itza,Navarra,#REF!
31171,Cendea de Olza/Oltza Zendea,Navarra,#REF!
31172,Goñi,Navarra,#REF!
31173,Cendea de Olza/Oltza Zendea,Navarra,#REF!
