CÓDIGO,DESCRIPCION,LATITUD,LONGITUD,C.P.,POBLACION,PROVINCIA,PAIS,CERCANIAS,FEVE,tiempo de antelacion,Punto de Encuentro,Aparcamiento,Andén,Aseos,Vestíbulo
5432,SAN VICENTE,43.289134000000004,-5.6529,33947.0,san martin del rey aurelio,asturias,espana,NO,SI,,,,,,
35405,SAN VICENTE DE ALCANTARA,39.3815403,-7.117066400000001,6500.0,san vicente de alcantara,badajoz,espana,NO,NO,,,,,,
5645,SAN VICENTE DE LA BARQUERA,43.367837,-4.404504,39549.0,san vicente de la barquera,cantabria,espana,NO,SI,,,,,,
5102,SAN XOAN,43.494555,-8.214222,15404.0,ferrol,"coruna, a",espana,NO,SI,,,,,,
10201,SAN YAGO,40.617864000000004,-4.031105999999999,28292.0,galapagar,madrid,espana,SI,NO,,,,,,
5319,SANDICHE,43.425605,-6.05996,33829.0,candamo,asturias,espana,NO,SI,,,,,,
43004,SANLUCAR LA MAYOR,37.38146,-6.193934,41800.0,sanlucar la mayor,sevilla,espana,SI,NO,,,,,,
79403,SANT ADRIA DE BESOS,41.4245427,2.2303097000000003,8930.0,sant adria de besos,barcelona,espana,SI,NO,,,,,,
78802,SANT ANDREU ARENAL,41.431740600000005,2.1824497000000003,8030.0,barcelona,barcelona,espana,SI,NO,,,,,,
79501,SANT ANDREU DE LLAVANERES,41.5552239,2.4982667999999997,8392.0,sant andreu de llavaneres,barcelona,espana,SI,NO,,,,,,
79104,SANT CELONI,41.686416799999996,2.4914641,8470.0,sant celoni,barcelona,espana,SI,NO,,,,,,
72502,SANT CUGAT DEL VALLES,41.4811671,2.0793256,8190.0,sant cugat del valles,barcelona,espana,SI,NO,,,,,,
72301,SANT FELIU DE LLOBREGAT,41.383674,2.0470732,8980.0,sant feliu de llobregat,barcelona,espana,SI,NO,,,,,,
62109,SANT GABRIEL,38.3254162,-0.5110989,3005.0,alicante/alacant,alicante/alacant,espana,SI,NO,,,,,,
78501,SANT GUIM DE FREIXENET,41.6559069,1.4205931,25270.0,sant guim de freixenet,lleida,espana,NO,NO,,,,,,
72302,SANT JOAN DESPI,41.3693,2.059313,8970.0,sant joan despi,barcelona,espana,SI,NO,,,,,,
79304,SANT JORDI DESVALLS,42.068316700000004,2.9645106,17464.0,sant jordi desvalls,girona,espana,NO,NO,,,,,,
77104,SANT MARTI DE CENTELLES,41.76036,2.2491296000000003,8592.0,sant marti de centelles,barcelona,espana,SI,NO,,,,,,
78502,SANT MARTI SESGUEIOLES,41.7012114,1.4861976000000001,8282.0,sant marti sesgueioles,barcelona,espana,NO,NO,,,,,,
79306,SANT MIQUEL DE FLUVIA,42.172094,2.989598,17475.0,sant miquel de fluvia,girona,espana,NO,NO,,,,,,
78610,SANT MIQUEL DE GONTERES,41.5694331,1.9734433,8232.0,viladecavalls,barcelona,espana,SI,NO,,,,,,
79602,SANT POL DE MAR,41.6016378,2.6240904,8395.0,sant pol de mar,barcelona,espana,SI,NO,,,,,,
77113,SANT QUIRZE DE BESORA-MONTESQUIU,42.104825,2.2177119999999997,8580.0,sant quirze de besora,barcelona,espana,SI,NO,,,,,,
72207,SANT SADURNI D'ANOIA,41.420332200000004,1.7938898,8770.0,sant sadurni d'anoia,barcelona,espana,SI,NO,,,,,,
71600,SANT VICENÇ DE CALDERS,41.1861054,1.5245117,43880.0,"vendrell, el",tarragona,espana,SI,NO,,,,,,
78604,SANT VICENÇ DE CASTELLET,41.6688715,1.8617008000000002,8295.0,sant vicenc de castellet,barcelona,espana,SI,NO,,,,,,
60913,SANT VICENT CENTRE,38.34469779999999,-0.4957583,3690.0,san vicente del raspeig/sant vicent del raspeig,alicante/alacant,espana,SI,NO,,,,,,
5459,SANTA AGUEDA,43.261854,-2.973004,48013.0,bilbao,bizkaia,espana,NO,SI,,,,,,
5384,SANTA ANA-SOTO,43.16478,-5.6461120000000005,33685.0,ribera de arriba,asturias,espana,NO,SI,,,,,,
5376,SANTA CRUZ,43.195974,-5.777523,33612.0,mieres,asturias,espana,NO,SI,,,,,,
14208,SANTA CRUZ DE IGUÑA,43.170121,-4.045069,39450.0,molledo,cantabria,espana,SI,NO,,,,,,
66005,SANTA CRUZ DE LA ZARZA,39.972918299999996,-3.1809388,45370.0,santa cruz de la zarza,toledo,espana,NO,NO,,,,,,
13104,SANTA CRUZ DE LLODIO,43.132826,-2.969878,1400.0,laudio/llodio,araba/alava,espana,SI,NO,,,,,,
50200,SANTA CRUZ DE MUDELA,38.644651,-3.4514991999999998,13730.0,santa cruz de mudela,ciudad real,espana,NO,NO,,,,,,
70109,SANTA EUGENIA,40.3877971,-3.6087501000000004,28031.0,madrid,madrid,espana,SI,NO,,,,,,
16001,SANTA EULALIA DE MANZANEDA,43.317361,-5.812635,33669.0,oviedo,asturias,espana,SI,NO,,,,,,
67105,SANTA EULALIA DEL CAMPO,40.5728311,-1.3130623,44360.0,santa eulalia,teruel,espana,NO,NO,,,,,,
5103,SANTA ICIA,43.500113,-8.199581,15570.0,naron,"coruna, a",espana,NO,SI,,,,,,
5625,SANTA ISABEL DE QUIJAS,43.359021999999996,-4.11179,39530.0,reocin,cantabria,espana,NO,SI,,,,,,
15109,SANTA LUCIA,42.874924299999996,-5.6397212,24650.0,"pola de gordon, la",leon,espana,NO,NO,,,,,,
5313,SANTA MARIA DE GRADO,43.384249,-5.982705,33892.0,grado,asturias,espana,NO,SI,,,,,,
70404,SANTA MARIA DE HUERTA,41.2639286,-2.1779682,42260.0,santa maria de huerta,soria,espana,NO,NO,,,,,,
10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,40.5689814,-4.2691278,28296.0,santa maria de la alameda,madrid,espana,NO,NO,,,,,,
5131,SANTA MARIA DE MERA,43.640986,-7.916208999999999,15349.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
74207,SANTA MARIA Y LA PEÑA,42.38038,-0.6958747,22820.0,"penas de riglos, las",huesca,espana,NO,NO,,,,,,
5261,SANTA MARINA,43.552673999999996,-6.305181,33158.0,cudillero,asturias,espana,NO,SI,,,,,,
77003,SANTA PERPETUA DE MOGODA,41.5219473,2.1950199,8130.0,santa perpetua de mogoda,barcelona,espana,SI,NO,,,,,,
79608,SANTA SUSANNA,41.630364,2.716376,8398.0,santa susanna,barcelona,espana,SI,NO,,,,,,
14223,SANTANDER,43.458572,-3.811063,39002.0,santander,cantabria,espana,SI,SI,30 m.,Atención al Cliente,Si,Si,Si,Si
15014,SANTAS MARTAS,42.459998799999994,-5.3866323,24330.0,santas martas,leon,espana,NO,NO,,,,,,
31400,SANTIAGO DE COMPOSTELA,42.8707816,-8.5447178,15702.0,santiago de compostela,"coruna, a",espana,NO,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
5231,SANTIAGO DEL MONTE,43.540979,-6.028002,33458.0,castrillon,asturias,espana,NO,SI,,,,,,
5239,SANTIANES,43.503755,-6.091829,33129.0,pravia,asturias,espana,NO,SI,,,,,,
5752,SANTIBAÑEZ DE LA PEÑA,42.802064,-4.741527,34879.0,santibanez de la pena,palencia,espana,NO,SI,,,,,,
15202,SANTULLANO,43.220896999999994,-5.785576,33611.0,mieres,asturias,espana,SI,NO,,,,,,
13405,SANTURTZI,43.328755,-3.030183,48980.0,santurtzi,bizkaia,espana,SI,NO,,,,,,
78203,SARIÑENA,41.817117100000004,-0.17232879999999998,22200.0,sarinena,huesca,espana,NO,NO,,,,,,
31108,SARRACIN DE ALISTE,41.8483203,-6.205017,49591.0,riofrio de aliste,zamora,espana,NO,NO,,,,,,
20305,SARRIA,42.7841346,-7.418840400000001,27600.0,sarria,lugo,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
67205,SARRION,40.146263700000006,-0.8234154,44460.0,sarrion,teruel,espana,NO,NO,,,,,,
60904,SAX,38.544752700000004,-0.8142178000000001,3630.0,sax,alicante/alacant,espana,NO,NO,,,,,,
5537,SEBARES,43.362357,-5.2572779999999995,33584.0,pilona,asturias,espana,NO,SI,,,,,,
5111,SEDES,43.542607000000004,-8.140199,15570.0,naron,"coruna, a",espana,NO,SI,,,,,,
67214,SEGORBE-ARRABAL,39.85480870000001,-0.49417520000000004,12400.0,segorbe,castellon/castello,espana,SI,NO,,,,,,
67215,SEGORBE-CIUDAD,39.849041799999995,-0.480858,12400.0,segorbe,castellon/castello,espana,SI,NO,,,,,,
12100,SEGOVIA,40.934241,-4.113537,40006.0,segovia,segovia,espana,NO,NO,,,,,,
8004,SEGOVIA-GUIOMAR,40.910186700000004,-4.0948827,40006.0,segovia,segovia,espana,NO,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
78504,SEGUERS-SANT PERE SALLAVINERA,41.747882000000004,1.5740043,8281.0,calaf,barcelona,espana,NO,NO,,,,,,
51404,SEGUNDA AGUADA,36.5139086,-6.2768802,11012.0,cadiz,cadiz,espana,SI,NO,,,,,,
71602,SEGUR DE CALAFELL,41.1925946,1.6061204,43882.0,calafell,tarragona,espana,SI,NO,,,,,,
22107,SELA,42.0920451,-8.3559662,36494.0,arbo,pontevedra,espana,NO,NO,,,,,,
5137,SENRA,43.668783000000005,-7.8545455,15368.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
15302,SERIN,43.504836,-5.781918,33697.0,gijon,asturias,espana,SI,NO,,,,,,
13401,SESTAO,43.30842,-2.993968,48910.0,sestao,bizkaia,espana,SI,NO,,,,,,
55005,SETENIL,36.8624427,-5.1211137,11692.0,setenil de las bodegas,cadiz,espana,NO,NO,,,,,,
51003,SEVILLA-SANTA JUSTA,37.3923806,-5.9748285999999995,41007.0,sevilla,sevilla,espana,SI,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
5967,SIERRA MINERA,37.61985,-0.864864,30360.0,"union, la",murcia,espana,NO,SI,,,,,,
14214,SIERRAPANDO,43.341713,-4.026634,39317.0,torrelavega,cantabria,espana,SI,NO,,,,,,
66204,SIETE AGUAS,39.4572872,-0.9023037,46392.0,siete aguas,valencia/valencia,espana,SI,NO,,,,,,
70302,SIGÜENZA,41.071329,-2.646456,19250.0,siguenza,guadalajara,espana,NO,NO,,,,,,
64200,SILLA,39.3605117,-0.41591419999999996,46460.0,silla,valencia/valencia,espana,SI,NO,,,,,,
79202,SILS,41.8076177,2.7450842,17410.0,sils,girona,espana,NO,NO,,,,,,
71701,SITGES,41.2390256,1.8100848999999999,8870.0,sitges,barcelona,espana,SI,NO,,,,,,
20210,SOBRADELO,42.414848799999994,-6.9119341,32330.0,carballeda de valdeorras,ourense,espana,NO,NO,,,,,,
60406,SOCUELLAMOS,39.278799400000004,-2.7755387000000002,13630.0,socuellamos,ciudad real,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
5467,SODUPE,43.202057,-3.050494,48830.0,guenes,bizkaia,espana,NO,SI,,,,,,
18101,SOL,40.416856,-3.702904,28013.0,madrid,madrid,espana,SI,NO,,,,,,
5665,SOLARES,43.387236,-3.731327,39710.0,medio cudeyo,cantabria,espana,NO,SI,,,,,,
69102,SOLLANA,39.2773128,-0.37641779999999997,46430.0,sollana,valencia/valencia,espana,SI,NO,,,,,,
5738,SONCILLO,43.005809,-3.8448879999999996,9572.0,valle de valdebezana,burgos,espana,NO,SI,,,,,,
67217,SONEJA,39.8120247,-0.43066759999999993,12480.0,soneja,castellon/castello,espana,SI,NO,,,,,,
82100,SORIA,41.755281700000005,-2.4754959,42005.0,soria,soria,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
5790,SORRIBA,42.786275,-5.127475,24815.0,cistierna,leon,espana,NO,SI,,,,,,
5405,SOTIELLO,43.507289,-5.726564,33393.0,gijon,asturias,espana,NO,SI,,,,,,
5539,SOTO DE DUEÑAS,43.358222,-5.2268419999999995,33585.0,parres,asturias,espana,NO,SI,,,,,,
5255,SOTO DE LUIÑA,43.559635,-6.234369,33156.0,cudillero,asturias,espana,NO,SI,,,,,,
15208,SOTO DE REY,43.306407,-5.85579,33696.0,ribera de arriba,asturias,espana,SI,NO,,,,,,
5233,SOTO DEL BARCO,43.529073,-6.071324,33126.0,soto del barco,asturias,espana,NO,SI,,,,,,
70112,SOTO DEL HENARES,40.464383000000005,-3.440614,28850.0,torrejon de ardoz,madrid,espana,SI,NO,,,,,,
5308,SOTO UDRION,43.356449,-5.964987000000001,33119.0,oviedo,asturias,espana,NO,SI,,,,,,
5734,SOTOSCUEVA,43.045809999999996,-3.6776699999999996,9568.0,merindad de sotoscueva,burgos,espana,NO,SI,,,,,,
5437,SOTRONDIO,43.275948,-5.604916,33950.0,san martin del rey aurelio,asturias,espana,NO,SI,,,,,,
69103,SUECA,39.205606,-0.307813,46410.0,sueca,valencia/valencia,espana,SI,NO,,,,,,
12007,TABLADA,40.7056575,-4.1253575,28480.0,guadarrama,madrid,espana,NO,NO,,,,,,
5265,TABLIZO,43.548164,-6.351593,33780.0,valdes,asturias,espana,NO,SI,,,,,,
80108,TAFALLA,42.52576320000001,-1.6714360000000001,31300.0,tafalla,navarra,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
35200,TALAVERA DE LA REINA,39.9706129,-4.826512,45600.0,talavera de la reina,toledo,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
5293,TAPIA,43.535026,-6.909329,33747.0,tapia de casariego,asturias,espana,NO,SI,,,,,,
66006,TARANCON,40.006466700000004,-3.0097245,16400.0,tarancon,cuenca,espana,NO,NO,,,,,,
84103,TARDELCUENDE,41.5935589,-2.6393367000000003,42294.0,tardelcuende,soria,espana,NO,NO,,,,,,
78200,TARDIENTA,41.9757949,-0.5383496,22240.0,tardienta,huesca,espana,NO,NO,,,,,,
71500,TARRAGONA,41.111563399999994,1.253232,43004.0,tarragona,tarragona,espana,NO,NO,30 m.,Atención al Cliente,Si,No,Si,Si
78408,TARREGA,41.65022929999999,1.1388073,25300.0,tarrega,lleida,espana,NO,NO,,,,,,
69105,TAVERNES DE LA VALLDIGNA,39.0789696,-0.22627170000000002,46760.0,tavernes de la valldigna,valencia/valencia,espana,SI,NO,,,,,,
20316,TEIXEIRO,43.1413822,-8.0376492,15310.0,curtis,"coruna, a",espana,NO,NO,,,,,,
60206,TEMBLEQUE,39.722461700000004,-3.4970336000000004,45770.0,tembleque,toledo,espana,NO,NO,,,,,,
78700,TERRASSA,41.5702554,2.0144564,8221.0,terrassa,barcelona,espana,SI,NO,,,,,,
78710,TERRASSA EST,41.5661808,2.0386845,8227.0,terrassa,barcelona,espana,SI,NO,,,,,,
70505,TERRER,41.322194399999994,-1.7084721999999999,50293.0,terrer,zaragoza,espana,NO,NO,,,,,,
67200,TERUEL,40.3410032,-1.1103442,44001.0,teruel,teruel,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
40122,TOCINA,37.609144,-5.731813,41340.0,tocina,sevilla,espana,SI,NO,,,,,,
5295,TOL,43.527204,-6.952128,33794.0,castropol,asturias,espana,NO,SI,,,,,,
92102,TOLEDO,39.86236470000001,-4.0112049,45006.0,toledo,toledo,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
11500,TOLOSA,43.135512,-2.079107,20400.0,tolosa,gipuzkoa,espana,SI,NO,,,,,,
11501,TOLOSA-CENTRO,43.139368,-2.074106,20400.0,tolosa,gipuzkoa,espana,SI,NO,,,,,,
20204,TORAL DE LOS VADOS,42.541061,-6.7765649,24560.0,toral de los vados,leon,espana,NO,NO,,,,,,
5547,TORAÑO,43.412281,-5.1180129999999995,33587.0,parres,asturias,espana,NO,SI,,,,,,
79607,TORDERA,41.7072202,2.719419,8490.0,tordera,barcelona,espana,SI,NO,,,,,,
77111,TORELLO,42.051985200000004,2.2599796000000003,8570.0,torello,barcelona,espana,SI,NO,,,,,,
31006,TORO,41.511847700000004,-5.3833163,49800.0,toro,zamora,espana,NO,NO,,,,,,
70400,TORRALBA,41.136239,-2.4928288,42230.0,medinaceli,soria,espana,NO,NO,,,,,,
78801,TORRE DEL BARO,41.4603746,2.181518,8033.0,barcelona,barcelona,espana,SI,NO,,,,,,
20109,TORRE DEL BIERZO,42.595496999999995,-6.328909400000001,24370.0,torre del bierzo,leon,espana,NO,NO,,,,,,
54514,TORREBLANCA,36.5636,-4.60966,29640.0,fuengirola,malaga,espana,SI,NO,,,,,,
65306,TORREBLANCA,40.2122167,0.19898470000000001,12596.0,torreblanca,castellon/castello,espana,NO,NO,,,,,,
71503,TORREDEMBARRA,41.1427985,1.4057036,43830.0,torredembarra,tarragona,espana,NO,NO,12 H.,Venta de Billetes,No,No,No,Si
70102,TORREJON DE ARDOZ,40.4547456,-3.4797065000000003,28850.0,torrejon de ardoz,madrid,espana,SI,NO,,,,,,
14213,TORRELAVEGA,43.3274414,-4.0426551,39300.0,torrelavega,cantabria,espana,SI,NO,,,,,,
5621,TORRELAVEGA-CENTRO,43.35093,-4.051009,39300.0,torrelavega,cantabria,espana,NO,SI,,,,,,
62104,TORRELLANO,38.2893867,-0.5831663,3320.0,elche/elx,alicante/alacant,espana,SI,NO,,,,,,
10103,TORRELODONES,40.574559,-3.956577,28250.0,torrelodones,madrid,espana,SI,NO,,,,,,
54509,TORREMOLINOS,36.625310799999994,-4.4966871,29620.0,torremolinos,malaga,espana,SI,NO,,,,,,
54512,TORREMUELLE,36.5798535,-4.573148000000001,29639.0,benalmadena,malaga,espana,SI,NO,,,,,,
61304,TORRE-PACHECO,37.747023299999995,-0.9670555000000001,30700.0,torre-pacheco,murcia,espana,NO,NO,,,,,,
67101,TORRIJO DEL CAMPO,40.8260035,-1.3405037,44393.0,torrijo del campo,teruel,espana,NO,NO,,,,,,
35105,TORRIJOS,39.978957799999996,-4.2830853,45500.0,torrijos,toledo,espana,NO,NO,,,,,,
65400,TORTOSA,40.8072878,0.5230081,43500.0,tortosa,tarragona,espana,NO,NO,12 H.,Venta de Billetes,No,Si,Si,Si
77305,TOSES,42.3207829,2.0151426,17536.0,toses,girona,espana,SI,NO,,,,,,
6003,TOTANA,37.763465999999994,-1.495614,30850.0,totana,murcia,espana,SI,NO,,,,,,
13502,TRAPAGA,43.302793,-3.0173330000000003,48510.0,valle de trapaga-trapagaran,bizkaia,espana,SI,NO,,,,,,
5487,TRASLAVIÑA,43.233290000000004,-3.1983040000000003,48879.0,artzentales,bizkaia,espana,NO,SI,,,,,,
5217,TRASONA,43.551782,-5.87176,33468.0,corvera de asturias,asturias,espana,NO,SI,,,,,,
5641,TRECEÑO,43.318331,-4.309012,39592.0,valdaliga,cantabria,espana,NO,SI,,,,,,
5203,TREMAÑES-CARREÑO,43.528549,-5.694869000000001,33211.0,gijon,asturias,espana,NO,SI,,,,,,
5403,TREMAÑES-LANGREO,43.527122999999996,-5.690694000000001,33211.0,gijon,asturias,espana,NO,SI,,,,,,
17004,TRES CANTOS,40.598596,-3.7156,28760.0,tres cantos,madrid,espana,SI,NO,,,,,,
5683,TRETO,43.394206,-3.4692849999999997,39760.0,barcena de cicero,cantabria,espana,NO,SI,,,,,,
5311,TRUBIA,43.348306,-5.967554,33119.0,oviedo,asturias,espana,NO,SI,,,,,,
81202,TUDELA DE NAVARRA,42.05945,-1.5978473999999998,31500.0,tudela,navarra,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
16002,TUDELA-VEGUIN,43.331016,-5.776871,33910.0,oviedo,asturias,espana,SI,NO,,,,,,
22401,TUI,42.0565541,-8.6430108,36715.0,tui,pontevedra,espana,NO,NO,,,,,,
5421,TUILLA,43.328069,-5.643052,33935.0,langreo,asturias,espana,NO,SI,,,,,,
5689,UDALLA,43.313714000000004,-3.4455410000000004,39860.0,ampuero,cantabria,espana,NO,SI,,,,,,
13110,UGAO-MIRABALLES,43.179033000000004,-2.9026919999999996,48490.0,ugao-miraballes,bizkaia,espana,SI,NO,,,,,,
80005,UHARTE-ARAKIL,42.920515,-1.9747671999999998,31840.0,uharte arakil,navarra,espana,NO,NO,,,,,,
15200,UJO,43.206,-5.79249,33640.0,mieres,asturias,espana,SI,NO,,,,,,
5375,UJO TARUELO,43.200623,-5.787895,33612.0,mieres,asturias,espana,NO,SI,,,,,,
65314,ULLDECONA-ALCANAR-LA SENIA,40.595944200000005,0.4492822,43550.0,ulldecona,tarragona,espana,NO,NO,,,,,,
5722,UNGO NAVA,43.152027000000004,-3.26588,9586.0,valle de mena,burgos,espana,NO,SI,,,,,,
60914,UNIVERSIDAD DE ALICANTE,38.34469779999999,-0.4957583,3690.0,alicante/alacant,alicante/alacant,espana,SI,NO,,,,,,
51416,UNIVERSIDAD DE CADIZ,36.5307956,-6.2040894,11510.0,puerto real,cadiz,espana,SI,NO,,,,,,
19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,40.554120000000005,-3.683267,28049.0,alcobendas,madrid,espana,SI,NO,,,,,,
17009,UNIVERSIDAD-CANTOBLANCO,40.543818,-3.700217,28049.0,madrid,madrid,espana,SI,NO,,,,,,
5649,UNQUERA,43.374805,-4.514399,39560.0,val de san vicente,cantabria,espana,NO,SI,,,,,,
13507,URIOSTE,43.307526,-3.0410779999999997,48530.0,ortuella,bizkaia,espana,SI,NO,,,,,,
11506,URNIETA,43.247514,-1.9884439999999999,20130.0,urnieta,gipuzkoa,espana,SI,NO,,,,,,
77307,URTX-ALP,42.3768775,1.8968278000000003,17538.0,alp,girona,espana,SI,NO,,,,,,
70801,UTEBO-PUEBLO,41.7105,-0.997975,50180.0,utebo,zaragoza,espana,SI,NO,,,,,,
66200,UTIEL,39.571307700000006,-1.2031789,46300.0,utiel,valencia/valencia,espana,SI,NO,,,,,,
51200,UTRERA,37.1829941,-5.7897910999999995,41710.0,utrera,sevilla,espana,SI,NO,,,,,,
31411,UXES,43.2974066,-8.444413,15690.0,arteixo,"coruna, a",espana,NO,NO,,,,,,
78606,VACARISSES,41.6025004,1.8930547999999998,8294.0,vacarisses,barcelona,espana,SI,NO,,,,,,
78607,VACARISSES-TORREBLANCA,41.586984,1.917034,8233.0,vacarisses,barcelona,espana,SI,NO,,,,,,
5749,VADO-CERVERA,42.839308,-4.494562,34484.0,dehesa de montejo,palencia,espana,NO,SI,,,,,,
71205,VAL DE PILAS,41.2295857,0.0732292,50709.0,caspe,zaragoza,espana,NO,NO,,,,,,
5757,VALCUENDE,42.765639,-4.930047,24889.0,valderrueda,leon,espana,NO,SI,,,,,,
98304,VALDEBEBAS,40.48207,-3.616414,28055.0,madrid,madrid,espana,SI,NO,,,,,,
14230,VALDECILLA,43.45399999999999,-3.8279400000000003,39011.0,santander,cantabria,espana,SI,NO,,,,,,
5602,VALDECILLA LA MARGA,43.452804,-3.8286019999999996,39011.0,santander,cantabria,espana,NO,SI,,,,,,
51417,VALDELAGRANA,36.5814195,-6.203491099999999,11500.0,"puerto de santa maria, el",cadiz,espana,SI,NO,,,,,,
42012,VALDELAMUSA,37.787145,-6.8737178,21330.0,cortegana,huelva,espana,NO,NO,,,,,,
19002,VALDELASFUENTES,40.547425,-3.654149,28100.0,alcobendas,madrid,espana,SI,NO,,,,,,
60104,VALDEMORO,40.1958184,-3.6646737000000003,28340.0,valdemoro,madrid,espana,SI,NO,,,,,,
50102,VALDEPEÑAS,38.763296999999994,-3.395942,13300.0,valdepenas,ciudad real,espana,NO,NO,,,,,,
5797,VALDEPIELAGO,42.864964,-5.403233999999999,24847.0,valdepielago,leon,espana,NO,SI,,,,,,
5807,VALDERILLA,42.718707,-5.529982,24891.0,santander,cantabria,espana,NO,SI,,,,,,
5416,VALDESOTO,43.358494,-5.6584769999999995,33938.0,siero,asturias,espana,NO,SI,,,,,,
10503,VALDESTILLAS,41.4887255,-4.7729555999999995,47240.0,valdestillas,valladolid,espana,NO,NO,,,,,,
37409,VALDETORRES,38.9133481,-6.0694247,6474.0,valdetorres,badajoz,espana,NO,NO,,,,,,
5257,VALDREDO,43.56638,-6.263234,33157.0,cudillero,asturias,espana,NO,SI,,,,,,
35406,VALENCIA DE ALCANTARA,39.426914700000005,-7.2307418000000006,10500.0,valencia de alcantara,caceres,espana,NO,NO,,,,,,
3216,VALENCIA JOAQUIN SOROLLA,39.4600028,-0.3813222,46007.0,valencia,valencia/valencia,espana,NO,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
66212,VALENCIA SANT ISIDRE,39.4527445,-0.4058084,46014.0,valencia,valencia/valencia,espana,SI,NO,,,,,,
65003,VALENCIA-CABANYAL,39.4700954,-0.33466599999999996,46022.0,valencia,valencia/valencia,espana,SI,NO,,,,,,
65000,VALENCIA-ESTACIO DEL NORD,39.466922600000004,-0.3771506,46007.0,valencia,valencia/valencia,espana,SI,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
65002,VALENCIA-LA FONT DE SANT LLUIS,39.441135100000004,-0.36607629999999997,46026.0,valencia,valencia/valencia,espana,SI,NO,,,,,,
43026,VALENCINA-SANTIPONCE,37.426725,-6.056528,41970.0,valencina de la concepcion,sevilla,espana,SI,NO,,,,,,
64004,VALLADA,38.908988,-0.6899529999999999,46691.0,vallada,valencia/valencia,espana,SI,NO,,,,,,
10610,VALLADOLID UNIVERSIDAD,41.6603,-4.704194,47011.0,valladolid,valladolid,espana,NO,NO,,,,,,
10600,VALLADOLID-CAMPO GRANDE,41.6422174,-4.7269748,47007.0,valladolid,valladolid,espana,NO,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
5760,VALLE DE LAS CASAS,42.767776,-5.071105,24892.0,cebanico,leon,espana,NO,SI,,,,,,
13503,VALLE DE TRAPAGA/TRAPAGARAN,43.301466,-3.028746,48510.0,valle de trapaga-trapagaran,bizkaia,espana,SI,NO,,,,,,
5652,VALLE REAL,43.427513,-3.840498,39600.0,camargo,cantabria,espana,NO,SI,,,,,,
70001,VALLECAS,40.382264,-3.6249309999999997,28031.0,madrid,madrid,espana,SI,NO,,,,,,
5300,VALLOBIN,43.365223,-5.8648,33012.0,oviedo,asturias,espana,NO,SI,,,,,,
76004,VALLS,41.289585100000004,1.2587537,43800.0,valls,tarragona,espana,NO,NO,,,,,,
5315,VEGA DE ANZO,43.389381,-6.005908,33190.0,grado,asturias,espana,NO,SI,,,,,,
5197,VEGADEO PUEBLO,43.479667,-7.057327000000001,33770.0,vegadeo,asturias,espana,NO,SI,,,,,,
20102,VEGA-MAGAZ,42.5531716,-6.067997,24396.0,magaz de cepeda,leon,espana,NO,NO,,,,,,
5229,VEGARROZADAS,43.551162,-5.99556,33450.0,castrillon,asturias,espana,NO,SI,,,,,,
20005,VEGUELLINA,42.433562,-5.887601,24350.0,villarejo de orbigo,leon,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
11000,VENTA DE BAÑOS,41.9168511,-4.4962752,34200.0,venta de banos,palencia,espana,NO,NO,,,,,,
66205,VENTA MINA-SIETE AGUAS,39.454073,-0.870661,46392.0,bunol,valencia/valencia,espana,SI,NO,,,,,,
11518,VENTAS DE IRUN,43.330401,-1.8167790000000001,20305.0,irun,gipuzkoa,espana,SI,NO,,,,,,
5801,VENTAS SAN MAMES,42.6093765,-5.5717606,24008.0,leon,leon,espana,NO,SI,,,,,,
15400,VERIÑA,43.541561,-5.722783,33213.0,gijon,asturias,espana,SI,SI,,,,,,
10504,VIANA,41.524075399999994,-4.7545409,47150.0,viana de cega,valladolid,espana,NO,NO,,,,,,
77109,VIC,41.9310634,2.2489051,8500.0,vic,barcelona,espana,SI,NO,,,,,,
70100,VICALVARO,40.401043,-3.5952733,28052.0,madrid,madrid,espana,SI,NO,,,,,,
54501,VICTORIA KENT,36.6962281,-4.465236900000001,29003.0,malaga,malaga,espana,SI,NO,,,,,,
5575,VIDIAGO,43.396567,-4.673236,33597.0,llanes,asturias,espana,NO,SI,,,,,,
14212,VIERNOLES,43.324496999999994,-4.0540080000000005,39315.0,torrelavega,cantabria,espana,SI,NO,,,,,,
